problem,M,run,stage,gen,ratio,mean_conf,acc_conv,acc_hyb,auc_conv,auc_hyb,auc_pair_conv,auc_pair_hyb,acc_pair_conv,acc_pair_hyb,n_pairs
WFG6,10,4,3,5,0.666666666666667,0.68399913991921,0.54,0.52,0.613929146537842,0.564903846153846,0.593815716133547,0.580775793452698,0.391313131313131,0.379393939393939,9900
WFG6,10,4,4,10,0.833333333333333,0.609078172816212,0.54,0.54,0.686392914653784,0.524154589371981,0.579220212669895,0.525607242133169,0.391313131313131,0.391313131313131,9900
WFG6,10,4,5,20,1,0.655178379605834,0.62,0.56,0.622665534804754,0.615665584415584,0.599413785356699,0.602067877848068,0.451111111111111,0.404444444444444,9900
WFG6,10,5,1,0,0.333333333333333,0.611665155334695,0.5,0.5,0.558,0.4856,0.540099331506849,0.512747660273973,0.368686868686869,0.368686868686869,9900
WFG6,10,5,2,2,0.5,0.620694851945184,0.54,0.52,0.515297906602254,0.50801282051282,0.527951240717174,0.519801130690895,0.391313131313131,0.379393939393939,9900
WFG6,10,5,3,5,0.666666666666667,0.583564520759568,0.54,0.5,0.727455716586151,0.7396,0.615666306442518,0.588947112328767,0.391313131313131,0.368686868686869,9900
WFG6,10,5,4,10,0.833333333333333,0.683946537027871,0.52,0.58,0.581330128205128,0.574302134646962,0.585717712770678,0.599221397778445,0.379393939393939,0.418787878787879,9900
WFG6,10,5,5,20,1,0.636806356874464,0.6,0.6,0.565416666666667,0.615833333333333,0.57445049833887,0.599811794019934,0.434343434343434,0.434343434343434,9900
WFG6,20,1,1,0,0.333333333333333,0.634337410825133,0.64,0.64,0.621961805555556,0.692708333333333,0.565600103306733,0.587101472645347,0.469090909090909,0.469090909090909,9900
WFG6,20,1,2,2,0.5,0.548145782307987,0.5,0.5,0.4716,0.4604,0.464706279452055,0.457840569863014,0.368686868686869,0.368686868686869,9900
WFG6,20,1,3,5,0.666666666666667,0.652936035613748,0.58,0.52,0.667077175697865,0.702724358974359,0.581734370150608,0.584221495607029,0.418787878787879,0.379393939393939,9900
WFG6,20,1,4,10,0.833333333333333,0.633987813673732,0.5,0.5,0.6784,0.5924,0.595758991780822,0.560918619178082,0.368686868686869,0.368686868686869,9900
WFG6,20,1,5,20,1,0.718739665007822,0.54,0.54,0.571256038647343,0.562399355877617,0.599102735161915,0.596943789097699,0.391313131313131,0.391313131313131,9900
WFG6,20,2,1,0,0.333333333333333,0.596013467193542,0.52,0.5,0.657051282051282,0.616,0.545958930988197,0.519721380821918,0.379393939393939,0.368686868686869,9900
WFG6,20,2,2,2,0.5,0.57685174799652,0.6,0.56,0.55875,0.57224025974026,0.512778737541528,0.511263329614754,0.434343434343434,0.404444444444444,9900
WFG6,20,2,3,5,0.666666666666667,0.672430820415203,0.54,0.52,0.652979066022544,0.656650641025641,0.571511747151091,0.572346745207668,0.391313131313131,0.379393939393939,9900
WFG6,20,2,4,10,0.833333333333333,0.586015895028006,0.52,0.5,0.580929487179487,0.6144,0.525910452997426,0.539643090410959,0.379393939393939,0.368686868686869,9900
WFG6,20,2,5,20,1,0.661377770275198,0.54,0.54,0.532608695652174,0.496779388083736,0.579894454952648,0.566078228211222,0.391313131313131,0.391313131313131,9900
WFG6,20,3,1,0,0.333333333333333,0.54813397649699,0.54,0.56,0.618357487922705,0.636363636363636,0.530735938450161,0.545230041329092,0.391313131313131,0.404444444444444,9900
WFG6,20,3,2,2,0.5,0.567379833291071,0.52,0.54,0.632211538461538,0.595410628019324,0.528920047368655,0.520451473317911,0.379393939393939,0.391313131313131,9900
WFG6,20,3,3,5,0.666666666666667,0.672588143213134,0.5,0.5,0.6248,0.6384,0.562600679452055,0.565114739726027,0.368686868686869,0.368686868686869,9900
WFG6,20,3,4,10,0.833333333333333,0.634187963415355,0.56,0.54,0.576704545454545,0.614734299516908,0.533508045550108,0.550218541885524,0.404444444444444,0.391313131313131,9900
WFG6,20,3,5,20,1,0.662889039118974,0.6,0.58,0.549583333333333,0.543513957307061,0.58415415282392,0.581393325073805,0.434343434343434,0.418787878787879,9900
WFG6,20,4,1,0,0.333333333333333,0.644112042455728,0.52,0.5,0.637019230769231,0.6824,0.551490358481984,0.565064065753425,0.379393939393939,0.368686868686869,9900
WFG6,20,4,2,2,0.5,0.605800564923678,0.52,0.52,0.563701923076923,0.559695512820513,0.506461363207756,0.505189266617856,0.379393939393939,0.379393939393939,9900
WFG6,20,4,3,5,0.666666666666667,0.510136164949516,0.5,0.5,0.59,0.5708,0.502268668493151,0.500872591780822,0.368686868686869,0.368686868686869,9900
WFG6,20,4,4,10,0.833333333333333,0.548093281499171,0.58,0.6,0.517651888341544,0.51625,0.504652481941294,0.509203322259136,0.418787878787879,0.434343434343434,9900
WFG6,20,4,5,20,1,0.643290319195327,0.56,0.52,0.598214285714286,0.614583333333333,0.592623624679256,0.597983677504881,0.404444444444444,0.379393939393939,9900
WFG6,20,5,1,0,0.333333333333333,0.624889256315138,0.52,0.52,0.568509615384615,0.530048076923077,0.53653182685481,0.525424425086528,0.379393939393939,0.379393939393939,9900
WFG6,20,5,2,2,0.5,0.529126615798938,0.54,0.5,0.564814814814815,0.5452,0.521072598673687,0.508942904109589,0.391313131313131,0.368686868686869,9900
WFG6,20,5,3,5,0.666666666666667,0.57696568867658,0.5,0.5,0.5004,0.462,0.502565523287671,0.492906432876712,0.368686868686869,0.368686868686869,9900
WFG6,20,5,4,10,0.833333333333333,0.614686313718923,0.5,0.52,0.5796,0.534455128205128,0.531369731506849,0.523640473852946,0.368686868686869,0.379393939393939,9900
WFG6,20,5,5,20,1,0.528982632126442,0.6,0.6,0.533333333333333,0.530833333333333,0.552223754152824,0.552212624584718,0.434343434343434,0.434343434343434,9900
WFG9,10,1,1,0,0.333333333333333,0.400050359251189,0.54,0.56,0.568438003220612,0.586850649350649,0.512341203948267,0.522057826840731,0.391313131313131,0.404444444444444,9900
WFG9,10,1,2,2,0.5,0.575952638152806,0.5,0.5,0.4784,0.4744,0.4874112,0.487444515068493,0.368686868686869,0.368686868686869,9900
WFG9,10,1,3,5,0.666666666666667,0.685105876110189,0.5,0.5,0.6632,0.6948,0.617908252054794,0.623687890410959,0.368686868686869,0.368686868686869,9900
WFG9,10,1,4,10,0.833333333333333,0.629223726800245,0.52,0.5,0.608173076923077,0.4748,0.546841199913472,0.514239298630137,0.379393939393939,0.368686868686869,9900
WFG9,10,1,5,20,1,0.626786406738476,0.68,0.6,0.587316176470588,0.5375,0.568372683782033,0.555001162790698,0.508686868686869,0.434343434343434,9900
WFG9,10,2,1,0,0.333333333333333,0.353238199930461,0.52,0.52,0.60176282051282,0.616185897435897,0.532790417276802,0.542035520944267,0.379393939393939,0.379393939393939,9900
WFG9,10,2,2,2,0.5,0.647547156534173,0.62,0.56,0.683361629881154,0.663149350649351,0.621319449400624,0.59698391838826,0.451111111111111,0.404444444444444,9900
WFG9,10,2,3,5,0.666666666666667,0.638057064383872,0.58,0.56,0.63752052545156,0.548701298701299,0.575954544760993,0.546761413620301,0.418787878787879,0.404444444444444,9900
WFG9,10,2,4,10,0.833333333333333,0.556503400032749,0.6,0.54,0.530416666666667,0.495571658615137,0.526155149501661,0.502237165022812,0.434343434343434,0.391313131313131,9900
WFG9,10,2,5,20,1,0.546156662223107,0.6,0.62,0.624583333333333,0.600169779286927,0.598341528239203,0.585494854922342,0.434343434343434,0.451111111111111,9900
WFG9,10,3,1,0,0.333333333333333,0.46448289511848,0.56,0.54,0.570616883116883,0.559581320450886,0.527769211792278,0.522597568512697,0.404444444444444,0.391313131313131,9900
WFG9,10,3,2,2,0.5,0.509980507683684,0.54,0.5,0.501610305958132,0.514,0.487062344365262,0.487267419178082,0.391313131313131,0.368686868686869,9900
WFG9,10,3,3,5,0.666666666666667,0.583639939852635,0.5,0.5,0.6208,0.5512,0.534862728767123,0.511973698630137,0.368686868686869,0.368686868686869,9900
WFG9,10,3,4,10,0.833333333333333,0.56519617862131,0.52,0.54,0.649839743589744,0.531803542673108,0.546675146155041,0.503378150883257,0.379393939393939,0.391313131313131,9900
WFG9,10,3,5,20,1,0.637670889917974,0.56,0.58,0.606331168831169,0.576354679802956,0.581184419379806,0.573545096504523,0.404444444444444,0.418787878787879,9900
WFG9,10,4,1,0,0.333333333333333,0.427823965114824,0.52,0.52,0.650240384615385,0.614182692307692,0.540339623269436,0.529755862841676,0.379393939393939,0.379393939393939,9900
WFG9,10,4,2,2,0.5,0.63036894090208,0.56,0.5,0.486607142857143,0.4828,0.505455196092917,0.519564449315069,0.404444444444444,0.368686868686869,9900
WFG9,10,4,3,5,0.666666666666667,0.59343837145241,0.58,0.5,0.617405582922824,0.5616,0.557991663677911,0.519977906849315,0.418787878787879,0.368686868686869,9900
WFG9,10,4,4,10,0.833333333333333,0.638572273819878,0.58,0.54,0.488095238095238,0.485507246376812,0.520154774773597,0.522088502738349,0.418787878787879,0.391313131313131,9900
WFG9,10,4,5,20,1,0.626924627724892,0.58,0.58,0.609605911330049,0.55008210180624,0.596927643279593,0.57793341103259,0.418787878787879,0.418787878787879,9900
WFG9,10,5,1,0,0.333333333333333,0.409946830632824,0.54,0.52,0.621980676328502,0.580128205128205,0.543277872978922,0.524080221645367,0.391313131313131,0.379393939393939,9900
WFG9,10,5,2,2,0.5,0.628548951071884,0.54,0.54,0.607487922705314,0.539049919484702,0.535103863296906,0.522919525628146,0.391313131313131,0.391313131313131,9900
WFG9,10,5,3,5,0.666666666666667,0.500523851103056,0.54,0.5,0.489935587761675,0.5456,0.476611503310127,0.491863671232877,0.391313131313131,0.368686868686869,9900
WFG9,10,5,4,10,0.833333333333333,0.619995950530188,0.52,0.5,0.616586538461538,0.5864,0.55903887113951,0.550592876712329,0.379393939393939,0.368686868686869,9900
WFG9,10,5,5,20,1,0.599996671705616,0.66,0.52,0.553030303030303,0.548878205128205,0.563603871184192,0.578669788061324,0.488282828282828,0.379393939393939,9900
WFG9,20,1,1,0,0.333333333333333,0.328087598914073,0.56,0.64,0.631899350649351,0.631076388888889,0.558700627730478,0.586964145484198,0.404444444444444,0.469090909090909,9900
WFG9,20,1,2,2,0.5,0.653216847224479,0.5,0.52,0.6488,0.64863782051282,0.559849205479452,0.565532474429801,0.368686868686869,0.379393939393939,9900
WFG9,20,1,3,5,0.666666666666667,0.595958631987377,0.56,0.56,0.637175324675325,0.622159090909091,0.547610632244282,0.543547192292104,0.404444444444444,0.404444444444444,9900
WFG9,20,1,4,10,0.833333333333333,0.614676172120611,0.54,0.5,0.634057971014493,0.606,0.551257234825308,0.537167780821918,0.391313131313131,0.368686868686869,9900
WFG9,20,1,5,20,1,0.605034679673847,0.6,0.6,0.628333333333333,0.602916666666667,0.60523073089701,0.589079734219269,0.434343434343434,0.434343434343434,9900
WFG9,20,2,1,0,0.333333333333333,0.366160058948278,0.6,0.64,0.6175,0.685763888888889,0.568772591362126,0.610160472851174,0.434343434343434,0.469090909090909,9900
WFG9,20,2,2,2,0.5,0.586414781720204,0.54,0.56,0.632850241545894,0.582792207792208,0.527790005142061,0.51170556038263,0.391313131313131,0.404444444444444,9900
WFG9,20,2,3,5,0.666666666666667,0.509848058419309,0.54,0.52,0.467391304347826,0.483974358974359,0.468526592989491,0.475690804435126,0.391313131313131,0.379393939393939,9900
WFG9,20,2,4,10,0.833333333333333,0.662499511275603,0.54,0.58,0.652979066022544,0.557881773399015,0.571291226231674,0.540596688039831,0.391313131313131,0.418787878787879,9900
WFG9,20,2,5,20,1,0.53848537151942,0.6,0.62,0.6025,0.551782682512733,0.57440780730897,0.559196124779362,0.434343434343434,0.451111111111111,9900
WFG9,20,3,1,0,0.333333333333333,0.337732828411371,0.62,0.66,0.687606112054329,0.686720142602496,0.616522893044919,0.629114635916371,0.451111111111111,0.488282828282828,9900
WFG9,20,3,2,2,0.5,0.634100801629731,0.52,0.52,0.584134615384615,0.564903846153846,0.539095086750089,0.532742750488108,0.379393939393939,0.379393939393939,9900
WFG9,20,3,3,5,0.666666666666667,0.681736817023495,0.52,0.52,0.704326923076923,0.662259615384615,0.611179231285499,0.600831378128328,0.379393939393939,0.379393939393939,9900
WFG9,20,3,4,10,0.833333333333333,0.690945216812851,0.54,0.54,0.739533011272142,0.732689210950081,0.636739504823445,0.635184206932581,0.391313131313131,0.391313131313131,9900
WFG9,20,3,5,20,1,0.738321949947757,0.58,0.54,0.658866995073892,0.727053140096618,0.634179021167095,0.668384342432149,0.418787878787879,0.391313131313131,9900
WFG9,20,4,1,0,0.333333333333333,0.327776693747741,0.58,0.66,0.688834154351396,0.657308377896613,0.591821021421621,0.603063312720578,0.418787878787879,0.488282828282828,9900
WFG9,20,4,2,2,0.5,0.624369655035142,0.58,0.58,0.63423645320197,0.639573070607553,0.547406858560692,0.54733325050331,0.418787878787879,0.418787878787879,9900
WFG9,20,4,3,5,0.666666666666667,0.567038381511316,0.54,0.54,0.633252818035427,0.607890499194847,0.547813544507958,0.535496585866682,0.391313131313131,0.391313131313131,9900
WFG9,20,4,4,10,0.833333333333333,0.576815854715546,0.52,0.5,0.67588141025641,0.5876,0.54190708061546,0.508463167123288,0.379393939393939,0.368686868686869,9900
WFG9,20,4,5,20,1,0.681020720461016,0.58,0.54,0.543103448275862,0.563204508856683,0.592775578758022,0.60464317333544,0.418787878787879,0.391313131313131,9900
WFG9,20,5,1,0,0.333333333333333,0.347323600582263,0.68,0.7,0.6015625,0.611904761904762,0.575687125067932,0.582975770609319,0.508686868686869,0.53030303030303,9900
WFG9,20,5,2,2,0.5,0.604977566266394,0.54,0.52,0.543075684380032,0.512820512820513,0.507106616467173,0.496121830071885,0.391313131313131,0.379393939393939,9900
WFG9,20,5,3,5,0.666666666666667,0.65279293528189,0.56,0.56,0.621347402597403,0.616477272727273,0.56832058714691,0.567392580282675,0.404444444444444,0.404444444444444,9900
WFG9,20,5,4,10,0.833333333333333,0.671960969883643,0.5,0.5,0.5588,0.5524,0.570087802739726,0.569277369863014,0.368686868686869,0.368686868686869,9900
WFG9,20,5,5,20,1,0.614466660417024,0.58,0.58,0.522577996715928,0.540229885057471,0.547881370639037,0.562719681905882,0.418787878787879,0.418787878787879,9900
