problem,M,run,stage,ratio,sol_id,conf,catalog,truth_conv,truth_hyb,correct_conv,correct_hyb
WFG3,20,1,4,0.833333333333333,96,0.0374736582595042,0,0,0,1,1
WFG3,20,1,4,0.833333333333333,97,0.0332614906634565,0,0,0,1,1
WFG3,20,1,4,0.833333333333333,98,0.0423844269739251,1,0,0,0,0
WFG3,20,1,4,0.833333333333333,99,0.968935748500311,0,1,1,0,0
WFG3,20,1,4,0.833333333333333,100,0.962629203300363,0,0,0,1,1
WFG3,20,1,5,1,1,0.971940458051869,0,1,1,0,0
WFG3,20,1,5,1,2,0.0400330833606193,1,0,0,0,0
WFG3,20,1,5,1,3,0.976173374596438,0,0,0,1,1
WFG3,20,1,5,1,4,0.0455543852750846,1,0,0,0,0
WFG3,20,1,5,1,5,0.0311592530511241,1,1,1,1,1
WFG3,20,1,5,1,6,0.967461354597315,0,0,0,1,1
WFG3,20,1,5,1,7,0.0403956904543973,1,0,0,0,0
WFG3,20,1,5,1,8,0.0462249802600954,1,0,0,0,0
WFG3,20,1,5,1,9,0.0418392075660512,1,0,0,0,0
WFG3,20,1,5,1,10,0.0280903519053417,1,1,0,1,0
WFG3,20,1,5,1,11,0.0458367030975589,1,0,0,0,0
WFG3,20,1,5,1,12,0.0243970169179328,1,0,0,0,0
WFG3,20,1,5,1,13,0.969887170665162,0,1,1,0,0
WFG3,20,1,5,1,14,0.973608924703455,0,0,1,1,0
WFG3,20,1,5,1,15,0.0301155401126791,1,1,1,1,1
WFG3,20,1,5,1,16,0.0405868641527193,1,0,0,0,0
WFG3,20,1,5,1,17,0.0239276286718721,1,0,0,0,0
WFG3,20,1,5,1,18,0.962624032917347,0,0,0,1,1
WFG3,20,1,5,1,19,0.969471031458463,0,1,0,0,1
WFG3,20,1,5,1,20,0.977024872042604,0,0,0,1,1
WFG3,20,1,5,1,21,0.0382660010220397,1,0,1,0,1
WFG3,20,1,5,1,22,0.0311272616503554,1,0,1,0,1
WFG3,20,1,5,1,23,0.0282026819964374,1,0,0,0,0
WFG3,20,1,5,1,24,0.0434312207688572,1,0,0,0,0
WFG3,20,1,5,1,25,0.0463618076217633,1,0,0,0,0
WFG3,20,1,5,1,26,0.0388865132379188,1,0,1,0,1
WFG3,20,1,5,1,27,0.0307141693832779,1,1,1,1,1
WFG3,20,1,5,1,28,0.0394879015462624,1,0,0,0,0
WFG3,20,1,5,1,29,0.038279381717544,1,0,1,0,1
WFG3,20,1,5,1,30,0.968905351411914,0,1,0,0,1
WFG3,20,1,5,1,31,0.0273348272046191,1,0,0,0,0
WFG3,20,1,5,1,32,0.963029913129914,0,0,0,1,1
WFG3,20,1,5,1,33,0.0384602015022424,1,0,0,0,0
WFG3,20,1,5,1,34,0.0311022625424008,1,0,0,0,0
WFG3,20,1,5,1,35,0.0305768622643577,1,1,0,1,0
WFG3,20,1,5,1,36,0.969909786429263,0,0,0,1,1
WFG3,20,1,5,1,37,0.023771918375204,0,0,1,1,0
WFG3,20,1,5,1,38,0.969304277159701,0,1,1,0,0
WFG3,20,1,5,1,39,0.0457249275416599,0,0,0,1,1
WFG3,20,1,5,1,40,0.0311884253670799,0,0,0,1,1
WFG3,20,1,5,1,41,0.961586359807192,0,0,0,1,1
WFG3,20,1,5,1,42,0.0266974636011164,0,1,1,0,0
WFG3,20,1,5,1,43,0.973229360053971,0,0,0,1,1
WFG3,20,1,5,1,44,0.0303648607841628,0,0,0,1,1
WFG3,20,1,5,1,45,0.0263994474271418,0,1,1,0,0
WFG3,20,1,5,1,46,0.0416285558013151,0,0,0,1,1
WFG3,20,1,5,1,47,0.973571745612182,0,1,1,0,0
WFG3,20,1,5,1,48,0.0237557157188482,0,0,0,1,1
WFG3,20,1,5,1,49,0.0427630928470277,0,0,0,1,1
WFG3,20,1,5,1,50,0.971496643720259,0,0,0,1,1
WFG3,20,1,5,1,51,0.969448113080631,0,0,0,1,1
WFG3,20,1,5,1,52,0.0236539934756534,0,0,0,1,1
WFG3,20,1,5,1,53,0.026543402119654,0,1,1,0,0
WFG3,20,1,5,1,54,0.0400968383740726,0,0,0,1,1
WFG3,20,1,5,1,55,0.0280983064145819,0,0,0,1,1
WFG3,20,1,5,1,56,0.039513182101343,0,0,0,1,1
WFG3,20,1,5,1,57,0.0238347930576948,0,0,1,1,0
WFG3,20,1,5,1,58,0.0400935670475042,0,0,0,1,1
WFG3,20,1,5,1,59,0.0457118586724879,0,0,0,1,1
WFG3,20,1,5,1,60,0.971842555668107,0,0,0,1,1
WFG3,20,1,5,1,61,0.977114805986367,0,0,0,1,1
WFG3,20,1,5,1,62,0.976645607720769,0,0,0,1,1
WFG3,20,1,5,1,63,0.972007440028035,0,0,0,1,1
WFG3,20,1,5,1,64,0.0408087462803807,0,0,0,1,1
WFG3,20,1,5,1,65,0.0448665115463519,0,0,0,1,1
WFG3,20,1,5,1,66,0.962218475472284,0,0,0,1,1
WFG3,20,1,5,1,67,0.0267558198991737,0,0,0,1,1
WFG3,20,1,5,1,68,0.0386106146884898,0,1,0,0,1
WFG3,20,1,5,1,69,0.0466826716797445,0,0,0,1,1
WFG3,20,1,5,1,70,0.0268061990794427,0,1,1,0,0
WFG3,20,1,5,1,71,0.972955760216486,0,0,0,1,1
WFG3,20,1,5,1,72,0.971996400205194,0,0,0,1,1
WFG3,20,1,5,1,73,0.0311131107388336,0,1,1,0,0
WFG3,20,1,5,1,74,0.971913893159522,0,1,0,0,1
WFG3,20,1,5,1,75,0.0272597625713907,0,0,0,1,1
WFG3,20,1,5,1,76,0.0265529113453248,0,1,1,0,0
WFG3,20,1,5,1,77,0.0267982326105943,0,1,1,0,0
WFG3,20,1,5,1,78,0.973509382024292,0,1,1,0,0
WFG3,20,1,5,1,79,0.0305571583221835,0,1,0,0,1
WFG3,20,1,5,1,80,0.0310970970767204,0,0,0,1,1
WFG3,20,1,5,1,81,0.9731333705531,0,0,0,1,1
WFG3,20,1,5,1,82,0.0407692068887128,0,0,0,1,1
WFG3,20,1,5,1,83,0.0330400387953351,0,0,0,1,1
WFG3,20,1,5,1,84,0.039321904676724,0,0,0,1,1
WFG3,20,1,5,1,85,0.0460605444665825,0,0,0,1,1
WFG3,20,1,5,1,86,0.027359735395714,0,1,1,0,0
WFG3,20,1,5,1,87,0.0459825335774878,0,0,0,1,1
WFG3,20,1,5,1,88,0.0281803894067336,0,0,0,1,1
WFG3,20,1,5,1,89,0.961541230528951,0,0,0,1,1
WFG3,20,1,5,1,90,0.972313491949874,0,0,0,1,1
WFG3,20,1,5,1,91,0.969926439910829,0,0,0,1,1
WFG3,20,1,5,1,92,0.0418442697454456,0,0,0,1,1
WFG3,20,1,5,1,93,0.0301154743183173,0,1,1,0,0
WFG3,20,1,5,1,94,0.973319229537636,0,0,0,1,1
WFG3,20,1,5,1,95,0.961997950401067,0,0,1,1,0
WFG3,20,1,5,1,96,0.973214709229719,0,0,0,1,1
WFG3,20,1,5,1,97,0.0262387046967884,0,0,0,1,1
WFG3,20,1,5,1,98,0.974835408689144,0,0,0,1,1
WFG3,20,1,5,1,99,0.0417011493999683,0,0,0,1,1
WFG3,20,1,5,1,100,0.969321360142588,0,1,0,0,1
WFG3,20,2,1,0.333333333333333,1,0.0375315580431036,1,0,1,0,1
WFG3,20,2,1,0.333333333333333,2,0.0344763597082264,1,1,1,1,1
WFG3,20,2,1,0.333333333333333,3,0.979263630774437,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,4,0.0349227867706459,1,0,0,0,0
WFG3,20,2,1,0.333333333333333,5,0.035442631136705,1,1,1,1,1
WFG3,20,2,1,0.333333333333333,6,0.959757532959343,0,0,1,1,0
WFG3,20,2,1,0.333333333333333,7,0.0250012681356423,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,8,0.0349927141504256,1,1,1,1,1
WFG3,20,2,1,0.333333333333333,9,0.0243694859904505,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,10,0.0340175039769235,1,1,1,1,1
WFG3,20,2,1,0.333333333333333,11,0.0253684373666109,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,12,0.973766442705444,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,13,0.043599791142669,1,0,0,0,0
WFG3,20,2,1,0.333333333333333,14,0.0254885323118191,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,15,0.97727908775331,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,16,0.0295550757597794,0,1,1,0,0
WFG3,20,2,1,0.333333333333333,17,0.0396809102367601,1,0,1,0,1
WFG3,20,2,1,0.333333333333333,18,0.972213437731891,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,19,0.0232759823193098,0,1,0,0,1
WFG3,20,2,1,0.333333333333333,20,0.972603293381681,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,21,0.0217558004010703,0,1,0,0,1
WFG3,20,2,1,0.333333333333333,22,0.0362153173341696,1,0,0,0,0
WFG3,20,2,1,0.333333333333333,23,0.973113975205166,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,24,0.973965599454883,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,25,0.0352876384469999,1,1,1,1,1
WFG3,20,2,1,0.333333333333333,26,0.970196806196101,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,27,0.0221934782053561,0,1,0,0,1
WFG3,20,2,1,0.333333333333333,28,0.963863160800827,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,29,0.0327297095156183,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,30,0.978082187392302,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,31,0.96842554964735,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,32,0.0431550912282329,1,1,1,1,1
WFG3,20,2,1,0.333333333333333,33,0.0214277316255757,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,34,0.0308602797078089,0,1,1,0,0
WFG3,20,2,1,0.333333333333333,35,0.972753903296956,0,1,1,0,0
WFG3,20,2,1,0.333333333333333,36,0.033491420538308,0,1,1,0,0
WFG3,20,2,1,0.333333333333333,37,0.963088573217296,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,38,0.968410988745493,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,39,0.0379433964604363,1,1,1,1,1
WFG3,20,2,1,0.333333333333333,40,0.0469968294519775,1,0,1,0,1
WFG3,20,2,1,0.333333333333333,41,0.0286761176825384,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,42,0.0444189289142525,1,0,0,0,0
WFG3,20,2,1,0.333333333333333,43,0.0329877246118702,0,1,1,0,0
WFG3,20,2,1,0.333333333333333,44,0.0420527925981943,1,0,0,0,0
WFG3,20,2,1,0.333333333333333,45,0.0379216805184746,1,0,0,0,0
WFG3,20,2,1,0.333333333333333,46,0.978823582141298,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,47,0.968664007421694,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,48,0.0252838870318862,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,49,0.0210505453498653,0,1,0,0,1
WFG3,20,2,1,0.333333333333333,50,0.979038959132507,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,51,0.0330696204113496,0,1,1,0,0
WFG3,20,2,1,0.333333333333333,52,0.966838166053288,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,53,0.972880674885718,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,54,0.0282444110610668,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,55,0.0239877154993856,0,1,0,0,1
WFG3,20,2,1,0.333333333333333,56,0.969926148282722,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,57,0.970833917298605,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,58,0.0353400003890184,1,1,1,1,1
WFG3,20,2,1,0.333333333333333,59,0.0282139939461415,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,60,0.0247436185163348,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,61,0.977029441868745,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,62,0.966271459230886,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,63,0.977416228542553,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,64,0.968608952650104,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,65,0.0339278836611683,1,0,1,0,1
WFG3,20,2,1,0.333333333333333,66,0.0208296114470304,0,1,1,0,0
WFG3,20,2,1,0.333333333333333,67,0.968947456101046,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,68,0.0310477922071282,0,1,1,0,0
WFG3,20,2,1,0.333333333333333,69,0.0290255255256083,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,70,0.0374426521920662,1,1,1,1,1
WFG3,20,2,1,0.333333333333333,71,0.0259913563724909,0,1,0,0,1
WFG3,20,2,1,0.333333333333333,72,0.96295154565521,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,73,0.978150120737928,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,74,0.02236410266188,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,75,0.972206697990173,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,76,0.966347485280877,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,77,0.0336481906576847,1,0,0,0,0
WFG3,20,2,1,0.333333333333333,78,0.966137790398311,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,79,0.0418422536692203,1,0,0,0,0
WFG3,20,2,1,0.333333333333333,80,0.971270377444274,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,81,0.956105082027133,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,82,0.039584195125378,1,0,0,0,0
WFG3,20,2,1,0.333333333333333,83,0.0324231312871577,0,1,1,0,0
WFG3,20,2,1,0.333333333333333,84,0.969692205450108,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,85,0.0235690112915745,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,86,0.971675418902066,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,87,0.0364804142908702,1,0,0,0,0
WFG3,20,2,1,0.333333333333333,88,0.964879768343436,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,89,0.960385335804601,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,90,0.0241589532218153,0,1,1,0,0
WFG3,20,2,1,0.333333333333333,91,0.965803347933179,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,92,0.023771278929557,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,93,0.973328254076621,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,94,0.96888216206943,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,95,0.969259323340368,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,96,0.969628420619258,0,0,0,1,1
WFG3,20,2,1,0.333333333333333,97,0.962436613990072,0,0,1,1,0
WFG3,20,2,1,0.333333333333333,98,0.0401301213330292,1,0,0,0,0
WFG3,20,2,1,0.333333333333333,99,0.0432555304330071,1,0,0,0,0
WFG3,20,2,1,0.333333333333333,100,0.965108883673739,0,0,0,1,1
WFG3,20,2,2,0.5,1,0.0357990808906226,1,0,0,0,0
WFG3,20,2,2,0.5,2,0.0251792889775659,0,0,0,1,1
WFG3,20,2,2,0.5,3,0.964686278030428,0,1,1,0,0
WFG3,20,2,2,0.5,4,0.969232602926188,0,0,0,1,1
WFG3,20,2,2,0.5,5,0.95912150134229,0,0,0,1,1
WFG3,20,2,2,0.5,6,0.976021333299986,0,0,0,1,1
WFG3,20,2,2,0.5,7,0.977678129890661,0,0,0,1,1
WFG3,20,2,2,0.5,8,0.963835525985447,0,1,1,0,0
WFG3,20,2,2,0.5,9,0.956702121286727,0,0,0,1,1
WFG3,20,2,2,0.5,10,0.967932108650251,0,0,0,1,1
WFG3,20,2,2,0.5,11,0.0283385570091075,0,0,0,1,1
WFG3,20,2,2,0.5,12,0.0365578043583803,1,0,0,0,0
WFG3,20,2,2,0.5,13,0.952675246813948,0,0,0,1,1
WFG3,20,2,2,0.5,14,0.966418622883358,0,1,0,0,1
WFG3,20,2,2,0.5,15,0.0348856204050495,1,0,0,0,0
WFG3,20,2,2,0.5,16,0.0215588788029304,0,0,0,1,1
WFG3,20,2,2,0.5,17,0.965472514798434,0,0,0,1,1
WFG3,20,2,2,0.5,18,0.978686284985127,0,1,1,0,0
WFG3,20,2,2,0.5,19,0.967831208870057,0,0,0,1,1
WFG3,20,2,2,0.5,20,0.964382839207087,0,0,0,1,1
WFG3,20,2,2,0.5,21,0.968536746562959,0,0,0,1,1
WFG3,20,2,2,0.5,22,0.968601556921169,0,0,0,1,1
WFG3,20,2,2,0.5,23,0.0249105893282635,0,1,0,0,1
WFG3,20,2,2,0.5,24,0.0372510812109811,1,0,0,0,0
WFG3,20,2,2,0.5,25,0.955698483389722,0,0,0,1,1
WFG3,20,2,2,0.5,26,0.971179071879203,0,0,0,1,1
WFG3,20,2,2,0.5,27,0.973521123580259,0,0,0,1,1
WFG3,20,2,2,0.5,28,0.0269689830149399,0,0,0,1,1
WFG3,20,2,2,0.5,29,0.0401839417755336,1,0,0,0,0
WFG3,20,2,2,0.5,30,0.0337268339633201,1,1,0,1,0
WFG3,20,2,2,0.5,31,0.965417592201551,0,0,1,1,0
WFG3,20,2,2,0.5,32,0.0373949845752241,1,0,0,0,0
WFG3,20,2,2,0.5,33,0.972742656120431,0,1,0,0,1
WFG3,20,2,2,0.5,34,0.029572857121314,1,0,0,0,0
WFG3,20,2,2,0.5,35,0.968605137166625,0,0,0,1,1
WFG3,20,2,2,0.5,36,0.968010758998588,0,0,0,1,1
WFG3,20,2,2,0.5,37,0.96708711391496,0,0,0,1,1
WFG3,20,2,2,0.5,38,0.0372298214284474,1,0,0,0,0
WFG3,20,2,2,0.5,39,0.973123900731028,0,0,0,1,1
WFG3,20,2,2,0.5,40,0.0402287992603361,1,0,0,0,0
WFG3,20,2,2,0.5,41,0.963795352969489,0,0,0,1,1
WFG3,20,2,2,0.5,42,0.025945779630603,0,0,0,1,1
WFG3,20,2,2,0.5,43,0.965463554636316,0,1,1,0,0
WFG3,20,2,2,0.5,44,0.977676654280804,0,0,0,1,1
WFG3,20,2,2,0.5,45,0.964981073382377,0,1,1,0,0
WFG3,20,2,2,0.5,46,0.0365877523203288,1,0,0,0,0
WFG3,20,2,2,0.5,47,0.96606079043165,0,0,0,1,1
WFG3,20,2,2,0.5,48,0.967812691068003,0,1,1,0,0
WFG3,20,2,2,0.5,49,0.0362088404273233,1,1,1,1,1
WFG3,20,2,2,0.5,50,0.0224462216404898,0,0,0,1,1
WFG3,20,2,2,0.5,51,0.972703831194481,0,1,1,0,0
WFG3,20,2,2,0.5,52,0.964943586097142,0,1,1,0,0
WFG3,20,2,2,0.5,53,0.0458229100139824,1,0,0,0,0
WFG3,20,2,2,0.5,54,0.0398354183459183,1,0,0,0,0
WFG3,20,2,2,0.5,55,0.965660068947285,0,1,1,0,0
WFG3,20,2,2,0.5,56,0.967078726487834,0,1,1,0,0
WFG3,20,2,2,0.5,57,0.96447588131984,0,0,0,1,1
WFG3,20,2,2,0.5,58,0.968039655469989,0,0,0,1,1
WFG3,20,2,2,0.5,59,0.0363753411485284,1,0,0,0,0
WFG3,20,2,2,0.5,60,0.963839301269663,0,1,1,0,0
WFG3,20,2,2,0.5,61,0.968180910130267,0,0,0,1,1
WFG3,20,2,2,0.5,62,0.0273006609008708,0,1,0,0,1
WFG3,20,2,2,0.5,63,0.964967890873423,0,0,1,1,0
WFG3,20,2,2,0.5,64,0.965356482018266,0,0,0,1,1
WFG3,20,2,2,0.5,65,0.95996385390667,0,0,1,1,0
WFG3,20,2,2,0.5,66,0.0254448021003207,0,0,0,1,1
WFG3,20,2,2,0.5,67,0.0380993228848794,1,0,0,0,0
WFG3,20,2,2,0.5,68,0.962502728786325,0,1,1,0,0
WFG3,20,2,2,0.5,69,0.0397609935431334,1,0,0,0,0
WFG3,20,2,2,0.5,70,0.0386900583861817,1,0,0,0,0
WFG3,20,2,2,0.5,71,0.0283406310012552,0,0,0,1,1
WFG3,20,2,2,0.5,72,0.964562946174168,0,0,0,1,1
WFG3,20,2,2,0.5,73,0.977021396875869,0,0,0,1,1
WFG3,20,2,2,0.5,74,0.967839110722434,0,0,0,1,1
WFG3,20,2,2,0.5,75,0.973075601451413,0,0,0,1,1
WFG3,20,2,2,0.5,76,0.966134307889507,0,0,0,1,1
WFG3,20,2,2,0.5,77,0.960892438832376,0,0,1,1,0
WFG3,20,2,2,0.5,78,0.978892072349309,0,0,0,1,1
WFG3,20,2,2,0.5,79,0.978096225244503,0,0,0,1,1
WFG3,20,2,2,0.5,80,0.967457890760058,0,0,1,1,0
WFG3,20,2,2,0.5,81,0.0339205509707229,1,1,0,1,0
WFG3,20,2,2,0.5,82,0.963638727320612,0,0,0,1,1
WFG3,20,2,2,0.5,83,0.971684751365532,0,0,0,1,1
WFG3,20,2,2,0.5,84,0.0411903041989822,1,1,1,1,1
WFG3,20,2,2,0.5,85,0.965606393057001,0,1,1,0,0
WFG3,20,2,2,0.5,86,0.0295336004841749,1,0,0,0,0
WFG3,20,2,2,0.5,87,0.0217439909631475,0,0,0,1,1
WFG3,20,2,2,0.5,88,0.975047788516581,0,1,0,0,1
WFG3,20,2,2,0.5,89,0.03608294830644,1,0,0,0,0
WFG3,20,2,2,0.5,90,0.978686363120811,0,1,1,0,0
WFG3,20,2,2,0.5,91,0.036752461001642,1,0,0,0,0
WFG3,20,2,2,0.5,92,0.964442264074298,0,0,1,1,0
WFG3,20,2,2,0.5,93,0.954250892121612,0,0,1,1,0
WFG3,20,2,2,0.5,94,0.0378881209570618,1,0,0,0,0
WFG3,20,2,2,0.5,95,0.972875293007161,0,1,1,0,0
WFG3,20,2,2,0.5,96,0.967917589588537,0,1,1,0,0
WFG3,20,2,2,0.5,97,0.954771632523397,0,0,0,1,1
WFG3,20,2,2,0.5,98,0.0378866145607473,1,0,0,0,0
WFG3,20,2,2,0.5,99,0.97314526988505,0,0,0,1,1
WFG3,20,2,2,0.5,100,0.0215567381800575,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,1,0.0355114472149878,1,1,1,1,1
WFG3,20,2,3,0.666666666666667,2,0.962514524142681,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,3,0.978261336945507,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,4,0.974774699131835,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,5,0.967692880307194,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,6,0.0330525568948471,1,0,0,0,0
WFG3,20,2,3,0.666666666666667,7,0.95990723106132,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,8,0.961041287077471,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,9,0.961657536153955,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,10,0.0283063004296792,1,0,0,0,0
WFG3,20,2,3,0.666666666666667,11,0.978261647303914,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,12,0.0476213475788018,1,0,0,0,0
WFG3,20,2,3,0.666666666666667,13,0.0273761937941049,1,0,0,0,0
WFG3,20,2,3,0.666666666666667,14,0.96773550514183,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,15,0.966038146744661,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,16,0.0326760339775134,1,1,1,1,1
WFG3,20,2,3,0.666666666666667,17,0.969578657900036,0,1,1,0,0
WFG3,20,2,3,0.666666666666667,18,0.962016148977071,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,19,0.959448655628391,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,20,0.974781208660967,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,21,0.051368413715977,1,0,0,0,0
WFG3,20,2,3,0.666666666666667,22,0.0227574909043423,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,23,0.962151948770582,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,24,0.967621830328294,0,1,1,0,0
WFG3,20,2,3,0.666666666666667,25,0.967563410695212,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,26,0.972979546559013,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,27,0.046452306218288,1,0,1,0,1
WFG3,20,2,3,0.666666666666667,28,0.978170429495083,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,29,0.967003771823712,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,30,0.964668548604006,0,1,1,0,0
WFG3,20,2,3,0.666666666666667,31,0.972967244269444,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,32,0.0273763430754734,1,0,0,0,0
WFG3,20,2,3,0.666666666666667,33,0.0362199992722515,1,0,1,0,1
WFG3,20,2,3,0.666666666666667,34,0.972814978664646,0,1,0,0,1
WFG3,20,2,3,0.666666666666667,35,0.0483928263855228,1,0,0,0,0
WFG3,20,2,3,0.666666666666667,36,0.0274092201898174,1,1,0,1,0
WFG3,20,2,3,0.666666666666667,37,0.0406152850191996,1,0,0,0,0
WFG3,20,2,3,0.666666666666667,38,0.956984514676252,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,39,0.032956478643566,1,1,1,1,1
WFG3,20,2,3,0.666666666666667,40,0.967071054897762,0,1,1,0,0
WFG3,20,2,3,0.666666666666667,41,0.0326966211263406,1,1,1,1,1
WFG3,20,2,3,0.666666666666667,42,0.966037558737479,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,43,0.967319954862311,0,1,1,0,0
WFG3,20,2,3,0.666666666666667,44,0.0270480230032857,0,1,0,0,1
WFG3,20,2,3,0.666666666666667,45,0.0273704704775422,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,46,0.967803368379097,0,1,1,0,0
WFG3,20,2,3,0.666666666666667,47,0.977469074257185,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,48,0.0352552238609751,1,0,1,0,1
WFG3,20,2,3,0.666666666666667,49,0.0256421333676569,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,50,0.974727272570998,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,51,0.966604471376174,0,0,1,1,0
WFG3,20,2,3,0.666666666666667,52,0.9531859440448,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,53,0.966396007751549,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,54,0.959146560451935,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,55,0.964768466330489,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,56,0.0352869413746105,1,0,0,0,0
WFG3,20,2,3,0.666666666666667,57,0.974715496607346,0,1,0,0,1
WFG3,20,2,3,0.666666666666667,58,0.978477587737311,0,1,0,0,1
WFG3,20,2,3,0.666666666666667,59,0.972661453873495,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,60,0.977498296870325,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,61,0.0468841900496317,1,0,0,0,0
WFG3,20,2,3,0.666666666666667,62,0.0326896638424496,1,1,1,1,1
WFG3,20,2,3,0.666666666666667,63,0.0228625647896566,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,64,0.0352003653967137,1,0,0,0,0
WFG3,20,2,3,0.666666666666667,65,0.959094827204658,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,66,0.962123559855307,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,67,0.0327373289159641,1,0,0,0,0
WFG3,20,2,3,0.666666666666667,68,0.972955003616708,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,69,0.967148744939516,0,1,1,0,0
WFG3,20,2,3,0.666666666666667,70,0.972611993208954,0,1,0,0,1
WFG3,20,2,3,0.666666666666667,71,0.967183414884955,0,1,1,0,0
WFG3,20,2,3,0.666666666666667,72,0.960237614316651,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,73,0.972468737980893,0,0,0,1,1
WFG3,20,2,3,0.666666666666667,74,0.964534343878234,0,1,1,0,0
