Problem,M,Run,Seed,Stage,anchor_margin,score_hybrid,score_v,Hybrid - Direction,Hybrid - Margin
DTLZ7,10,12,31012,"S4_(0.75,1.00]",0.573333333333333,0.607619047619048,0.565714285714286,0.041904761904762,0.03428571428571492
DTLZ7,10,13,31013,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,10,13,31013,"S2_(0.25,0.50]",0.0266666666666667,0.0419047619047619,0.0476190476190476,-0.0057142857142856995,0.015238095238095203
DTLZ7,10,13,31013,"S3_(0.50,0.75]",0.174,0.194,0.202,-0.008000000000000007,0.020000000000000018
DTLZ7,10,13,31013,"S4_(0.75,1.00]",0.628571428571429,0.691428571428572,0.68,0.011428571428571899,0.06285714285714294
DTLZ7,10,14,31014,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,10,14,31014,"S2_(0.25,0.50]",0.0152380952380952,0.0247619047619048,0.020952380952381,0.003809523809523801,0.009523809523809601
DTLZ7,10,14,31014,"S3_(0.50,0.75]",0.012,0.046,0.06,-0.013999999999999999,0.034
DTLZ7,10,14,31014,"S4_(0.75,1.00]",0.447619047619048,0.59047619047619,0.64,-0.04952380952380997,0.14285714285714202
DTLZ7,10,15,31015,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,10,15,31015,"S2_(0.25,0.50]",0.0095238095238095,0.020952380952381,0.019047619047619,0.0019047619047619993,0.0114285714285715
DTLZ7,10,15,31015,"S3_(0.50,0.75]",0.126,0.174,0.172,0.0020000000000000018,0.04799999999999999
DTLZ7,10,15,31015,"S4_(0.75,1.00]",0.531428571428571,0.603809523809524,0.620952380952381,-0.017142857142857015,0.07238095238095299
DTLZ7,10,16,31016,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,10,16,31016,"S2_(0.25,0.50]",0.019047619047619,0.04,0.0457142857142857,-0.0057142857142856995,0.020952380952381
DTLZ7,10,16,31016,"S3_(0.50,0.75]",0.092,0.124,0.118,0.006000000000000005,0.032
DTLZ7,10,16,31016,"S4_(0.75,1.00]",0.563809523809524,0.645714285714286,0.68952380952381,-0.043809523809523965,0.08190476190476204
DTLZ7,10,17,31017,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,10,17,31017,"S2_(0.25,0.50]",0.0,0.0,0.0,0.0,0.0
DTLZ7,10,17,31017,"S3_(0.50,0.75]",0.07,0.156,0.208,-0.05199999999999999,0.086
DTLZ7,10,17,31017,"S4_(0.75,1.00]",0.579047619047619,0.64,0.645714285714286,-0.005714285714286005,0.06095238095238098
DTLZ7,10,18,31018,"S1_[0,0.25]",0.016,0.0,0.0,0.0,-0.016
DTLZ7,10,18,31018,"S2_(0.25,0.50]",0.0038095238095238,0.0019047619047619,0.0019047619047619,0.0,-0.0019047619047619
DTLZ7,10,18,31018,"S3_(0.50,0.75]",0.04,0.126,0.136,-0.010000000000000009,0.086
DTLZ7,10,18,31018,"S4_(0.75,1.00]",0.51047619047619,0.6,0.613333333333333,-0.013333333333332975,0.08952380952381
DTLZ7,10,19,31019,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,10,19,31019,"S2_(0.25,0.50]",0.0133333333333333,0.0247619047619048,0.0323809523809524,-0.007619047619047598,0.011428571428571501
DTLZ7,10,19,31019,"S3_(0.50,0.75]",0.148,0.218,0.218,0.0,0.07
DTLZ7,10,19,31019,"S4_(0.75,1.00]",0.615238095238095,0.689523809523809,0.76,-0.07047619047619103,0.07428571428571396
DTLZ7,10,20,31020,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,10,20,31020,"S2_(0.25,0.50]",0.019047619047619,0.0361904761904762,0.0438095238095238,-0.007619047619047595,0.017142857142857203
DTLZ7,10,20,31020,"S3_(0.50,0.75]",0.154,0.224,0.194,0.03,0.07
DTLZ7,10,20,31020,"S4_(0.75,1.00]",0.537142857142857,0.55047619047619,0.537142857142857,0.013333333333332975,0.013333333333332975
DTLZ7,10,21,31021,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,10,21,31021,"S2_(0.25,0.50]",0.0019047619047619,0.0133333333333333,0.0114285714285714,0.0019047619047618987,0.011428571428571399
DTLZ7,10,21,31021,"S3_(0.50,0.75]",0.084,0.096,0.082,0.013999999999999999,0.011999999999999997
DTLZ7,10,21,31021,"S4_(0.75,1.00]",0.630476190476191,0.697142857142857,0.72952380952381,-0.032380952380953065,0.06666666666666599
DTLZ7,10,22,31022,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,10,22,31022,"S2_(0.25,0.50]",0.0361904761904762,0.0342857142857143,0.0304761904761905,0.003809523809523801,-0.0019047619047619022
DTLZ7,10,22,31022,"S3_(0.50,0.75]",0.174,0.12,0.096,0.023999999999999994,-0.05399999999999999
DTLZ7,10,22,31022,"S4_(0.75,1.00]",0.580952380952381,0.697142857142857,0.767619047619048,-0.07047619047619103,0.11619047619047596
DTLZ7,10,23,31023,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,10,23,31023,"S2_(0.25,0.50]",0.0095238095238095,0.0438095238095238,0.0361904761904762,0.007619047619047595,0.034285714285714294
DTLZ7,10,23,31023,"S3_(0.50,0.75]",0.152,0.194,0.184,0.010000000000000009,0.04200000000000001
DTLZ7,10,23,31023,"S4_(0.75,1.00]",0.556190476190476,0.691428571428572,0.668571428571429,0.02285714285714291,0.13523809523809593
DTLZ7,10,24,31024,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,10,24,31024,"S2_(0.25,0.50]",0.0076190476190476,0.019047619047619,0.0247619047619048,-0.0057142857142858,0.0114285714285714
DTLZ7,10,24,31024,"S3_(0.50,0.75]",0.084,0.14,0.142,-0.001999999999999974,0.05600000000000001
DTLZ7,10,24,31024,"S4_(0.75,1.00]",0.718095238095238,0.739047619047619,0.704761904761905,0.03428571428571392,0.020952380952380945
DTLZ7,10,25,31025,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,10,25,31025,"S2_(0.25,0.50]",0.0095238095238095,0.0285714285714286,0.0228571428571429,0.0057142857142856995,0.019047619047619098
DTLZ7,10,25,31025,"S3_(0.50,0.75]",0.178,0.162,0.142,0.020000000000000018,-0.015999999999999986
DTLZ7,10,25,31025,"S4_(0.75,1.00]",0.567619047619048,0.708571428571429,0.716190476190476,-0.007619047619047081,0.14095238095238094
DTLZ7,20,1,32001,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,1,32001,"S2_(0.25,0.50]",0.0152380952380952,0.0266666666666667,0.0247619047619048,0.0019047619047618987,0.0114285714285715
DTLZ7,20,1,32001,"S3_(0.50,0.75]",0.136,0.282,0.288,-0.006000000000000005,0.14599999999999996
DTLZ7,20,1,32001,"S4_(0.75,1.00]",0.535238095238095,0.609523809523809,0.607619047619048,0.0019047619047610764,0.07428571428571407
DTLZ7,20,2,32002,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,2,32002,"S2_(0.25,0.50]",0.0,0.0095238095238095,0.0038095238095238,0.0057142857142857,0.0095238095238095
DTLZ7,20,2,32002,"S3_(0.50,0.75]",0.016,0.132,0.138,-0.006000000000000005,0.116
DTLZ7,20,2,32002,"S4_(0.75,1.00]",0.52,0.697142857142857,0.68952380952381,0.00761904761904697,0.17714285714285694
DTLZ7,20,3,32003,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,3,32003,"S2_(0.25,0.50]",0.0152380952380952,0.0761904761904762,0.0704761904761905,0.0057142857142856995,0.060952380952380994
DTLZ7,20,3,32003,"S3_(0.50,0.75]",0.11,0.2,0.192,0.008000000000000007,0.09000000000000001
DTLZ7,20,3,32003,"S4_(0.75,1.00]",0.502857142857143,0.678095238095238,0.687619047619048,-0.009523809523810045,0.17523809523809497
DTLZ7,20,4,32004,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,4,32004,"S2_(0.25,0.50]",0.0133333333333333,0.0152380952380952,0.0152380952380952,0.0,0.0019047619047619004
DTLZ7,20,4,32004,"S3_(0.50,0.75]",0.068,0.206,0.204,0.0020000000000000018,0.13799999999999998
DTLZ7,20,4,32004,"S4_(0.75,1.00]",0.438095238095238,0.546666666666667,0.504761904761905,0.041904761904762,0.10857142857142899
DTLZ7,20,5,32005,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,5,32005,"S2_(0.25,0.50]",0.0038095238095238,0.0228571428571429,0.019047619047619,0.003809523809523898,0.019047619047619098
DTLZ7,20,5,32005,"S3_(0.50,0.75]",0.028,0.082,0.082,0.0,0.054000000000000006
DTLZ7,20,5,32005,"S4_(0.75,1.00]",0.398095238095238,0.619047619047619,0.611428571428571,0.0076190476190479695,0.22095238095238096
DTLZ7,20,6,32006,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,6,32006,"S2_(0.25,0.50]",0.0152380952380952,0.0285714285714286,0.0266666666666667,0.0019047619047618987,0.013333333333333398
DTLZ7,20,6,32006,"S3_(0.50,0.75]",0.05,0.228,0.218,0.010000000000000009,0.178
DTLZ7,20,6,32006,"S4_(0.75,1.00]",0.428571428571428,0.630476190476191,0.624761904761905,0.005714285714286005,0.20190476190476297
DTLZ7,20,7,32007,"S1_[0,0.25]",0.0,0.016,0.016,0.0,0.016
DTLZ7,20,7,32007,"S2_(0.25,0.50]",0.0628571428571429,0.118095238095238,0.114285714285714,0.0038095238095239986,0.0552380952380951
DTLZ7,20,7,32007,"S3_(0.50,0.75]",0.192,0.318,0.306,0.01200000000000001,0.126
DTLZ7,20,7,32007,"S4_(0.75,1.00]",0.624761904761905,0.779047619047619,0.786666666666667,-0.0076190476190479695,0.15428571428571403
DTLZ7,20,8,32008,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,8,32008,"S2_(0.25,0.50]",0.0,0.0095238095238095,0.0095238095238095,0.0,0.0095238095238095
DTLZ7,20,8,32008,"S3_(0.50,0.75]",0.122,0.224,0.212,0.01200000000000001,0.10200000000000001
DTLZ7,20,8,32008,"S4_(0.75,1.00]",0.527619047619048,0.584761904761905,0.561904761904762,0.02285714285714302,0.05714285714285705
DTLZ7,20,9,32009,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,9,32009,"S2_(0.25,0.50]",0.0038095238095238,0.04,0.0361904761904762,0.0038095238095237974,0.0361904761904762
DTLZ7,20,9,32009,"S3_(0.50,0.75]",0.17,0.278,0.252,0.026000000000000023,0.10800000000000001
DTLZ7,20,9,32009,"S4_(0.75,1.00]",0.607619047619048,0.645714285714286,0.628571428571429,0.017142857142857015,0.03809523809523807
DTLZ7,20,10,32010,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,10,32010,"S2_(0.25,0.50]",0.0057142857142857,0.04,0.0361904761904762,0.0038095238095237974,0.0342857142857143
DTLZ7,20,10,32010,"S3_(0.50,0.75]",0.05,0.18,0.16,0.01999999999999999,0.13
DTLZ7,20,10,32010,"S4_(0.75,1.00]",0.535238095238095,0.685714285714286,0.695238095238095,-0.009523809523808935,0.1504761904761911
DTLZ7,20,11,32011,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,11,32011,"S2_(0.25,0.50]",0.0095238095238095,0.0114285714285714,0.0095238095238095,0.0019047619047619004,0.0019047619047619004
DTLZ7,20,11,32011,"S3_(0.50,0.75]",0.046,0.146,0.148,-0.0020000000000000018,0.09999999999999999
DTLZ7,20,11,32011,"S4_(0.75,1.00]",0.582857142857143,0.731428571428572,0.72,0.01142857142857201,0.14857142857142902
DTLZ7,20,12,32012,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,12,32012,"S2_(0.25,0.50]",0.0095238095238095,0.0266666666666667,0.0266666666666667,0.0,0.0171428571428572
DTLZ7,20,12,32012,"S3_(0.50,0.75]",0.05,0.154,0.19,-0.036000000000000004,0.104
DTLZ7,20,12,32012,"S4_(0.75,1.00]",0.468571428571429,0.674285714285714,0.71047619047619,-0.036190476190475995,0.20571428571428502
DTLZ7,20,13,32013,"S1_[0,0.25]",0.0,0.008,0.008,0.0,0.008
DTLZ7,20,13,32013,"S2_(0.25,0.50]",0.0419047619047619,0.0457142857142857,0.0495238095238095,-0.0038095238095237974,0.0038095238095237974
DTLZ7,20,13,32013,"S3_(0.50,0.75]",0.128,0.202,0.184,0.018000000000000016,0.07400000000000001
DTLZ7,20,13,32013,"S4_(0.75,1.00]",0.487619047619048,0.571428571428572,0.56,0.011428571428571899,0.08380952380952394
DTLZ7,20,14,32014,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,14,32014,"S2_(0.25,0.50]",0.0019047619047619,0.0095238095238095,0.0076190476190476,0.0019047619047619004,0.0076190476190476
DTLZ7,20,14,32014,"S3_(0.50,0.75]",0.108,0.208,0.2,0.00799999999999998,0.09999999999999999
DTLZ7,20,14,32014,"S4_(0.75,1.00]",0.546666666666667,0.685714285714286,0.664761904761905,0.020952380952381056,0.1390476190476191
DTLZ7,20,15,32015,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,15,32015,"S2_(0.25,0.50]",0.0076190476190476,0.0533333333333333,0.0571428571428571,-0.0038095238095237974,0.0457142857142857
DTLZ7,20,15,32015,"S3_(0.50,0.75]",0.128,0.178,0.17,0.00799999999999998,0.04999999999999999
DTLZ7,20,15,32015,"S4_(0.75,1.00]",0.539047619047619,0.678095238095238,0.687619047619048,-0.009523809523810045,0.13904761904761898
DTLZ7,20,16,32016,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,16,32016,"S2_(0.25,0.50]",0.0,0.0228571428571429,0.020952380952381,0.0019047619047618987,0.0228571428571429
DTLZ7,20,16,32016,"S3_(0.50,0.75]",0.05,0.14,0.128,0.01200000000000001,0.09000000000000001
DTLZ7,20,16,32016,"S4_(0.75,1.00]",0.483809523809524,0.603809523809524,0.601904761904762,0.0019047619047619646,0.12
DTLZ7,20,17,32017,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,17,32017,"S2_(0.25,0.50]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,17,32017,"S3_(0.50,0.75]",0.056,0.122,0.096,0.025999999999999995,0.066
DTLZ7,20,17,32017,"S4_(0.75,1.00]",0.495238095238095,0.622857142857143,0.630476190476191,-0.0076190476190479695,0.12761904761904802
DTLZ7,20,18,32018,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,18,32018,"S2_(0.25,0.50]",0.0,0.0152380952380952,0.0133333333333333,0.0019047619047619004,0.0152380952380952
DTLZ7,20,18,32018,"S3_(0.50,0.75]",0.086,0.162,0.158,0.0040000000000000036,0.07600000000000001
DTLZ7,20,18,32018,"S4_(0.75,1.00]",0.518095238095238,0.617142857142857,0.624761904761905,-0.0076190476190479695,0.09904761904761894
DTLZ7,20,19,32019,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,19,32019,"S2_(0.25,0.50]",0.0228571428571429,0.0419047619047619,0.04,0.0019047619047619022,0.019047619047619004
DTLZ7,20,19,32019,"S3_(0.50,0.75]",0.144,0.24,0.246,-0.006000000000000005,0.096
DTLZ7,20,19,32019,"S4_(0.75,1.00]",0.554285714285714,0.63047619047619,0.636190476190476,-0.005714285714286005,0.07619047619047592
DTLZ7,20,20,32020,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,20,32020,"S2_(0.25,0.50]",0.0019047619047619,0.0171428571428571,0.0171428571428571,0.0,0.015238095238095198
DTLZ7,20,20,32020,"S3_(0.50,0.75]",0.076,0.182,0.162,0.01999999999999999,0.106
DTLZ7,20,20,32020,"S4_(0.75,1.00]",0.552380952380952,0.668571428571428,0.655238095238095,0.013333333333333086,0.11619047619047607
DTLZ7,20,21,32021,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,21,32021,"S2_(0.25,0.50]",0.0019047619047619,0.0133333333333333,0.0133333333333333,0.0,0.011428571428571399
DTLZ7,20,21,32021,"S3_(0.50,0.75]",0.074,0.192,0.184,0.008000000000000007,0.11800000000000001
DTLZ7,20,21,32021,"S4_(0.75,1.00]",0.48,0.523809523809524,0.544761904761905,-0.020952380952381056,0.043809523809523965
DTLZ7,20,22,32022,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,22,32022,"S2_(0.25,0.50]",0.0019047619047619,0.0095238095238095,0.0095238095238095,0.0,0.0076190476190476
DTLZ7,20,22,32022,"S3_(0.50,0.75]",0.158,0.22,0.23,-0.010000000000000009,0.062
DTLZ7,20,22,32022,"S4_(0.75,1.00]",0.527619047619048,0.598095238095238,0.561904761904762,0.036190476190475995,0.07047619047619003
DTLZ7,20,23,32023,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,23,32023,"S2_(0.25,0.50]",0.0171428571428571,0.0285714285714286,0.0342857142857143,-0.005714285714285703,0.0114285714285715
DTLZ7,20,23,32023,"S3_(0.50,0.75]",0.056,0.14,0.13,0.010000000000000009,0.08400000000000002
DTLZ7,20,23,32023,"S4_(0.75,1.00]",0.489523809523809,0.678095238095238,0.683809523809524,-0.005714285714286005,0.188571428571429
DTLZ7,20,24,32024,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,24,32024,"S2_(0.25,0.50]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,24,32024,"S3_(0.50,0.75]",0.11,0.138,0.146,-0.00799999999999998,0.02800000000000001
DTLZ7,20,24,32024,"S4_(0.75,1.00]",0.569523809523809,0.683809523809524,0.678095238095238,0.005714285714286005,0.11428571428571499
DTLZ7,20,25,32025,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
DTLZ7,20,25,32025,"S2_(0.25,0.50]",0.0,0.0057142857142857,0.0057142857142857,0.0,0.0057142857142857
DTLZ7,20,25,32025,"S3_(0.50,0.75]",0.108,0.254,0.268,-0.014000000000000012,0.14600000000000002
DTLZ7,20,25,32025,"S4_(0.75,1.00]",0.539047619047619,0.653333333333333,0.668571428571429,-0.01523809523809605,0.11428571428571399
WFG3,10,1,41001,"S1_[0,0.25]",0.144,0.04,0.016,0.024,-0.10399999999999998
WFG3,10,1,41001,"S2_(0.25,0.50]",0.358095238095238,0.196190476190476,0.0590476190476191,0.1371428571428569,-0.16190476190476202
WFG3,10,1,41001,"S3_(0.50,0.75]",0.45,0.268,0.206,0.06200000000000003,-0.182
WFG3,10,1,41001,"S4_(0.75,1.00]",0.712380952380953,0.523809523809524,0.459047619047619,0.06476190476190496,-0.18857142857142906
WFG3,10,2,41002,"S1_[0,0.25]",0.256,0.16,0.032,0.128,-0.096
WFG3,10,2,41002,"S2_(0.25,0.50]",0.297142857142857,0.205714285714286,0.116190476190476,0.08952380952380999,-0.091428571428571
WFG3,10,2,41002,"S3_(0.50,0.75]",0.438,0.248,0.314,-0.066,-0.19
WFG3,10,2,41002,"S4_(0.75,1.00]",0.68,0.579047619047619,0.575238095238095,0.0038095238095240402,-0.10095238095238102
WFG3,10,3,41003,"S1_[0,0.25]",0.216,0.12,0.072,0.048,-0.096
WFG3,10,3,41003,"S2_(0.25,0.50]",0.337142857142857,0.135238095238095,0.106666666666667,0.028571428571427984,-0.20190476190476203
WFG3,10,3,41003,"S3_(0.50,0.75]",0.336,0.272,0.432,-0.15999999999999998,-0.064
WFG3,10,3,41003,"S4_(0.75,1.00]",0.603809523809524,0.584761904761905,0.630476190476191,-0.04571428571428593,-0.01904761904761898
WFG3,10,4,41004,"S1_[0,0.25]",0.232,0.136,0.12,0.016000000000000014,-0.096
WFG3,10,4,41004,"S2_(0.25,0.50]",0.283809523809524,0.171428571428571,0.0533333333333333,0.11809523809523771,-0.112380952380953
WFG3,10,4,41004,"S3_(0.50,0.75]",0.422,0.362,0.358,0.0040000000000000036,-0.06
WFG3,10,4,41004,"S4_(0.75,1.00]",0.756190476190476,0.788571428571429,0.779047619047619,0.009523809523810045,0.032380952380953065
WFG3,10,5,41005,"S1_[0,0.25]",0.216,0.088,0.032,0.055999999999999994,-0.128
WFG3,10,5,41005,"S2_(0.25,0.50]",0.363809523809524,0.219047619047619,0.0761904761904762,0.1428571428571428,-0.14476190476190504
WFG3,10,5,41005,"S3_(0.50,0.75]",0.562,0.586,0.344,0.242,0.02399999999999991
WFG3,10,5,41005,"S4_(0.75,1.00]",0.712380952380952,0.687619047619048,0.647619047619048,0.040000000000000036,-0.024761904761903986
WFG3,10,6,41006,"S1_[0,0.25]",0.168,0.096,0.032,0.064,-0.07200000000000001
WFG3,10,6,41006,"S2_(0.25,0.50]",0.259047619047619,0.0952380952380952,0.0685714285714286,0.026666666666666602,-0.16380952380952382
WFG3,10,6,41006,"S3_(0.50,0.75]",0.43,0.344,0.32,0.023999999999999966,-0.08600000000000002
WFG3,10,6,41006,"S4_(0.75,1.00]",0.721904761904762,0.674285714285714,0.666666666666667,0.007619047619047081,-0.047619047619048005
WFG3,10,7,41007,"S1_[0,0.25]",0.192,0.12,0.072,0.048,-0.07200000000000001
WFG3,10,7,41007,"S2_(0.25,0.50]",0.373333333333333,0.316190476190476,0.367619047619048,-0.05142857142857199,-0.057142857142856995
WFG3,10,7,41007,"S3_(0.50,0.75]",0.55,0.5,0.498,0.0020000000000000018,-0.050000000000000044
WFG3,10,7,41007,"S4_(0.75,1.00]",0.811428571428572,0.758095238095238,0.883809523809524,-0.125714285714286,-0.05333333333333401
WFG3,10,8,41008,"S1_[0,0.25]",0.376,0.448,0.384,0.064,0.07200000000000001
WFG3,10,8,41008,"S2_(0.25,0.50]",0.417142857142857,0.354285714285714,0.281904761904762,0.07238095238095199,-0.062857142857143
WFG3,10,8,41008,"S3_(0.50,0.75]",0.406,0.346,0.322,0.023999999999999966,-0.06000000000000005
WFG3,10,8,41008,"S4_(0.75,1.00]",0.647619047619048,0.699047619047619,0.700952380952381,-0.0019047619047619646,0.051428571428571046
WFG3,10,9,41009,"S1_[0,0.25]",0.296,0.272,0.192,0.08000000000000002,-0.023999999999999966
WFG3,10,9,41009,"S2_(0.25,0.50]",0.396190476190476,0.180952380952381,0.106666666666667,0.074285714285714,-0.21523809523809498
WFG3,10,9,41009,"S3_(0.50,0.75]",0.412,0.318,0.342,-0.02400000000000002,-0.09399999999999997
WFG3,10,9,41009,"S4_(0.75,1.00]",0.691428571428571,0.626666666666667,0.647619047619048,-0.020952380952380945,-0.06476190476190391
WFG3,10,10,41010,"S1_[0,0.25]",0.2,0.152,0.144,0.008000000000000007,-0.048000000000000015
WFG3,10,10,41010,"S2_(0.25,0.50]",0.251428571428572,0.203809523809524,0.139047619047619,0.06476190476190499,-0.047619047619048005
WFG3,10,10,41010,"S3_(0.50,0.75]",0.498,0.428,0.356,0.07200000000000001,-0.07
WFG3,10,10,41010,"S4_(0.75,1.00]",0.805714285714286,0.790476190476191,0.777142857142857,0.013333333333333974,-0.01523809523809505
WFG3,10,11,41011,"S1_[0,0.25]",0.152,0.112,0.04,0.07200000000000001,-0.039999999999999994
WFG3,10,11,41011,"S2_(0.25,0.50]",0.297142857142857,0.116190476190476,0.0685714285714286,0.047619047619047394,-0.18095238095238098
WFG3,10,11,41011,"S3_(0.50,0.75]",0.448,0.356,0.34,0.01599999999999996,-0.09200000000000003
WFG3,10,11,41011,"S4_(0.75,1.00]",0.653333333333333,0.596190476190476,0.592380952380952,0.0038095238095240402,-0.05714285714285694
WFG3,10,12,41012,"S1_[0,0.25]",0.216,0.216,0.096,0.12,0.0
WFG3,10,12,41012,"S2_(0.25,0.50]",0.205714285714286,0.0876190476190476,0.0780952380952381,0.00952380952380949,-0.11809523809523839
WFG3,10,12,41012,"S3_(0.50,0.75]",0.378,0.33,0.28,0.04999999999999999,-0.04799999999999999
WFG3,10,12,41012,"S4_(0.75,1.00]",0.590476190476191,0.611428571428572,0.626666666666667,-0.01523809523809505,0.020952380952380945
WFG3,10,13,41013,"S1_[0,0.25]",0.192,0.136,0.128,0.008000000000000007,-0.055999999999999994
WFG3,10,13,41013,"S2_(0.25,0.50]",0.259047619047619,0.198095238095238,0.158095238095238,0.03999999999999998,-0.060952380952381036
WFG3,10,13,41013,"S3_(0.50,0.75]",0.504,0.434,0.314,0.12,-0.07
WFG3,10,13,41013,"S4_(0.75,1.00]",0.820952380952381,0.761904761904762,0.693333333333333,0.06857142857142895,-0.059047619047619015
WFG3,10,14,41014,"S1_[0,0.25]",0.136,0.136,0.064,0.07200000000000001,0.0
WFG3,10,14,41014,"S2_(0.25,0.50]",0.188571428571429,0.135238095238095,0.102857142857143,0.032380952380952,-0.05333333333333401
WFG3,10,14,41014,"S3_(0.50,0.75]",0.438,0.232,0.222,0.010000000000000009,-0.206
WFG3,10,14,41014,"S4_(0.75,1.00]",0.771428571428572,0.624761904761905,0.52952380952381,0.09523809523809501,-0.14666666666666706
WFG3,10,15,41015,"S1_[0,0.25]",0.312,0.256,0.176,0.08000000000000002,-0.055999999999999994
WFG3,10,15,41015,"S2_(0.25,0.50]",0.333333333333333,0.259047619047619,0.222857142857143,0.03619047619047602,-0.07428571428571396
WFG3,10,15,41015,"S3_(0.50,0.75]",0.29,0.288,0.306,-0.018000000000000016,-0.0020000000000000018
WFG3,10,15,41015,"S4_(0.75,1.00]",0.754285714285714,0.67047619047619,0.678095238095238,-0.0076190476190479695,-0.083809523809524
WFG3,10,16,41016,"S1_[0,0.25]",0.2,0.136,0.072,0.06400000000000002,-0.064
WFG3,10,16,41016,"S2_(0.25,0.50]",0.293333333333333,0.148571428571429,0.0457142857142857,0.10285714285714329,-0.144761904761904
WFG3,10,16,41016,"S3_(0.50,0.75]",0.34,0.244,0.218,0.025999999999999995,-0.09600000000000003
WFG3,10,16,41016,"S4_(0.75,1.00]",0.76,0.683809523809524,0.666666666666667,0.017142857142857015,-0.07619047619047603
WFG3,10,17,41017,"S1_[0,0.25]",0.232,0.096,0.032,0.064,-0.136
WFG3,10,17,41017,"S2_(0.25,0.50]",0.299047619047619,0.180952380952381,0.114285714285714,0.066666666666667,-0.118095238095238
WFG3,10,17,41017,"S3_(0.50,0.75]",0.43,0.48,0.314,0.16599999999999998,0.04999999999999999
WFG3,10,17,41017,"S4_(0.75,1.00]",0.563809523809524,0.636190476190476,0.52,0.11619047619047596,0.07238095238095199
WFG3,10,18,41018,"S1_[0,0.25]",0.088,0.048,0.016,0.032,-0.039999999999999994
WFG3,10,18,41018,"S2_(0.25,0.50]",0.24952380952381,0.179047619047619,0.133333333333333,0.04571428571428601,-0.070476190476191
WFG3,10,18,41018,"S3_(0.50,0.75]",0.322,0.298,0.246,0.05199999999999999,-0.02400000000000002
WFG3,10,18,41018,"S4_(0.75,1.00]",0.702857142857143,0.666666666666667,0.645714285714286,0.020952380952380945,-0.036190476190475995
WFG3,10,19,41019,"S1_[0,0.25]",0.112,0.104,0.056,0.047999999999999994,-0.008000000000000007
WFG3,10,19,41019,"S2_(0.25,0.50]",0.222857142857143,0.152380952380952,0.0838095238095238,0.0685714285714282,-0.070476190476191
WFG3,10,19,41019,"S3_(0.50,0.75]",0.342,0.266,0.208,0.058000000000000024,-0.07600000000000001
WFG3,10,19,41019,"S4_(0.75,1.00]",0.413333333333333,0.441904761904762,0.417142857142857,0.02476190476190504,0.028571428571429025
WFG3,10,20,41020,"S1_[0,0.25]",0.216,0.064,0.008,0.056,-0.152
