Problem,M,Stage,Truth,Metric,ViewA,ViewB,AvailablePairedRuns,ValidPairs,MeanA,MeanB,MeanDelta,MedianDelta,MeanRelativeImprovementPct,PValueRaw,PairedWinProbability,RankBiserial,PValueHolm,RejectHolm05
DTLZ4,10,"S3_(0.50,0.75]",population_final,AUC,score_v,anchor_margin,25,25,0.538016809019404,0.596846315148609,-0.0588295061292056,-0.0378886477868802,-9.4480634421919,0.00453006761786639,0.32,-0.649230769230769,0.022650338089332,1
DTLZ4,10,"S3_(0.50,0.75]",population_final,Lift,score_hybrid,score_v,25,25,1.32118265693011,1.15140781541059,0.169774841519527,0.138785460239466,18.2118236068494,5.75632836939671e-05,0.84,0.92,0.000402942985857769,1
DTLZ4,10,"S3_(0.50,0.75]",population_final,Lift,score_hybrid,anchor_margin,25,25,1.32118265693011,1.32137914388165,-0.000196486951531356,-0.0226494282282415,0.830792459787656,0.861162196946825,0.48,-0.04,1,0
DTLZ4,10,"S3_(0.50,0.75]",population_final,Lift,score_v,anchor_margin,25,25,1.15140781541059,1.32137914388165,-0.169971328471058,-0.145201208684057,-11.7955330519023,0.0172534502587572,0.24,-0.544615384615385,0.0690138010350289,0
DTLZ4,10,"S3_(0.50,0.75]",population_h1,Precision,score_hybrid,score_v,25,25,0.9772,0.96128,0.01592,0.0119999999999999,1.67471619869207,5.35627238563463e-05,0.92,0.916923076923077,0.000433005671967787,1
DTLZ4,10,"S3_(0.50,0.75]",population_h1,Precision,score_hybrid,anchor_margin,25,25,0.9772,0.97912,-0.00192000000000004,-0.00200000000000011,-0.194668334659483,0.148118290184057,0.36,-0.366153846153846,0.148118290184057,0
DTLZ4,10,"S3_(0.50,0.75]",population_h1,Precision,score_v,anchor_margin,25,25,0.96128,0.97912,-0.01784,-0.016,-1.81938298712537,4.06470692804922e-05,0.12,-0.938461538461538,0.000406470692804922,1
DTLZ4,10,"S3_(0.50,0.75]",population_h1,AUC,score_hybrid,score_v,25,25,0.583917145902074,0.49860719349618,0.0853099524058941,0.0641684674727737,18.1300251107963,1.389801409379e-05,0.96,0.993846153846154,0.000152878155031689,1
DTLZ4,10,"S3_(0.50,0.75]",population_h1,AUC,score_hybrid,anchor_margin,25,25,0.583917145902074,0.600241703498544,-0.0163245575964704,-0.0156978460609539,-2.63172937717105,0.00118576266337556,0.2,-0.741538461538462,0.00355728799012668,1
DTLZ4,10,"S3_(0.50,0.75]",population_h1,AUC,score_v,anchor_margin,25,25,0.49860719349618,0.600241703498544,-0.101634510002365,-0.0860484180184361,-16.2648154170133,1.389801409379e-05,0.04,-0.993846153846154,0.000152878155031689,1
DTLZ4,10,"S3_(0.50,0.75]",population_h1,Lift,score_hybrid,score_v,25,25,1.01895106152748,1.0020741782389,0.0168768832885823,0.0125447639717851,1.69893321593076,5.13293228060011e-05,0.92,0.926153846153846,0.000410634582448009,1
DTLZ4,10,"S3_(0.50,0.75]",population_h1,Lift,score_hybrid,anchor_margin,25,25,1.01895106152748,1.02096782913729,-0.00201676760981001,-0.00228363435135615,-0.196805942298187,0.128450538369119,0.36,-0.347692307692308,0.128450538369119,0
DTLZ4,10,"S3_(0.50,0.75]",population_h1,Lift,score_v,anchor_margin,25,25,1.0020741782389,1.02096782913729,-0.0188936508983923,-0.0167552902875747,-1.84389908629206,4.07291433495254e-05,0.12,-0.938461538461538,0.000366562290145729,1
DTLZ4,10,"S3_(0.50,0.75]",population_h3,Precision,score_hybrid,score_v,25,25,0.936,0.8968,0.0392000000000001,0.0360000000000003,4.47250400522292,5.10486091680732e-05,0.92,0.926153846153846,0.000510486091680732,1
DTLZ4,10,"S3_(0.50,0.75]",population_h3,Precision,score_hybrid,anchor_margin,25,25,0.936,0.93688,-0.000880000000000032,-0.00200000000000011,-0.0830094524119841,0.726160079947142,0.44,-0.0760869565217391,0.726160079947142,0
DTLZ4,10,"S3_(0.50,0.75]",population_h3,Precision,score_v,anchor_margin,25,25,0.8968,0.93688,-0.0400800000000001,-0.0359999999999999,-4.2434007227701,7.97760592647511e-05,0.12,-0.913846153846154,0.00071798453338276,1
DTLZ4,10,"S3_(0.50,0.75]",population_h3,AUC,score_hybrid,score_v,25,25,0.583429291403669,0.499806626517591,0.0836226648860778,0.0735863241832915,17.4060222379955,1.389801409379e-05,0.96,0.993846153846154,0.000147483866522981,1
DTLZ4,10,"S3_(0.50,0.75]",population_h3,AUC,score_hybrid,anchor_margin,25,25,0.583429291403669,0.594007884408363,-0.0105785930046942,-0.00763296442523353,-1.76106323695956,0.00321593209750662,0.24,-0.673846153846154,0.0128637283900265,1
DTLZ4,10,"S3_(0.50,0.75]",population_h3,AUC,score_v,anchor_margin,25,25,0.499806626517591,0.594007884408363,-0.094201257890772,-0.0918038803529863,-15.302665905883,1.389801409379e-05,0.04,-0.993846153846154,0.000147483866522981,1
DTLZ4,10,"S3_(0.50,0.75]",population_h3,Lift,score_hybrid,score_v,25,25,1.05411057317211,1.00908944786192,0.0450211253101811,0.0404495388103367,4.53811776144659,5.13293228060011e-05,0.92,0.926153846153846,0.000513293228060011,1
DTLZ4,10,"S3_(0.50,0.75]",population_h3,Lift,score_hybrid,anchor_margin,25,25,1.05411057317211,1.05503556378669,-0.000924990614581072,-0.000415674127660637,-0.0821802635799903,0.716423138125903,0.44,-0.0830769230769231,0.716423138125903,0
DTLZ4,10,"S3_(0.50,0.75]",population_h3,Lift,score_v,anchor_margin,25,25,1.00908944786192,1.05503556378669,-0.0459461159247622,-0.0405621583366129,-4.29829291878035,8.08512999935919e-05,0.12,-0.901538461538462,0.000727661699942327,1
DTLZ4,10,"S4_(0.75,1.00]",front_final,Precision,score_hybrid,score_v,25,25,0.9776,0.982476190476191,-0.0048761904761905,0,-0.493554961971609,0.0362548828125,0.32,-0.608333333333333,0.188767221225243,0
DTLZ4,10,"S4_(0.75,1.00]",front_final,Precision,score_hybrid,anchor_margin,25,25,0.9776,0.994285714285714,-0.0166857142857142,-0.0171428571428571,-1.67929123453299,0.000142338398871061,0.16,-0.905797101449275,0.00170806078645274,1
DTLZ4,10,"S4_(0.75,1.00]",front_final,Precision,score_v,anchor_margin,25,25,0.982476190476191,0.994285714285714,-0.0118095238095237,-0.00761904761904764,-1.18894249697452,0.0004371305265459,0.2,-0.83695652173913,0.0048084357920049,1
DTLZ4,10,"S4_(0.75,1.00]",front_final,AUC,score_hybrid,score_v,25,24,0.372568319333858,0.399438403092018,-0.0268700837581591,-0.0181623931623932,-8.29854714168977,0.0715700177087203,0.375,-0.438735177865613,0.286280070834881,0
DTLZ4,10,"S4_(0.75,1.00]",front_final,AUC,score_hybrid,anchor_margin,25,24,0.372568319333858,0.459167792991629,-0.0865994736577701,-0.104716349065763,-26.1600880109103,0.00124410185384206,0.166666666666667,-0.753333333333333,0.0111969166845785,1
DTLZ4,10,"S4_(0.75,1.00]",front_final,AUC,score_v,anchor_margin,25,24,0.399438403092018,0.459167792991629,-0.059729389899611,-0.053951111492666,-17.4794695784769,0.0278068950269972,0.291666666666667,-0.513333333333333,0.166841370161983,0
DTLZ4,10,"S4_(0.75,1.00]",front_final,Lift,score_hybrid,score_v,25,25,0.989319852202112,0.994315090763881,-0.00499523856176884,0,-0.49796741962627,0.04791259765625,0.36,-0.583333333333333,0.23956298828125,0
DTLZ4,10,"S4_(0.75,1.00]",front_final,Lift,score_hybrid,anchor_margin,25,25,0.989319852202112,1.00647353577485,-0.0171536835727389,-0.0179264256417565,-1.69489150368191,0.000162157144878482,0.16,-0.898550724637681,0.00194588573854179,1
DTLZ4,10,"S4_(0.75,1.00]",front_final,Lift,score_v,anchor_margin,25,25,0.994315090763881,1.00647353577485,-0.01215844501097,-0.0078542834696842,-1.20016718209286,0.00052531366696723,0.2,-0.826086956521739,0.00577845033663953,1
DTLZ4,10,"S4_(0.75,1.00]",front_h1,Precision,score_hybrid,score_v,25,25,0.9952,0.9964,-0.00119999999999996,0,-0.120369903054606,0.0078125,0.32,-0.818181818181818,0.03125,1
DTLZ4,10,"S4_(0.75,1.00]",front_h1,Precision,score_hybrid,anchor_margin,25,25,0.9952,0.99928,-0.00407999999999994,-0.00399999999999989,-0.408417801008911,3.38114736870291e-05,0.06,-1,0.000405737684244349,1
DTLZ4,10,"S4_(0.75,1.00]",front_h1,Precision,score_v,anchor_margin,25,25,0.9964,0.99928,-0.00287999999999998,-0.002,-0.28825709327554,4.21445425792318e-05,0.08,-1,0.00046358996837155,1
DTLZ4,10,"S4_(0.75,1.00]",front_h1,AUC,score_hybrid,score_v,25,23,0.279854061229325,0.324071031438804,-0.0442169702094784,-0.0303030303030303,-13.7375643108315,0.00523461547608125,0.239130434782609,-0.679841897233202,0.04187692380865,1
DTLZ4,10,"S4_(0.75,1.00]",front_h1,AUC,score_hybrid,anchor_margin,25,23,0.279854061229325,0.433539608643262,-0.153685547413936,-0.151515151515151,-39.3353815357972,2.70159484871056e-05,0,-1,0.000297175433358161,1
DTLZ4,10,"S4_(0.75,1.00]",front_h1,AUC,score_v,anchor_margin,25,23,0.324071031438804,0.433539608643262,-0.109468577204458,-0.104377104377104,-26.481241900204,0.000206573582015222,0.130434782608696,-0.884057971014493,0.00185916223813699,1
DTLZ4,10,"S4_(0.75,1.00]",front_h1,Lift,score_hybrid,score_v,25,25,0.997065738385326,0.998280367317186,-0.00121462893186018,0,-0.121523900034953,0.01220703125,0.34,-0.794871794871795,0.0549552866416428,0
DTLZ4,10,"S4_(0.75,1.00]",front_h1,Lift,score_hybrid,anchor_margin,25,25,0.997065738385326,1.00119438865831,-0.00412865027298024,-0.00404040404040407,-0.412288179276944,3.61311254997984e-05,0.06,-1,0.000433573505997581,1
DTLZ4,10,"S4_(0.75,1.00]",front_h1,Lift,score_v,anchor_margin,25,25,0.998280367317186,1.00119438865831,-0.00291402134112007,-0.00202020202020214,-0.290976683052886,4.72264782965257e-05,0.08,-1,0.000519491261261783,1
DTLZ4,10,"S4_(0.75,1.00]",front_h3,Precision,score_hybrid,score_v,25,25,0.9888,0.991466666666667,-0.00266666666666666,0,-0.268091550562324,0.017822265625,0.36,-0.658333333333333,0.0712890625,0
DTLZ4,10,"S4_(0.75,1.00]",front_h3,Precision,score_hybrid,anchor_margin,25,25,0.9888,0.997777777777778,-0.00897777777777773,-0.00888888888888872,-0.900250335733445,4.67375112479655e-05,0.1,-0.984189723320158,0.000560850134975586,1
DTLZ4,10,"S4_(0.75,1.00]",front_h3,Precision,score_v,anchor_margin,25,25,0.991466666666667,0.997777777777778,-0.00631111111111107,-0.00666666666666649,-0.632863298269066,4.83085460482045e-05,0.1,-0.972332015810277,0.000560850134975586,1
DTLZ4,10,"S4_(0.75,1.00]",front_h3,AUC,score_hybrid,score_v,25,23,0.306643653634424,0.352481700461281,-0.0458380468268577,-0.0260417662847706,-12.0819913700344,0.0185768727491516,0.282608695652174,-0.573122529644269,0.0967200057823459,0
DTLZ4,10,"S4_(0.75,1.00]",front_h3,AUC,score_hybrid,anchor_margin,25,23,0.306643653634424,0.439315496057389,-0.132671842422965,-0.164983164983165,-34.8587489173164,7.68734345818605e-05,0.0434782608695652,-0.942028985507246,0.000845607780400465,1
DTLZ4,10,"S4_(0.75,1.00]",front_h3,AUC,score_v,anchor_margin,25,23,0.352481700461281,0.439315496057389,-0.0868337955961077,-0.085016835016835,-22.2127762752259,0.00192006885283406,0.260869565217391,-0.739130434782609,0.0192006885283406,1
DTLZ4,10,"S4_(0.75,1.00]",front_h3,Lift,score_hybrid,score_v,25,25,0.993630767902982,0.996337311209673,-0.00270654330669061,0,-0.27046152010267,0.0289306640625,0.36,-0.633333333333333,0.11572265625,0
DTLZ4,10,"S4_(0.75,1.00]",front_h3,Lift,score_hybrid,anchor_margin,25,25,0.993630767902982,1.00274996263214,-0.00911919472916044,-0.00897867564534249,-0.908584791718014,5.22846144783111e-05,0.1,-0.984189723320158,0.000575130759261422,1
DTLZ4,10,"S4_(0.75,1.00]",front_h3,Lift,score_v,anchor_margin,25,25,0.996337311209673,1.00274996263214,-0.00641265142246983,-0.0067340067340067,-0.638830227716845,5.53385313351575e-05,0.1,-0.976284584980237,0.000575130759261422,1
DTLZ4,10,"S4_(0.75,1.00]",population_final,Precision,score_hybrid,score_v,25,25,0.781866666666667,0.743009523809524,0.0388571428571428,0.0285714285714285,5.78750688551372,0.00142814306489896,0.72,0.729230769230769,0.00856885838939374,1
DTLZ4,10,"S4_(0.75,1.00]",population_final,Precision,score_hybrid,anchor_margin,25,25,0.781866666666667,0.813790476190476,-0.0319238095238096,-0.0342857142857143,-3.68986575848882,0.00215537527983793,0.2,-0.698461538461538,0.0107768763991897,1
DTLZ4,10,"S4_(0.75,1.00]",population_final,Precision,score_v,anchor_margin,25,25,0.743009523809524,0.813790476190476,-0.0707809523809524,-0.0552380952380953,-8.66394234755598,1.38482848513697e-05,0.04,-0.993846153846154,0.000164842991546039,1
DTLZ4,10,"S4_(0.75,1.00]",population_final,AUC,score_hybrid,score_v,25,25,0.547858887482412,0.510877865871867,0.0369810216105452,0.0346781382503052,7.92542968480043,0.000215854164499942,0.88,0.846153846153846,0.0015109791514996,1
DTLZ4,10,"S4_(0.75,1.00]",population_final,AUC,score_hybrid,anchor_margin,25,25,0.547858887482412,0.56810517375993,-0.0202462862775175,-0.0175997542389834,-3.42188345961437,0.0303106981372454,0.32,-0.495384615384615,0.113254502729711,0
DTLZ4,10,"S4_(0.75,1.00]",population_final,AUC,score_v,anchor_margin,25,25,0.510877865871867,0.56810517375993,-0.0572273078880627,-0.060834017416094,-9.85689009431048,0.000295766913944783,0.16,-0.827692307692308,0.0017746014836687,1
DTLZ4,10,"S4_(0.75,1.00]",population_final,Lift,score_hybrid,score_v,25,25,1.06411845211055,1.00325165268602,0.0608667994245373,0.0443535654456861,6.57927718346682,0.000808376714536398,0.76,0.766153846153846,0.00485026028721839,1
DTLZ4,10,"S4_(0.75,1.00]",population_final,Lift,score_hybrid,anchor_margin,25,25,1.06411845211055,1.10823534139181,-0.0441168892812581,-0.0461176698647334,-3.84336009632773,0.00206416568518245,0.2,-0.704615384615385,0.0103208284259123,1
DTLZ4,10,"S4_(0.75,1.00]",population_final,Lift,score_v,anchor_margin,25,25,1.00325165268602,1.10823534139181,-0.104983688705795,-0.085351542261288,-9.37079036959603,1.77348399029039e-05,0.04,-0.981538461538462,0.000177348399029039,1
DTLZ4,10,"S4_(0.75,1.00]",population_h1,Precision,score_hybrid,score_v,25,25,0.97016,0.96392,0.00624000000000005,0.00599999999999989,0.651947512743963,0.000466150153507905,0.8,0.821538461538462,0.00279690092104743,1
DTLZ4,10,"S4_(0.75,1.00]",population_h1,Precision,score_hybrid,anchor_margin,25,25,0.97016,0.97944,-0.00927999999999997,-0.00800000000000023,-0.947215826907938,4.81117413297541e-05,0.08,-0.941538461538462,0.000433005671967787,1
DTLZ4,10,"S4_(0.75,1.00]",population_h1,Precision,score_v,anchor_margin,25,25,0.96392,0.97944,-0.01552,-0.0120000000000001,-1.58400694321147,2.59058111883449e-05,0.02,-1,0.000284963923071794,1
DTLZ4,10,"S4_(0.75,1.00]",population_h1,AUC,score_hybrid,score_v,25,25,0.528320186925207,0.488932349412287,0.0393878375129204,0.0284032830323978,8.77446453466542,2.00130174376755e-05,0.96,0.975384615384615,0.000152878155031689,1
DTLZ4,10,"S4_(0.75,1.00]",population_h1,AUC,score_hybrid,anchor_margin,25,25,0.528320186925207,0.553425404046915,-0.0251052171217077,-0.025563853772533,-4.58283204787852,0.0015692533679153,0.16,-0.723076923076923,0.00355728799012668,1
DTLZ4,10,"S4_(0.75,1.00]",population_h1,AUC,score_v,anchor_margin,25,25,0.488932349412287,0.553425404046915,-0.064493054634628,-0.0534821358043887,-11.6872708191642,3.62430511828126e-05,0.04,-0.944615384615385,0.000181215255914063,1
DTLZ4,10,"S4_(0.75,1.00]",population_h1,Lift,score_hybrid,score_v,25,25,1.00437771976983,0.997815387283125,0.00656233248670384,0.00607858933046923,0.662047764586229,0.000328058269549245,0.8,0.821538461538462,0.00196834961729547,1
DTLZ4,10,"S4_(0.75,1.00]",population_h1,Lift,score_hybrid,anchor_margin,25,25,1.00437771976983,1.01402742840108,-0.0096497086312471,-0.00835571531922574,-0.951055533084431,3.62430511828126e-05,0.08,-0.944615384615385,0.000362430511828126,1
DTLZ4,10,"S4_(0.75,1.00]",population_h1,Lift,score_v,anchor_margin,25,25,0.997815387283125,1.01402742840108,-0.0162120411179509,-0.0126434653956746,-1.59761047321003,1.389801409379e-05,0.04,-0.993846153846154,0.000166776169125479,1
DTLZ4,10,"S4_(0.75,1.00]",population_h3,Precision,score_hybrid,score_v,25,25,0.9184,0.902933333333333,0.0154666666666666,0.0133333333333332,1.7630136349628,0.00166027542356067,0.74,0.74,0.00830137711780336,1
DTLZ4,10,"S4_(0.75,1.00]",population_h3,Precision,score_hybrid,anchor_margin,25,25,0.9184,0.937155555555556,-0.0187555555555556,-0.0177777777777778,-1.99756823334058,0.000182986821518165,0.16,-0.855384615384615,0.00109792092910899,1
DTLZ4,10,"S4_(0.75,1.00]",population_h3,Precision,score_v,anchor_margin,25,25,0.902933333333333,0.937155555555556,-0.0342222222222222,-0.0333333333333332,-3.64218511386913,2.52394681039149e-05,0.12,-0.963076923076923,0.000277634149143064,1
DTLZ4,10,"S4_(0.75,1.00]",population_h3,AUC,score_hybrid,score_v,25,25,0.534759255934168,0.496461024568165,0.0382982313660022,0.023786446023542,8.64338251208557,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ4,10,"S4_(0.75,1.00]",population_h3,AUC,score_hybrid,anchor_margin,25,25,0.534759255934168,0.5527118654622,-0.0179526095280324,-0.0157261708623307,-3.28890532643137,0.00535499525645924,0.24,-0.636923076923077,0.0128637283900265,1
DTLZ4,10,"S4_(0.75,1.00]",population_h3,AUC,score_v,anchor_margin,25,25,0.496461024568165,0.5527118654622,-0.0562508408940346,-0.0462965770766055,-10.2644969233302,9.04208227922378e-05,0.12,-0.895384615384615,0.000452104113961189,1
DTLZ4,10,"S4_(0.75,1.00]",population_h3,Lift,score_hybrid,score_v,25,25,1.01561395531793,0.998264406261318,0.0173495490566069,0.0141744164768746,1.78651072706517,0.0015692533679153,0.76,0.723076923076923,0.0078462668395765,1
DTLZ4,10,"S4_(0.75,1.00]",population_h3,Lift,score_hybrid,anchor_margin,25,25,1.01561395531793,1.03633345347747,-0.0207194981595439,-0.0190595014151325,-1.99897561837185,0.000194074490070202,0.16,-0.852307692307692,0.00137386262764113,1
DTLZ4,10,"S4_(0.75,1.00]",population_h3,Lift,score_v,anchor_margin,25,25,0.998264406261318,1.03633345347747,-0.0380690472161507,-0.0363184736133513,-3.66385890293454,2.5431964463053e-05,0.12,-0.963076923076923,0.000279751609093583,1
DTLZ4,20,"S1_[0,0.25]",front_final,Precision,score_hybrid,score_v,25,25,0.99904,0.99968,-0.000640000000000001,0,-0.0640000000000001,0.5,0.46,-1,1,0
DTLZ4,20,"S1_[0,0.25]",front_final,Precision,score_hybrid,anchor_margin,25,25,0.99904,0.99808,0.000960000000000001,0,0.0991735537190083,1,0.52,1,1,0
DTLZ4,20,"S1_[0,0.25]",front_final,Precision,score_v,anchor_margin,25,25,0.99968,0.99808,0.0016,0,0.164489469474807,0.5,0.54,1,1,0
DTLZ4,20,"S1_[0,0.25]",front_final,AUC,score_hybrid,score_v,25,3,0.192592592592593,0.399326599326599,-0.206734006734007,-0.191919191919192,-52.5017088174983,0.5,0.166666666666667,-1,1,0
DTLZ4,20,"S1_[0,0.25]",front_final,AUC,score_hybrid,anchor_margin,25,3,0.192592592592593,0.18989898989899,0.0026936026936027,-0.0202020202020202,-15.2164212405176,1,0.333333333333333,0,1,0
DTLZ4,20,"S1_[0,0.25]",front_final,AUC,score_v,anchor_margin,25,3,0.399326599326599,0.18989898989899,0.209427609427609,0.171717171717172,76.7291387773315,0.5,0.666666666666667,0.666666666666667,1,0
DTLZ4,20,"S1_[0,0.25]",front_final,Lift,score_hybrid,score_v,25,25,0.99959595959596,1.00024242424242,-0.000646464646464651,0,-0.0642580645161294,0.5,0.46,-1,1,0
DTLZ4,20,"S1_[0,0.25]",front_final,Lift,score_hybrid,anchor_margin,25,25,0.99959595959596,0.998626262626263,0.000969696969696967,0,0.099173553719008,1,0.52,1,1,0
DTLZ4,20,"S1_[0,0.25]",front_final,Lift,score_v,anchor_margin,25,25,1.00024242424242,0.998626262626263,0.00161616161616162,0,0.16475173016193,0.5,0.54,1,1,0
DTLZ4,20,"S1_[0,0.25]",front_h1,Precision,score_hybrid,score_v,25,25,0.99936,0.99968,-0.00032,0,-0.032,1,0.48,-1,1,0
DTLZ4,20,"S1_[0,0.25]",front_h1,Precision,score_hybrid,anchor_margin,25,25,0.99936,0.99936,0,0,0,1,0.5,0,1,0
DTLZ4,20,"S1_[0,0.25]",front_h1,Precision,score_v,anchor_margin,25,25,0.99968,0.99936,0.00032,0,0.0322580645161291,1,0.52,1,1,0
DTLZ4,20,"S1_[0,0.25]",front_h1,AUC,score_hybrid,score_v,25,2,0.0808080808080808,0.176767676767677,-0.095959595959596,-0.095959595959596,-54.2857142857143,1,0.25,-1,1,0
DTLZ4,20,"S1_[0,0.25]",front_h1,AUC,score_hybrid,anchor_margin,25,2,0.0808080808080808,0.159090909090909,-0.0782828282828283,-0.0782828282828283,-55.5555555555556,0.5,0,-1,1,0
DTLZ4,20,"S1_[0,0.25]",front_h1,AUC,score_v,anchor_margin,25,2,0.176767676767677,0.159090909090909,0.0176767676767677,0.0176767676767677,-2.77777777777778,1,0.5,0.333333333333333,1,0
DTLZ4,20,"S1_[0,0.25]",front_h1,Lift,score_hybrid,score_v,25,25,0.999515151515152,0.999838383838384,-0.000323232323232325,0,-0.0322580645161292,1,0.48,-1,1,0
DTLZ4,20,"S1_[0,0.25]",front_h1,Lift,score_hybrid,anchor_margin,25,25,0.999515151515152,0.999515151515152,0,0,0,1,0.5,0,1,0
DTLZ4,20,"S1_[0,0.25]",front_h1,Lift,score_v,anchor_margin,25,25,0.999838383838384,0.999515151515152,0.000323232323232325,0,0.0325203252032522,1,0.52,1,1,0
DTLZ4,20,"S1_[0,0.25]",front_h3,Precision,score_hybrid,score_v,25,25,0.99936,0.99968,-0.00032,0,-0.032,1,0.48,-1,1,0
DTLZ4,20,"S1_[0,0.25]",front_h3,Precision,score_hybrid,anchor_margin,25,25,0.99936,0.99936,0,0,0,1,0.5,0,1,0
DTLZ4,20,"S1_[0,0.25]",front_h3,Precision,score_v,anchor_margin,25,25,0.99968,0.99936,0.00032,0,0.0322580645161291,1,0.52,1,1,0
DTLZ4,20,"S1_[0,0.25]",front_h3,AUC,score_hybrid,score_v,25,2,0.0808080808080808,0.176767676767677,-0.095959595959596,-0.095959595959596,-54.2857142857143,1,0.25,-1,1,0
DTLZ4,20,"S1_[0,0.25]",front_h3,AUC,score_hybrid,anchor_margin,25,2,0.0808080808080808,0.159090909090909,-0.0782828282828283,-0.0782828282828283,-55.5555555555556,0.5,0,-1,1,0
DTLZ4,20,"S1_[0,0.25]",front_h3,AUC,score_v,anchor_margin,25,2,0.176767676767677,0.159090909090909,0.0176767676767677,0.0176767676767677,-2.77777777777778,1,0.5,0.333333333333333,1,0
DTLZ4,20,"S1_[0,0.25]",front_h3,Lift,score_hybrid,score_v,25,25,0.999515151515152,0.999838383838384,-0.000323232323232325,0,-0.0322580645161292,1,0.48,-1,1,0
DTLZ4,20,"S1_[0,0.25]",front_h3,Lift,score_hybrid,anchor_margin,25,25,0.999515151515152,0.999515151515152,0,0,0,1,0.5,0,1,0
DTLZ4,20,"S1_[0,0.25]",front_h3,Lift,score_v,anchor_margin,25,25,0.999838383838384,0.999515151515152,0.000323232323232325,0,0.0325203252032522,1,0.52,1,1,0
DTLZ4,20,"S1_[0,0.25]",population_final,Precision,score_hybrid,score_v,25,25,0.13376,0.06368,0.07008,0.064,253.791891588793,2.6813978714322e-05,0.96,1,0.000294953765857542,1
DTLZ4,20,"S1_[0,0.25]",population_final,Precision,score_hybrid,anchor_margin,25,25,0.13376,0.14944,-0.01568,-0.016,-6.54698091644384,0.136531628440844,0.36,-0.369230769230769,0.546126513763375,0
DTLZ4,20,"S1_[0,0.25]",population_final,Precision,score_v,anchor_margin,25,25,0.06368,0.14944,-0.08576,-0.088,-59.5224672622371,1.52788207342166e-05,0.04,-0.987692307692308,0.000183345848810599,1
DTLZ4,20,"S1_[0,0.25]",population_final,AUC,score_hybrid,score_v,25,25,0.731778776985871,0.4361978249964,0.295580951989471,0.306626353116835,78.9922068499354,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ4,20,"S1_[0,0.25]",population_final,AUC,score_hybrid,anchor_margin,25,25,0.731778776985871,0.766267211945414,-0.0344884349595428,-0.0322997305938295,-4.70436926487019,0.00225861399572074,0.2,-0.698461538461538,0.0113111126319693,1
DTLZ4,20,"S1_[0,0.25]",population_final,AUC,score_v,anchor_margin,25,25,0.4361978249964,0.766267211945414,-0.330069386949014,-0.319639309089695,-43.0677146057975,1.22903222102484e-05,0,-1,0.000147483866522981,1
DTLZ4,20,"S1_[0,0.25]",population_final,Lift,score_hybrid,score_v,25,25,2.06973044733045,0.887116883116883,1.18261356421356,1.16761904761905,324.191039682191,2.70159484871056e-05,0.96,1,0.000297175433358161,1
DTLZ4,20,"S1_[0,0.25]",population_final,Lift,score_hybrid,anchor_margin,25,25,2.06973044733045,2.29323405483406,-0.223503607503608,-0.166666666666667,-7.40386272767648,0.118584606043715,0.4,-0.356923076923077,0.390006396837234,0
DTLZ4,20,"S1_[0,0.25]",population_final,Lift,score_v,anchor_margin,25,25,0.887116883116883,2.29323405483406,-1.40611717171717,-1.45347763347763,-61.2857955842021,1.389801409379e-05,0.04,-0.993846153846154,0.000166776169125479,1
DTLZ4,20,"S1_[0,0.25]",population_h1,Precision,score_hybrid,score_v,25,25,0.99584,0.99648,-0.000640000000000001,0,-0.0611101039722741,0.841796875,0.48,-0.0909090909090909,1,0
DTLZ4,20,"S1_[0,0.25]",population_h1,Precision,score_hybrid,anchor_margin,25,25,0.99584,0.9952,0.000640000000000001,0,0.0647783897193811,0.5,0.54,1,1,0
DTLZ4,20,"S1_[0,0.25]",population_h1,Precision,score_v,anchor_margin,25,25,0.99648,0.9952,0.00128,0,0.13165097831835,0.5595703125,0.56,0.208791208791209,1,0
DTLZ4,20,"S1_[0,0.25]",population_h1,AUC,score_hybrid,score_v,25,25,0.873107773643482,0.767652265949939,0.105455507693543,0.098581560283688,14.3516248261543,1.22903222102484e-05,1,1,0.000147483866522981,1
DTLZ4,20,"S1_[0,0.25]",population_h1,AUC,score_hybrid,anchor_margin,25,25,0.873107773643482,0.900141148344945,-0.0270333747014626,-0.023625979843225,-2.97333273148138,3.22287733545754e-05,0.12,-0.950769230769231,0.000225601413482028,1
DTLZ4,20,"S1_[0,0.25]",population_h1,AUC,score_v,anchor_margin,25,25,0.767652265949939,0.900141148344945,-0.132488882395006,-0.110992907801418,-14.6264710464234,1.22903222102484e-05,0,-1,0.000147483866522981,1
DTLZ4,20,"S1_[0,0.25]",population_h1,Lift,score_hybrid,score_v,25,25,1.06271836106531,1.06342181977076,-0.000703458705450819,0,-0.0622580535205072,0.4482421875,0.48,-0.333333333333333,1,0
DTLZ4,20,"S1_[0,0.25]",population_h1,Lift,score_hybrid,anchor_margin,25,25,1.06271836106531,1.06202237997784,0.000695981087470452,0,0.0656408405141586,0.5,0.54,1,1,0
DTLZ4,20,"S1_[0,0.25]",population_h1,Lift,score_v,anchor_margin,25,25,1.06342181977076,1.06202237997784,0.00139943979292127,0,0.133624928040099,0.231689453125,0.56,0.472527472527473,1,0
DTLZ4,20,"S1_[0,0.25]",population_h3,Precision,score_hybrid,score_v,25,25,0.99168,0.99168,0,0,0.00662291642482792,1,0.5,0,1,0
