Problem,M,Run,Seed,Stage,View,SelectionRule,Truth,TruthType,Horizon,NumberOfCheckpoints,ValidPrecisionCheckpoints,MeanSelectedRate,MeanPrecision,MeanRecall,MeanChance,MeanLift,MeanAUC,MeanRetentionRate
DTLZ4,10,19,21019,"S4_(0.75,1.00]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.375238095238095,0.976615129356612,0.373055015850134,0.982857142857143,0.993542505944303,0.426006472202201,NaN
DTLZ4,10,19,21019,"S4_(0.75,1.00]",label_dyn,native,front_h1,nondominated,H1,21,20,0.375238095238095,0.989261284059078,0.372117192331478,0.995,0.994189574360506,0.289521490414348,NaN
DTLZ4,10,19,21019,"S4_(0.75,1.00]",label_dyn,native,front_h3,nondominated,H3,21,18,0.375238095238095,0.977182642223144,0.368939964197696,0.988333333333333,0.988620052602503,0.327816084259383,NaN
DTLZ4,10,19,21019,"S4_(0.75,1.00]",label_dyn,native,population_final,retention,FINAL,21,21,0.375238095238095,0.750393163220773,0.373856310107578,0.748095238095238,0.994267026778246,0.533194251989243,0.750393163220773
DTLZ4,10,19,21019,"S4_(0.75,1.00]",label_dyn,native,population_h1,retention,H1,21,20,0.375238095238095,0.963082853673831,0.371661930227787,0.969,0.993841927681085,0.45874763178056,0.963082853673831
DTLZ4,10,19,21019,"S4_(0.75,1.00]",label_dyn,native,population_h3,retention,H3,21,18,0.375238095238095,0.898514172981191,0.365281762676252,0.914444444444445,0.982534610846414,0.455385960333205,0.898514172981191
DTLZ4,10,20,21020,"S1_[0,0.25]",label_dyn,native,front_final,nondominated,FINAL,5,5,0.33,0.987096774193548,0.327183673469388,0.996,0.990915075707703,0.147959183673469,NaN
DTLZ4,10,20,21020,"S1_[0,0.25]",label_dyn,native,front_h1,nondominated,H1,5,5,0.33,0.987096774193548,0.327183673469388,0.996,0.990915075707703,0.147959183673469,NaN
DTLZ4,10,20,21020,"S1_[0,0.25]",label_dyn,native,front_h3,nondominated,H3,5,5,0.33,0.987096774193548,0.327183673469388,0.996,0.990915075707703,0.147959183673469,NaN
DTLZ4,10,20,21020,"S1_[0,0.25]",label_dyn,native,population_final,retention,FINAL,5,5,0.33,0.0910765728578821,1,0.03,3.03588576192941,0.845360824742268,0.0910765728578821
DTLZ4,10,20,21020,"S1_[0,0.25]",label_dyn,native,population_h1,retention,H1,5,5,0.33,0.963000135538086,0.336230899830221,0.946,1.01807864062433,0.553829735629396,0.963000135538086
DTLZ4,10,20,21020,"S1_[0,0.25]",label_dyn,native,population_h3,retention,H3,5,5,0.33,0.914414773240675,0.364881588999236,0.83,1.10398259988257,0.595828475659038,0.914414773240675
DTLZ4,10,20,21020,"S2_(0.25,0.50]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.450476190476191,0.983506103030097,0.446992961686839,0.993809523809524,0.989529684522514,0.238342609771181,NaN
DTLZ4,10,20,21020,"S2_(0.25,0.50]",label_dyn,native,front_h1,nondominated,H1,21,21,0.450476190476191,0.997596153846154,0.45018278018278,0.998571428571429,0.999014874014874,0.397306397306397,NaN
DTLZ4,10,20,21020,"S2_(0.25,0.50]",label_dyn,native,front_h3,nondominated,H3,21,21,0.450476190476191,0.997596153846154,0.45018278018278,0.998571428571429,0.999014874014874,0.397306397306397,NaN
DTLZ4,10,20,21020,"S2_(0.25,0.50]",label_dyn,native,population_final,retention,FINAL,21,21,0.450476190476191,0.196845060958174,0.747643042724336,0.12952380952381,1.64994270524831,0.665584211246706,0.196845060958174
DTLZ4,10,20,21020,"S2_(0.25,0.50]",label_dyn,native,population_h1,retention,H1,21,21,0.450476190476191,0.985998032582525,0.47061589588082,0.945714285714286,1.04339519328346,0.673006360638823,0.985998032582525
DTLZ4,10,20,21020,"S2_(0.25,0.50]",label_dyn,native,population_h3,retention,H3,21,21,0.450476190476191,0.959539493936045,0.512865564229378,0.847142857142857,1.13373697329683,0.698634592908937,0.959539493936045
DTLZ4,10,20,21020,"S3_(0.50,0.75]",label_dyn,native,front_final,nondominated,FINAL,20,20,0.3405,0.952772096292613,0.329741290455576,0.984,0.968213317649133,0.164870645227788,NaN
DTLZ4,10,20,21020,"S3_(0.50,0.75]",label_dyn,native,front_h1,nondominated,H1,20,20,0.3405,0.997058823529412,0.339833333333333,0.999,0.998039215686275,0.166666666666667,NaN
DTLZ4,10,20,21020,"S3_(0.50,0.75]",label_dyn,native,front_h3,nondominated,H3,20,20,0.3405,0.992510583778966,0.338818181818182,0.9975,0.994960185635319,0.163636363636364,NaN
DTLZ4,10,20,21020,"S3_(0.50,0.75]",label_dyn,native,population_final,retention,FINAL,20,20,0.3405,0.487001704660623,0.42624421171547,0.3965,1.25300729566207,0.568081432053104,0.487001704660623
DTLZ4,10,20,21020,"S3_(0.50,0.75]",label_dyn,native,population_h1,retention,H1,20,20,0.3405,0.980019052666111,0.348000867152017,0.9585,1.02258575022706,0.592274243099818,0.980019052666111
DTLZ4,10,20,21020,"S3_(0.50,0.75]",label_dyn,native,population_h3,retention,H3,20,20,0.3405,0.936250040170225,0.360237632995846,0.8845,1.05920562808279,0.582466150536433,0.936250040170225
DTLZ4,10,20,21020,"S4_(0.75,1.00]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.359047619047619,0.980331514326161,0.354606021340715,0.993333333333333,0.986845000222932,0.168335632621347,NaN
DTLZ4,10,20,21020,"S4_(0.75,1.00]",label_dyn,native,front_h1,nondominated,H1,21,20,0.359047619047619,0.995666508538899,0.355015151515152,0.9985,0.99713788741303,0.171717171717172,NaN
DTLZ4,10,20,21020,"S4_(0.75,1.00]",label_dyn,native,front_h3,nondominated,H3,21,18,0.359047619047619,0.990574832083371,0.350611672278339,0.996666666666667,0.993846631734045,0.175084175084175,NaN
DTLZ4,10,20,21020,"S4_(0.75,1.00]",label_dyn,native,population_final,retention,FINAL,21,21,0.359047619047619,0.777175395795628,0.362655776889776,0.770952380952381,1.01325715931985,0.49842590162594,0.777175395795628
DTLZ4,10,20,21020,"S4_(0.75,1.00]",label_dyn,native,population_h1,retention,H1,21,20,0.359047619047619,0.971481890968555,0.356681421701088,0.9695,1.00210594800392,0.490364520374353,0.971481890968555
DTLZ4,10,20,21020,"S4_(0.75,1.00]",label_dyn,native,population_h3,retention,H3,21,18,0.359047619047619,0.913981698659798,0.352571270085265,0.912777777777778,1.0012540272696,0.493826658833656,0.913981698659798
DTLZ4,10,21,21021,"S1_[0,0.25]",label_dyn,native,front_final,nondominated,FINAL,5,5,0.344,0.986666666666667,0.341142857142857,0.996,0.990476190476191,0.142857142857143,NaN
DTLZ4,10,21,21021,"S1_[0,0.25]",label_dyn,native,front_h1,nondominated,H1,5,5,0.344,0.986666666666667,0.341142857142857,0.996,0.990476190476191,0.142857142857143,NaN
DTLZ4,10,21,21021,"S1_[0,0.25]",label_dyn,native,front_h3,nondominated,H3,5,5,0.344,0.986666666666667,0.341142857142857,0.996,0.990476190476191,0.142857142857143,NaN
DTLZ4,10,21,21021,"S1_[0,0.25]",label_dyn,native,population_final,retention,FINAL,5,5,0.344,0.173502673796791,1,0.06,2.93239113827349,0.848841963780419,0.173502673796791
DTLZ4,10,21,21021,"S1_[0,0.25]",label_dyn,native,population_h1,retention,H1,5,5,0.344,0.974901960784314,0.356707726763718,0.942,1.03489010385789,0.611687196715192,0.974901960784314
DTLZ4,10,21,21021,"S1_[0,0.25]",label_dyn,native,population_h3,retention,H3,5,5,0.344,0.96156862745098,0.401028504260946,0.828,1.16145500221834,0.665220134483414,0.96156862745098
DTLZ4,10,21,21021,"S2_(0.25,0.50]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.436666666666667,0.975717345161578,0.43439917190601,0.980476190476191,0.995128689935658,0.426641647632269,NaN
DTLZ4,10,21,21021,"S2_(0.25,0.50]",label_dyn,native,front_h1,nondominated,H1,21,21,0.436666666666667,0.998511904761905,0.436339586339586,0.999523809523809,0.998977873977874,0.156565656565657,NaN
DTLZ4,10,21,21021,"S2_(0.25,0.50]",label_dyn,native,front_h3,nondominated,H3,21,21,0.436666666666667,0.995439708141321,0.435827958889183,0.998095238095238,0.997312124822,0.237064522778808,NaN
DTLZ4,10,21,21021,"S2_(0.25,0.50]",label_dyn,native,population_final,retention,FINAL,21,21,0.436666666666667,0.182949433187237,0.646559704250607,0.135714285714286,1.44269838960079,0.617227864861413,0.182949433187237
DTLZ4,10,21,21021,"S2_(0.25,0.50]",label_dyn,native,population_h1,retention,H1,21,21,0.436666666666667,0.978999719005479,0.451217841713063,0.951428571428571,1.02911714832666,0.643636131740885,0.978999719005479
DTLZ4,10,21,21021,"S2_(0.25,0.50]",label_dyn,native,population_h3,retention,H3,21,21,0.436666666666667,0.930019910907015,0.480101586899652,0.86,1.0832101192085,0.638353099997931,0.930019910907015
DTLZ4,10,21,21021,"S3_(0.50,0.75]",label_dyn,native,front_final,nondominated,FINAL,20,20,0.3795,0.982338402783792,0.377643784786642,0.9875,0.994764084393584,0.426321892393321,NaN
DTLZ4,10,21,21021,"S3_(0.50,0.75]",label_dyn,native,front_h1,nondominated,H1,20,20,0.3795,0.997178060413354,0.379020202020202,0.9985,0.998664707488237,0.34006734006734,NaN
DTLZ4,10,21,21021,"S3_(0.50,0.75]",label_dyn,native,front_h3,nondominated,H3,20,20,0.3795,0.99570747217806,0.378868686868687,0.9975,0.998189365836425,0.373737373737374,NaN
DTLZ4,10,21,21021,"S3_(0.50,0.75]",label_dyn,native,population_final,retention,FINAL,20,20,0.3795,0.462908111209807,0.462367612154316,0.377,1.22101097835391,0.569685075173812,0.462908111209807
DTLZ4,10,21,21021,"S3_(0.50,0.75]",label_dyn,native,population_h1,retention,H1,20,20,0.3795,0.975998277014355,0.385404868758772,0.96,1.0168217621054,0.583395075072027,0.975998277014355
DTLZ4,10,21,21021,"S3_(0.50,0.75]",label_dyn,native,population_h3,retention,H3,20,20,0.3795,0.934392160744932,0.396883233916847,0.8905,1.04961341142558,0.583410516522911,0.934392160744932
DTLZ4,10,21,21021,"S4_(0.75,1.00]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.372380952380952,1,0.373097643097643,0.998095238095238,1.001924001924,0.688131313131313,NaN
DTLZ4,10,21,21021,"S4_(0.75,1.00]",label_dyn,native,front_h1,nondominated,H1,21,20,0.372380952380952,1,0.372,1,1,NaN,NaN
DTLZ4,10,21,21021,"S4_(0.75,1.00]",label_dyn,native,front_h3,nondominated,H3,21,18,0.372380952380952,1,0.370555555555555,1,1,NaN,NaN
DTLZ4,10,21,21021,"S4_(0.75,1.00]",label_dyn,native,population_final,retention,FINAL,21,21,0.372380952380952,0.835904403706261,0.399943580327636,0.786666666666667,1.07444801271706,0.565874762647225,0.835904403706261
DTLZ4,10,21,21021,"S4_(0.75,1.00]",label_dyn,native,population_h1,retention,H1,21,20,0.372380952380952,0.982590186638174,0.376652511561221,0.9705,1.01262173398718,0.567987537413174,0.982590186638174
DTLZ4,10,21,21021,"S4_(0.75,1.00]",label_dyn,native,population_h3,retention,H3,21,18,0.372380952380952,0.955226155742152,0.387000688353355,0.915,1.04468364952475,0.587945174038174,0.955226155742152
DTLZ4,10,22,21022,"S1_[0,0.25]",label_dyn,native,front_final,nondominated,FINAL,5,5,0.368,0.962857142857143,0.366759263686349,0.966,0.996776066391175,0.467767261426119,NaN
DTLZ4,10,22,21022,"S1_[0,0.25]",label_dyn,native,front_h1,nondominated,H1,5,5,0.368,0.962857142857143,0.366759263686349,0.966,0.996776066391175,0.467767261426119,NaN
DTLZ4,10,22,21022,"S1_[0,0.25]",label_dyn,native,front_h3,nondominated,H3,5,5,0.368,0.962857142857143,0.366759263686349,0.966,0.996776066391175,0.467767261426119,NaN
DTLZ4,10,22,21022,"S1_[0,0.25]",label_dyn,native,population_final,retention,FINAL,5,5,0.368,0.101580732278407,1,0.038,2.75657257052606,0.828303571428571,0.101580732278407
DTLZ4,10,22,21022,"S1_[0,0.25]",label_dyn,native,population_h1,retention,H1,5,5,0.368,0.978205980066445,0.382150055991041,0.942,1.03840501798782,0.624408361328854,0.978205980066445
DTLZ4,10,22,21022,"S1_[0,0.25]",label_dyn,native,population_h3,retention,H3,5,5,0.368,0.947672369532835,0.422028882078838,0.83,1.14205541890758,0.657297120777981,0.947672369532835
DTLZ4,10,22,21022,"S2_(0.25,0.50]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.404285714285714,0.93494877366687,0.391744551697672,0.96904761904762,0.963689463121112,0.276295432934753,NaN
DTLZ4,10,22,21022,"S2_(0.25,0.50]",label_dyn,native,front_h1,nondominated,H1,21,21,0.404285714285714,0.995289298515105,0.403280423280423,0.998571428571429,0.996684717114825,0.148148148148148,NaN
DTLZ4,10,22,21022,"S2_(0.25,0.50]",label_dyn,native,front_h3,nondominated,H3,21,21,0.404285714285714,0.992258995484802,0.40261458118601,0.997619047619048,0.994562901140195,0.150613275613276,NaN
DTLZ4,10,22,21022,"S2_(0.25,0.50]",label_dyn,native,population_final,retention,FINAL,21,21,0.404285714285714,0.184144149949591,0.614110665122386,0.126666666666667,1.48662364064858,0.61803221180372,0.184144149949591
DTLZ4,10,22,21022,"S2_(0.25,0.50]",label_dyn,native,population_h1,retention,H1,21,21,0.404285714285714,0.985252576243164,0.422781303183084,0.942857142857143,1.04524275280109,0.661333962249138,0.985252576243164
DTLZ4,10,22,21022,"S2_(0.25,0.50]",label_dyn,native,population_h3,retention,H3,21,21,0.404285714285714,0.953869092229426,0.458303323860973,0.842380952380952,1.1328099542216,0.671360547283998,0.953869092229426
DTLZ4,10,22,21022,"S3_(0.50,0.75]",label_dyn,native,front_final,nondominated,FINAL,20,20,0.3645,0.94125129898508,0.358264949723901,0.9565,0.98376446581086,0.45663247486195,NaN
DTLZ4,10,22,21022,"S3_(0.50,0.75]",label_dyn,native,front_h1,nondominated,H1,20,20,0.3645,0.994782227080021,0.363454545454545,0.9975,0.997254774828304,0.290909090909091,NaN
DTLZ4,10,22,21022,"S3_(0.50,0.75]",label_dyn,native,front_h3,nondominated,H3,20,20,0.3645,0.979894841813203,0.360018970474788,0.992,0.987699366648185,0.23116843882676,NaN
DTLZ4,10,22,21022,"S3_(0.50,0.75]",label_dyn,native,population_final,retention,FINAL,20,20,0.3645,0.424454643985772,0.478106071188857,0.323,1.33055612268368,0.583464892881185,0.424454643985772
DTLZ4,10,22,21022,"S3_(0.50,0.75]",label_dyn,native,population_h1,retention,H1,20,20,0.3645,0.979757311812521,0.371828416883538,0.959,1.02178437339568,0.583042525176799,0.979757311812521
DTLZ4,10,22,21022,"S3_(0.50,0.75]",label_dyn,native,population_h3,retention,H3,20,20,0.3645,0.927957519071168,0.380282198651408,0.885,1.04901205163137,0.565780225314094,0.927957519071168
DTLZ4,10,22,21022,"S4_(0.75,1.00]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.391904761904762,0.977643196325697,0.390330622177614,0.981428571428571,0.996173663141393,0.415192862936941,NaN
DTLZ4,10,22,21022,"S4_(0.75,1.00]",label_dyn,native,front_h1,nondominated,H1,21,20,0.391904761904762,0.993545207372607,0.388527829313544,0.996,0.997527463750173,0.316713048855906,NaN
DTLZ4,10,22,21022,"S4_(0.75,1.00]",label_dyn,native,front_h3,nondominated,H3,21,18,0.391904761904762,0.984405862055441,0.385711445048706,0.989444444444445,0.994907739138517,0.352339139342085,NaN
DTLZ4,10,22,21022,"S4_(0.75,1.00]",label_dyn,native,population_final,retention,FINAL,21,21,0.391904761904762,0.749321321255946,0.420330805663358,0.701428571428571,1.07536239833288,0.564707086080557,0.749321321255946
DTLZ4,10,22,21022,"S4_(0.75,1.00]",label_dyn,native,population_h1,retention,H1,21,20,0.391904761904762,0.974974058878858,0.394783497210179,0.961,1.01462171934182,0.574475081938423,0.974974058878858
DTLZ4,10,22,21022,"S4_(0.75,1.00]",label_dyn,native,population_h3,retention,H3,21,18,0.391904761904762,0.928619547752495,0.400248961557558,0.897777777777778,1.03492626575018,0.557482863137161,0.928619547752495
DTLZ4,10,23,21023,"S1_[0,0.25]",label_dyn,native,front_final,nondominated,FINAL,5,5,0.372,0.988194444444444,0.377805555555556,0.972,1.01782407407407,0.589756944444444,NaN
DTLZ4,10,23,21023,"S1_[0,0.25]",label_dyn,native,front_h1,nondominated,H1,5,5,0.372,0.988194444444444,0.377805555555556,0.972,1.01782407407407,0.589756944444444,NaN
DTLZ4,10,23,21023,"S1_[0,0.25]",label_dyn,native,front_h3,nondominated,H3,5,5,0.372,0.988194444444444,0.377805555555556,0.972,1.01782407407407,0.589756944444444,NaN
DTLZ4,10,23,21023,"S1_[0,0.25]",label_dyn,native,population_final,retention,FINAL,5,5,0.372,0.18259726473783,1,0.068,2.70749673589853,0.836814031213631,0.18259726473783
DTLZ4,10,23,21023,"S1_[0,0.25]",label_dyn,native,population_h1,retention,H1,5,5,0.372,0.988888888888889,0.388909574468085,0.946,1.04533719049397,0.661121453900709,0.988888888888889
DTLZ4,10,23,21023,"S1_[0,0.25]",label_dyn,native,population_h3,retention,H3,5,5,0.372,0.966382634980196,0.428562653977253,0.84,1.15049687453362,0.677050934831764,0.966382634980196
DTLZ4,10,23,21023,"S2_(0.25,0.50]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.398095238095238,0.99599395313681,0.397877315428336,0.996666666666666,0.999316284382692,0.474618635332921,NaN
DTLZ4,10,23,21023,"S2_(0.25,0.50]",label_dyn,native,front_h1,nondominated,H1,21,21,0.398095238095238,0.997316704459562,0.397643097643098,0.998571428571429,0.998732601907205,0.341750841750842,NaN
DTLZ4,10,23,21023,"S2_(0.25,0.50]",label_dyn,native,front_h3,nondominated,H3,21,21,0.398095238095238,0.99599395313681,0.397335257335257,0.998095238095238,0.997877489940982,0.30050505050505,NaN
DTLZ4,10,23,21023,"S2_(0.25,0.50]",label_dyn,native,population_final,retention,FINAL,21,21,0.398095238095238,0.247110776218394,0.648788169260546,0.156666666666667,1.60556803151658,0.647226141771601,0.247110776218394
DTLZ4,10,23,21023,"S2_(0.25,0.50]",label_dyn,native,population_h1,retention,H1,21,21,0.398095238095238,0.987030748444932,0.416504923027182,0.942857142857143,1.04694278577605,0.661370375345791,0.987030748444932
DTLZ4,10,23,21023,"S2_(0.25,0.50]",label_dyn,native,population_h3,retention,H3,21,21,0.398095238095238,0.950085490230956,0.456625480311192,0.828095238095238,1.14807996633304,0.66842961602089,0.950085490230956
DTLZ4,10,23,21023,"S3_(0.50,0.75]",label_dyn,native,front_final,nondominated,FINAL,20,20,0.4105,0.996318025342416,0.410075757575758,0.9975,0.99880608620446,0.415151515151515,NaN
DTLZ4,10,23,21023,"S3_(0.50,0.75]",label_dyn,native,front_h1,nondominated,H1,20,20,0.4105,0.997669376693767,0.409924242424242,0.999,0.99865593605431,0.212121212121212,NaN
DTLZ4,10,23,21023,"S3_(0.50,0.75]",label_dyn,native,front_h3,nondominated,H3,20,20,0.4105,0.996318025342416,0.409606060606061,0.9985,0.997795985194359,0.202020202020202,NaN
DTLZ4,10,23,21023,"S3_(0.50,0.75]",label_dyn,native,population_final,retention,FINAL,20,20,0.4105,0.439230733620331,0.482491117081595,0.3735,1.17863362923019,0.55762544665128,0.439230733620331
DTLZ4,10,23,21023,"S3_(0.50,0.75]",label_dyn,native,population_h1,retention,H1,20,20,0.4105,0.980111700404402,0.417478012852464,0.9635,1.01756751188361,0.614274720711946,0.980111700404402
DTLZ4,10,23,21023,"S3_(0.50,0.75]",label_dyn,native,population_h3,retention,H3,20,20,0.4105,0.945042196412859,0.42732279080434,0.907,1.04233511322022,0.600062609928385,0.945042196412859
DTLZ4,10,23,21023,"S4_(0.75,1.00]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.424285714285714,1,0.424285714285714,1,1,NaN,NaN
DTLZ4,10,23,21023,"S4_(0.75,1.00]",label_dyn,native,front_h1,nondominated,H1,21,20,0.424285714285714,1,0.423,1,1,NaN,NaN
DTLZ4,10,23,21023,"S4_(0.75,1.00]",label_dyn,native,front_h3,nondominated,H3,21,18,0.424285714285714,1,0.423333333333333,1,1,NaN,NaN
DTLZ4,10,23,21023,"S4_(0.75,1.00]",label_dyn,native,population_final,retention,FINAL,21,21,0.424285714285714,0.770292913899606,0.4487400445784,0.733809523809524,1.06135138711402,0.543440824067548,0.770292913899606
DTLZ4,10,23,21023,"S4_(0.75,1.00]",label_dyn,native,population_h1,retention,H1,21,20,0.424285714285714,0.974467699513801,0.429590428812079,0.9595,1.01667414444516,0.554378547739373,0.974467699513801
DTLZ4,10,23,21023,"S4_(0.75,1.00]",label_dyn,native,population_h3,retention,H3,21,18,0.424285714285714,0.924846704983351,0.441939065033734,0.885555555555555,1.04748874628682,0.552122204568662,0.924846704983351
DTLZ4,10,24,21024,"S1_[0,0.25]",label_dyn,native,front_final,nondominated,FINAL,5,5,0.38,0.983920265780731,0.377598484848485,0.99,0.993750629215745,0.316998106060606,NaN
DTLZ4,10,24,21024,"S1_[0,0.25]",label_dyn,native,front_h1,nondominated,H1,5,5,0.38,0.988571428571429,0.37875,0.992,0.996428571428572,0.421875,NaN
DTLZ4,10,24,21024,"S1_[0,0.25]",label_dyn,native,front_h3,nondominated,H3,5,5,0.38,0.988571428571429,0.37875,0.992,0.996428571428572,0.421875,NaN
DTLZ4,10,24,21024,"S1_[0,0.25]",label_dyn,native,population_final,retention,FINAL,5,5,0.38,0.153196552033761,1,0.058,2.64851396246745,0.829059350503919,0.153196552033761
DTLZ4,10,24,21024,"S1_[0,0.25]",label_dyn,native,population_h1,retention,H1,5,5,0.38,0.966737451737452,0.390946753802234,0.942,1.02673110129477,0.574640043567784,0.966737451737452
DTLZ4,10,24,21024,"S1_[0,0.25]",label_dyn,native,population_h3,retention,H3,5,5,0.38,0.950212355212355,0.436010234625911,0.832,1.142936082693,0.662420383419398,0.950212355212355
DTLZ4,10,24,21024,"S2_(0.25,0.50]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.458095238095238,0.980966411984138,0.458517667252275,0.982380952380952,0.998480186671125,0.502184589298815,NaN
DTLZ4,10,24,21024,"S2_(0.25,0.50]",label_dyn,native,front_h1,nondominated,H1,21,21,0.458095238095238,0.992941049392662,0.456877227081309,0.996666666666667,0.996246566564625,0.25453514739229,NaN
DTLZ4,10,24,21024,"S2_(0.25,0.50]",label_dyn,native,front_h3,nondominated,H3,21,21,0.458095238095238,0.988843142287236,0.456600907206577,0.992857142857143,0.995920338179728,0.327622024041966,NaN
DTLZ4,10,24,21024,"S2_(0.25,0.50]",label_dyn,native,population_final,retention,FINAL,21,21,0.458095238095238,0.236345759252282,0.755056138514785,0.144761904761905,1.68872723638111,0.670426237617688,0.236345759252282
DTLZ4,10,24,21024,"S2_(0.25,0.50]",label_dyn,native,population_h1,retention,H1,21,21,0.458095238095238,0.984827754150033,0.47506737434281,0.95047619047619,1.03629622860851,0.674835274472992,0.984827754150033
DTLZ4,10,24,21024,"S2_(0.25,0.50]",label_dyn,native,population_h3,retention,H3,21,21,0.458095238095238,0.955835743649002,0.510189067065983,0.857142857142857,1.116398426253,0.674755090063296,0.955835743649002
DTLZ4,10,24,21024,"S3_(0.50,0.75]",label_dyn,native,front_final,nondominated,FINAL,20,20,0.354,0.986207463993464,0.35150061842919,0.993,0.993126329851803,0.292727834935627,NaN
DTLZ4,10,24,21024,"S3_(0.50,0.75]",label_dyn,native,front_h1,nondominated,H1,20,20,0.354,0.995546955624355,0.353,0.9985,0.997017126893288,0.166666666666667,NaN
DTLZ4,10,24,21024,"S3_(0.50,0.75]",label_dyn,native,front_h3,nondominated,H3,20,20,0.354,0.991486805248415,0.352045454545454,0.997,0.99443111641254,0.174242424242424,NaN
DTLZ4,10,24,21024,"S3_(0.50,0.75]",label_dyn,native,population_final,retention,FINAL,20,20,0.354,0.55724938701733,0.541846478406713,0.374,1.54082655145301,0.645628149364412,0.55724938701733
DTLZ4,10,24,21024,"S3_(0.50,0.75]",label_dyn,native,population_h1,retention,H1,20,20,0.354,0.971700239152832,0.36048721278344,0.954,1.01860551529524,0.57524360639172,0.971700239152832
DTLZ4,10,24,21024,"S3_(0.50,0.75]",label_dyn,native,population_h3,retention,H3,20,20,0.354,0.913945176379977,0.369320634811906,0.8755,1.04389599292786,0.563670612666249,0.913945176379977
DTLZ4,10,24,21024,"S4_(0.75,1.00]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.427142857142857,0.970750936965358,0.420305022918109,0.985714285714286,0.98474778006985,0.284160137032007,NaN
DTLZ4,10,24,21024,"S4_(0.75,1.00]",label_dyn,native,front_h1,nondominated,H1,21,20,0.427142857142857,0.996506585996093,0.424636363636364,0.9985,0.997986450501104,0.212121212121212,NaN
DTLZ4,10,24,21024,"S4_(0.75,1.00]",label_dyn,native,front_h3,nondominated,H3,21,18,0.427142857142857,0.992381719193313,0.424213335165716,0.996666666666667,0.995655955020377,0.217584003298289,NaN
DTLZ4,10,24,21024,"S4_(0.75,1.00]",label_dyn,native,population_final,retention,FINAL,21,21,0.427142857142857,0.830976332530112,0.45565814726661,0.783809523809524,1.07006306327263,0.536917584843341,0.830976332530112
DTLZ4,10,24,21024,"S4_(0.75,1.00]",label_dyn,native,population_h1,retention,H1,21,20,0.427142857142857,0.976689022300577,0.427939393401107,0.971,1.00602323820585,0.510757575474267,0.976689022300577
DTLZ4,10,24,21024,"S4_(0.75,1.00]",label_dyn,native,population_h3,retention,H3,21,18,0.427142857142857,0.935463943485127,0.433172641245688,0.919444444444445,1.01782351511325,0.531783931653789,0.935463943485127
DTLZ4,10,25,21025,"S1_[0,0.25]",label_dyn,native,front_final,nondominated,FINAL,5,5,0.36,0.877698658410733,0.336274495753424,0.94,0.933581466280083,0.300042009781474,NaN
DTLZ4,10,25,21025,"S1_[0,0.25]",label_dyn,native,front_h1,nondominated,H1,5,5,0.36,0.98078431372549,0.356398625429553,0.992,0.988518293915504,0.238831615120275,NaN
DTLZ4,10,25,21025,"S1_[0,0.25]",label_dyn,native,front_h3,nondominated,H3,5,5,0.36,0.97578431372549,0.355186504217432,0.99,0.985487990885201,0.224877642403416,NaN
DTLZ4,10,25,21025,"S1_[0,0.25]",label_dyn,native,population_final,retention,FINAL,5,5,0.36,0.168452012383901,1,0.06,2.80753353973168,0.840425531914894,0.168452012383901
DTLZ4,10,25,21025,"S1_[0,0.25]",label_dyn,native,population_h1,retention,H1,5,5,0.36,0.975521155830753,0.368920772676372,0.954,1.02253063039325,0.602793719671519,0.975521155830753
DTLZ4,10,25,21025,"S1_[0,0.25]",label_dyn,native,population_h3,retention,H3,5,5,0.36,0.95297213622291,0.397991543340381,0.864,1.10282172288076,0.641852914527333,0.95297213622291
DTLZ4,10,25,21025,"S2_(0.25,0.50]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.56,0.863293657027836,0.541985988520747,0.894285714285714,0.965424541124652,0.410941934209313,NaN
DTLZ4,10,25,21025,"S2_(0.25,0.50]",label_dyn,native,front_h1,nondominated,H1,21,21,0.56,0.994648308041165,0.558720538720539,0.997619047619048,0.996999252951634,0.231313131313131,NaN
DTLZ4,10,25,21025,"S2_(0.25,0.50]",label_dyn,native,front_h3,nondominated,H3,21,21,0.56,0.994648308041165,0.558720538720539,0.997619047619048,0.996999252951634,0.231313131313131,NaN
DTLZ4,10,25,21025,"S2_(0.25,0.50]",label_dyn,native,population_final,retention,FINAL,21,21,0.56,0.236998949468192,0.854643475605487,0.155238095238095,1.58452534754989,0.672662603610198,0.236998949468192
DTLZ4,10,25,21025,"S2_(0.25,0.50]",label_dyn,native,population_h1,retention,H1,21,21,0.56,0.98533241616327,0.584950155002654,0.943809523809524,1.04540692777461,0.719232447115839,0.98533241616327
DTLZ4,10,25,21025,"S2_(0.25,0.50]",label_dyn,native,population_h3,retention,H3,21,21,0.56,0.958435687475857,0.6346234129896,0.843809523809524,1.13862855955515,0.744559577153035,0.958435687475857
