run_global,problem,M,run_id,gen,p_err,prev_p_err,coverage,degeneracy,mean_conf,relation_mode,candidate_mode
84,WFG3,10,3,7,0.0298932384341637,0.00854092526690392,0.0384615384615385,0.6,0.503123797989922,conservative,indicator
84,WFG3,10,3,8,0.0548042704626335,0.0298932384341637,0.0384615384615385,0.6,0.484438799352422,conservative,indicator
84,WFG3,10,3,9,0.0583629893238434,0.0548042704626335,0.034965034965035,0.6,0.43260878347582,conservative,indicator
84,WFG3,10,3,10,0.0512455516014235,0.0583629893238434,0.034965034965035,0.6,0.441294911753797,conservative,indicator
84,WFG3,10,3,11,0.0619217081850534,0.0512455516014235,0.034965034965035,0.6,0.458185674533303,conservative,indicator
84,WFG3,10,3,12,0.0334519572953737,0.0619217081850534,0.041958041958042,0.6,0.475233621868959,conservative,indicator
84,WFG3,10,3,13,0.0633451957295374,0.0334519572953737,0.041958041958042,0.6,0.483621495388726,conservative,indicator
84,WFG3,10,3,14,0.0498220640569395,0.0633451957295374,0.0384615384615385,0.6,0.528302541363622,conservative,indicator
84,WFG3,10,3,15,0.0562277580071174,0.0498220640569395,0.041958041958042,0.6,0.528779071742214,conservative,indicator
84,WFG3,10,3,16,0.0128113879003559,0.0562277580071174,0.041958041958042,0.6,0.528092034829988,conservative,indicator
84,WFG3,10,3,17,0.0462633451957295,0.0128113879003559,0.034965034965035,0.6,0.544621168136599,conservative,indicator
84,WFG3,10,3,18,0.0569395017793594,0.0462633451957295,0.0384615384615385,0.6,0.552859016352965,weighted,indicator
84,WFG3,10,3,19,0.116725978647687,0.0569395017793594,0.0384615384615385,0.6,0.561560375293871,weighted,indicator
84,WFG3,10,3,20,0.0818505338078292,0.116725978647687,0.041958041958042,0.6,0.534871622855427,conservative,indicator
84,WFG3,10,3,21,0.0213523131672598,0.0818505338078292,0.0314685314685315,0.6,0.536849043322615,conservative,indicator
84,WFG3,10,3,22,0.0256227758007117,0.0213523131672598,0.0314685314685315,0.6,0.528212057936663,conservative,indicator
84,WFG3,10,3,23,0.0227758007117438,0.0256227758007117,0.0314685314685315,0.6,0.52822052347708,conservative,indicator
84,WFG3,10,3,24,0.0192170818505338,0.0227758007117438,0.0314685314685315,0.6,0.528190241208497,conservative,indicator
84,WFG3,10,3,25,0.0469750889679715,0.0192170818505338,0.0314685314685315,0.7,0.433024294793188,conservative,indicator
84,WFG3,10,3,26,0.0241992882562278,0.0469750889679715,0.027972027972028,0.7,0.40006660917042,conservative,indicator
84,WFG3,10,3,27,0.0669039145907473,0.0241992882562278,0.027972027972028,0.7,0.459915316510011,conservative,indicator
84,WFG3,10,3,28,0.0768683274021352,0.0669039145907473,0.027972027972028,0.7,0.477134466590796,conservative,indicator
84,WFG3,10,3,29,0.0441281138790036,0.0768683274021352,0.027972027972028,0.6,0.372704953341338,conservative,indicator
84,WFG3,10,3,30,0.00854092526690392,0.0441281138790036,0.0244755244755245,0.6,0.626724775601503,weighted,indicator
84,WFG3,10,3,31,0.0740213523131673,0.00854092526690392,0.0244755244755245,0.6,0.635176309234746,weighted,indicator
84,WFG3,10,3,32,0.0384341637010676,0.0740213523131673,0.0244755244755245,0.6,0.643665148043288,weighted,indicator
84,WFG3,10,3,33,0.00427046263345196,0.0384341637010676,0.0244755244755245,0.6,0.652305124157348,weighted,indicator
84,WFG3,10,3,34,0.0676156583629893,0.00427046263345196,0.0244755244755245,0.6,0.34795658269852,conservative,indicator
85,WFG3,10,4,1,0.0166666666666667,1,0.0384615384615385,0.6,0.474815720725794,curriculum,indicator
85,WFG3,10,4,2,0.0106761565836299,0.0166666666666667,0.0384615384615385,0.6,0.48361911998196,conservative,indicator
85,WFG3,10,4,3,0.00142348754448399,0.0106761565836299,0.034965034965035,0.6,0.454027486543121,conservative,indicator
85,WFG3,10,4,4,0.00782918149466192,0.00142348754448399,0.034965034965035,0.6,0.480447814242214,conservative,indicator
85,WFG3,10,4,5,0.0839857651245552,0.00782918149466192,0.020979020979021,0.6,0.49877845103962,conservative,indicator
85,WFG3,10,4,6,0.0918149466192171,0.0839857651245552,0.020979020979021,0.6,0.498438729801318,conservative,indicator
85,WFG3,10,4,7,0.107473309608541,0.0918149466192171,0.0244755244755245,0.6,0.48904899731697,conservative,indicator
85,WFG3,10,4,8,0.0875444839857651,0.107473309608541,0.0314685314685315,0.6,0.448435181779232,conservative,indicator
85,WFG3,10,4,9,0.0462633451957295,0.0875444839857651,0.0314685314685315,0.6,0.473474526992017,conservative,indicator
85,WFG3,10,4,10,0.0512455516014235,0.0462633451957295,0.0384615384615385,0.6,0.518501309692815,conservative,indicator
85,WFG3,10,4,11,0.0889679715302491,0.0512455516014235,0.0384615384615385,0.6,0.509419274320543,conservative,indicator
85,WFG3,10,4,12,0.095373665480427,0.0889679715302491,0.041958041958042,0.6,0.439667175728544,conservative,indicator
85,WFG3,10,4,13,0.099644128113879,0.095373665480427,0.041958041958042,0.6,0.439525484534094,conservative,indicator
85,WFG3,10,4,14,0.116014234875445,0.099644128113879,0.041958041958042,0.6,0.439768800478234,conservative,indicator
85,WFG3,10,4,15,0.126690391459075,0.116014234875445,0.041958041958042,0.6,0.43970560927886,conservative,indicator
85,WFG3,10,4,16,0.098932384341637,0.126690391459075,0.041958041958042,0.6,0.440544670634887,conservative,indicator
85,WFG3,10,4,17,0.123131672597865,0.098932384341637,0.0384615384615385,0.6,0.490470624198552,conservative,indicator
85,WFG3,10,4,18,0.108185053380783,0.123131672597865,0.0384615384615385,0.6,0.473127674099146,conservative,indicator
85,WFG3,10,4,19,0.0875444839857651,0.108185053380783,0.0384615384615385,0.6,0.439329445848024,conservative,indicator
85,WFG3,10,4,20,0.0427046263345196,0.0875444839857651,0.0384615384615385,0.6,0.371663243244379,conservative,indicator
85,WFG3,10,4,21,0.0569395017793594,0.0427046263345196,0.0384615384615385,0.6,0.353932048989979,conservative,indicator
85,WFG3,10,4,22,0.0754448398576512,0.0569395017793594,0.0384615384615385,0.6,0.441732375956338,conservative,indicator
85,WFG3,10,4,23,0.0220640569395018,0.0754448398576512,0.0384615384615385,0.6,0.398026748945318,conservative,indicator
85,WFG3,10,4,24,0.0099644128113879,0.0220640569395018,0.0384615384615385,0.6,0.450414798769685,conservative,indicator
85,WFG3,10,4,25,0.0548042704626335,0.0099644128113879,0.0454545454545455,0.6,0.476068283612,conservative,indicator
85,WFG3,10,4,26,0.0797153024911032,0.0548042704626335,0.0454545454545455,0.6,0.467177452942668,conservative,indicator
85,WFG3,10,4,27,0.00284697508896797,0.0797153024911032,0.0454545454545455,0.6,0.407472864997299,conservative,indicator
85,WFG3,10,4,28,0.00427046263345196,0.00284697508896797,0.0384615384615385,0.6,0.424725358646818,conservative,indicator
85,WFG3,10,4,29,0.00498220640569395,0.00427046263345196,0.041958041958042,0.6,0.433167974940462,conservative,indicator
85,WFG3,10,4,30,0.00427046263345196,0.00498220640569395,0.041958041958042,0.6,0.415806711138313,conservative,indicator
85,WFG3,10,4,31,0.00640569395017794,0.00427046263345196,0.041958041958042,0.6,0.380143848484078,conservative,indicator
85,WFG3,10,4,32,0.0128113879003559,0.00640569395017794,0.0454545454545455,0.7,0.389702310655325,conservative,indicator
85,WFG3,10,4,33,0.0199288256227758,0.0128113879003559,0.0454545454545455,0.7,0.398479439761641,conservative,indicator
85,WFG3,10,4,34,0.00498220640569395,0.0199288256227758,0.041958041958042,0.7,0.381378572197885,conservative,indicator
86,WFG3,10,5,1,0.00777777777777778,1,0.0454545454545455,0.6,0.500538908138725,curriculum,indicator
86,WFG3,10,5,2,0.0128113879003559,0.00777777777777778,0.041958041958042,0.6,0.509484265103264,conservative,indicator
86,WFG3,10,5,3,0.0113879003558719,0.0128113879003559,0.0384615384615385,0.6,0.455722954021382,conservative,indicator
86,WFG3,10,5,4,0.0284697508896797,0.0113879003558719,0.0454545454545455,0.6,0.448539743585249,conservative,indicator
86,WFG3,10,5,5,0.0263345195729537,0.0284697508896797,0.0384615384615385,0.6,0.439461564024968,conservative,indicator
86,WFG3,10,5,6,0.0142348754448399,0.0263345195729537,0.0454545454545455,0.6,0.448574531048696,conservative,indicator
86,WFG3,10,5,7,0.00498220640569395,0.0142348754448399,0.048951048951049,0.6,0.484827876026964,conservative,indicator
86,WFG3,10,5,8,0.106761565836299,0.00498220640569395,0.034965034965035,0.6,0.528028802570179,conservative,indicator
86,WFG3,10,5,9,0.0782918149466192,0.106761565836299,0.034965034965035,0.6,0.552814825043991,weighted,indicator
86,WFG3,10,5,10,0.0868327402135231,0.0782918149466192,0.034965034965035,0.6,0.544399531891176,conservative,indicator
86,WFG3,10,5,11,0.0362989323843416,0.0868327402135231,0.034965034965035,0.6,0.447769514261623,conservative,indicator
86,WFG3,10,5,12,0.0149466192170819,0.0362989323843416,0.0384615384615385,0.7,0.438479560168535,conservative,indicator
86,WFG3,10,5,13,0.0163701067615658,0.0149466192170819,0.0384615384615385,0.7,0.428483109409522,conservative,indicator
86,WFG3,10,5,14,0.0270462633451957,0.0163701067615658,0.027972027972028,0.7,0.429794780476396,conservative,indicator
86,WFG3,10,5,15,0.0277580071174377,0.0270462633451957,0.0314685314685315,0.7,0.368542576520093,conservative,indicator
86,WFG3,10,5,16,0.0761565836298932,0.0277580071174377,0.034965034965035,0.7,0.377161903123529,conservative,indicator
86,WFG3,10,5,17,0.0128113879003559,0.0761565836298932,0.041958041958042,0.7,0.457202605524656,conservative,indicator
86,WFG3,10,5,18,0.0412811387900356,0.0128113879003559,0.041958041958042,0.7,0.403201962408838,conservative,indicator
86,WFG3,10,5,19,0.0355871886120996,0.0412811387900356,0.041958041958042,0.7,0.534783051113652,conservative,indicator
86,WFG3,10,5,20,0.0476868327402135,0.0355871886120996,0.041958041958042,0.7,0.525968845626428,conservative,indicator
86,WFG3,10,5,21,0.0370106761565836,0.0476868327402135,0.041958041958042,0.7,0.491595971085004,conservative,indicator
86,WFG3,10,5,22,0.0384341637010676,0.0370106761565836,0.0384615384615385,0.7,0.410257899137698,conservative,indicator
86,WFG3,10,5,23,0.117437722419929,0.0384341637010676,0.0384615384615385,0.7,0.37618154097816,conservative,indicator
86,WFG3,10,5,24,0.0683274021352313,0.117437722419929,0.034965034965035,0.7,0.45609838333128,conservative,indicator
86,WFG3,10,5,25,0.0889679715302491,0.0683274021352313,0.0384615384615385,0.7,0.492073469658372,conservative,indicator
86,WFG3,10,5,26,0.0846975088967972,0.0889679715302491,0.0384615384615385,0.7,0.491817626620341,conservative,indicator
86,WFG3,10,5,27,0.0797153024911032,0.0846975088967972,0.034965034965035,0.7,0.510621672278165,conservative,indicator
86,WFG3,10,5,28,0.0533807829181495,0.0797153024911032,0.0314685314685315,0.7,0.527283664795482,conservative,indicator
86,WFG3,10,5,29,0.0562277580071174,0.0533807829181495,0.0314685314685315,0.7,0.509435955446657,conservative,indicator
86,WFG3,10,5,30,0.0498220640569395,0.0562277580071174,0.0314685314685315,0.7,0.526250967674824,conservative,indicator
86,WFG3,10,5,31,0.0398576512455516,0.0498220640569395,0.0314685314685315,0.7,0.537563649225419,conservative,indicator
86,WFG3,10,5,32,0.00640569395017794,0.0398576512455516,0.0314685314685315,0.7,0.486250465680756,conservative,indicator
86,WFG3,10,5,33,0.155871886120996,0.00640569395017794,0.0454545454545455,0.7,0.569255477191151,weighted,indicator
86,WFG3,10,5,34,0.0633451957295374,0.155871886120996,0.0454545454545455,0.7,0.517886944514539,conservative,indicator
87,WFG3,10,6,1,0.0155555555555556,1,0.0384615384615385,0.6,0.489526038899735,curriculum,indicator
87,WFG3,10,6,2,0.0128113879003559,0.0155555555555556,0.0454545454545455,0.6,0.455593058213846,conservative,indicator
87,WFG3,10,6,3,0.00284697508896797,0.0128113879003559,0.048951048951049,0.5,0.429249659929774,conservative,indicator
87,WFG3,10,6,4,0.0156583629893238,0.00284697508896797,0.0454545454545455,0.5,0.43870242390137,conservative,indicator
87,WFG3,10,6,5,0.0341637010676157,0.0156583629893238,0.041958041958042,0.6,0.455747617889034,conservative,indicator
87,WFG3,10,6,6,0.0355871886120996,0.0341637010676157,0.041958041958042,0.6,0.43837154101376,conservative,indicator
87,WFG3,10,6,7,0.0633451957295374,0.0355871886120996,0.0384615384615385,0.6,0.39474734528996,conservative,indicator
87,WFG3,10,6,8,0.0256227758007117,0.0633451957295374,0.041958041958042,0.6,0.421328661255254,conservative,indicator
87,WFG3,10,6,9,0.0120996441281139,0.0256227758007117,0.041958041958042,0.6,0.421630206587991,conservative,indicator
87,WFG3,10,6,10,0.0306049822064057,0.0120996441281139,0.041958041958042,0.6,0.429003296318123,conservative,indicator
87,WFG3,10,6,11,0.0213523131672598,0.0306049822064057,0.0454545454545455,0.6,0.481240890294358,conservative,indicator
87,WFG3,10,6,12,0.0156583629893238,0.0213523131672598,0.0384615384615385,0.5,0.482372197123576,conservative,indicator
87,WFG3,10,6,13,0.0263345195729537,0.0156583629893238,0.0384615384615385,0.5,0.489629881181609,conservative,indicator
87,WFG3,10,6,14,0.0128113879003559,0.0263345195729537,0.041958041958042,0.6,0.465075007170022,conservative,indicator
87,WFG3,10,6,15,0.0590747330960854,0.0128113879003559,0.0384615384615385,0.6,0.517672744535459,conservative,indicator
87,WFG3,10,6,16,0.0135231316725979,0.0590747330960854,0.0524475524475524,0.6,0.456086423126559,conservative,indicator
87,WFG3,10,6,17,0.0227758007117438,0.0135231316725979,0.0524475524475524,0.6,0.456078495137118,conservative,indicator
87,WFG3,10,6,18,0.0341637010676157,0.0227758007117438,0.048951048951049,0.6,0.44741656870205,conservative,indicator
87,WFG3,10,6,19,0.0277580071174377,0.0341637010676157,0.048951048951049,0.6,0.447477528038514,conservative,indicator
87,WFG3,10,6,20,0.0156583629893238,0.0277580071174377,0.0524475524475524,0.6,0.413522278814367,conservative,indicator
87,WFG3,10,6,21,0.0206405693950178,0.0156583629893238,0.0454545454545455,0.6,0.448177176560183,conservative,indicator
87,WFG3,10,6,22,0.00711743772241993,0.0206405693950178,0.0454545454545455,0.6,0.414303974154844,conservative,indicator
87,WFG3,10,6,23,0.00569395017793594,0.00711743772241993,0.0454545454545455,0.6,0.423571556158414,conservative,indicator
87,WFG3,10,6,24,0.00284697508896797,0.00569395017793594,0.0454545454545455,0.6,0.423605443748853,conservative,indicator
87,WFG3,10,6,25,0.0234875444839858,0.00284697508896797,0.0454545454545455,0.6,0.432986242572609,conservative,indicator
87,WFG3,10,6,26,0.0313167259786477,0.0234875444839858,0.041958041958042,0.6,0.44983032692453,conservative,indicator
87,WFG3,10,6,27,0.0327402135231317,0.0313167259786477,0.0454545454545455,0.6,0.484785882092541,conservative,indicator
87,WFG3,10,6,28,0.0163701067615658,0.0327402135231317,0.0454545454545455,0.6,0.484785882092541,conservative,indicator
87,WFG3,10,6,29,0.0234875444839858,0.0163701067615658,0.041958041958042,0.6,0.457119482777724,conservative,indicator
87,WFG3,10,6,30,0.0932384341637011,0.0234875444839858,0.0314685314685315,0.6,0.405145979619888,conservative,indicator
87,WFG3,10,6,31,0.100355871886121,0.0932384341637011,0.034965034965035,0.6,0.396426877796862,conservative,indicator
87,WFG3,10,6,32,0.0135231316725979,0.100355871886121,0.034965034965035,0.6,0.36055365388161,conservative,indicator
87,WFG3,10,6,33,0.0113879003558719,0.0135231316725979,0.034965034965035,0.6,0.360484806371503,conservative,indicator
87,WFG3,10,6,34,0.116725978647687,0.0113879003558719,0.034965034965035,0.6,0.377428849646903,conservative,indicator
88,WFG3,10,7,1,0.00333333333333333,1,0.0384615384615385,0.6,0.532630556387175,curriculum,indicator
88,WFG3,10,7,2,0.00284697508896797,0.00333333333333333,0.0384615384615385,0.6,0.32591765565597,conservative,indicator
88,WFG3,10,7,3,0.00782918149466192,0.00284697508896797,0.0454545454545455,0.6,0.334632310698581,conservative,indicator
88,WFG3,10,7,4,0.00569395017793594,0.00782918149466192,0.034965034965035,0.6,0.421566955970372,conservative,indicator
88,WFG3,10,7,5,0.0163701067615658,0.00569395017793594,0.027972027972028,0.6,0.385755651746333,conservative,indicator
88,WFG3,10,7,6,0.00711743772241993,0.0163701067615658,0.027972027972028,0.6,0.351020927768111,conservative,indicator
88,WFG3,10,7,7,0.0106761565836299,0.00711743772241993,0.027972027972028,0.6,0.360175893550225,conservative,indicator
88,WFG3,10,7,8,0.0120996441281139,0.0106761565836299,0.027972027972028,0.6,0.359995997188286,conservative,indicator
88,WFG3,10,7,9,0.0483985765124555,0.0120996441281139,0.0314685314685315,0.6,0.569683025529049,weighted,indicator
88,WFG3,10,7,10,0.00925266903914591,0.0483985765124555,0.0314685314685315,0.6,0.325754723982558,conservative,indicator
88,WFG3,10,7,11,0.00711743772241993,0.00925266903914591,0.034965034965035,0.6,0.36275610846079,conservative,indicator
88,WFG3,10,7,12,0.0113879003558719,0.00711743772241993,0.034965034965035,0.6,0.345527439223698,conservative,indicator
88,WFG3,10,7,13,0.00498220640569395,0.0113879003558719,0.034965034965035,0.6,0.335319829406463,conservative,indicator
88,WFG3,10,7,14,0.0142348754448399,0.00498220640569395,0.034965034965035,0.6,0.377908515018961,conservative,indicator
88,WFG3,10,7,15,0.00355871886120996,0.0142348754448399,0.034965034965035,0.6,0.412204447743111,conservative,indicator
88,WFG3,10,7,16,0.00854092526690392,0.00355871886120996,0.034965034965035,0.6,0.378464026869695,conservative,indicator
88,WFG3,10,7,17,0.0099644128113879,0.00854092526690392,0.0384615384615385,0.6,0.360850644548769,conservative,indicator
88,WFG3,10,7,18,0.00284697508896797,0.0099644128113879,0.034965034965035,0.6,0.361015884410579,conservative,indicator
88,WFG3,10,7,19,0.00498220640569395,0.00284697508896797,0.034965034965035,0.6,0.386737755816529,conservative,indicator
88,WFG3,10,7,20,0.0120996441281139,0.00498220640569395,0.034965034965035,0.6,0.546969229296349,conservative,indicator
88,WFG3,10,7,21,0.00355871886120996,0.0120996441281139,0.034965034965035,0.6,0.537452967386822,conservative,indicator
88,WFG3,10,7,22,0.0170818505338078,0.00355871886120996,0.034965034965035,0.6,0.471027333457629,conservative,indicator
88,WFG3,10,7,23,0.00711743772241993,0.0170818505338078,0.034965034965035,0.6,0.655275595863303,weighted,indicator
88,WFG3,10,7,24,0.00213523131672598,0.00711743772241993,0.0384615384615385,0.6,0.327416078000449,conservative,indicator
88,WFG3,10,7,25,0.0868327402135231,0.00213523131672598,0.034965034965035,0.6,0.473352188210056,conservative,indicator
88,WFG3,10,7,26,0.00427046263345196,0.0868327402135231,0.034965034965035,0.6,0.336382613460085,conservative,indicator
88,WFG3,10,7,27,0.0149466192170819,0.00427046263345196,0.0384615384615385,0.6,0.4745879585584,conservative,indicator
88,WFG3,10,7,28,0.00569395017793594,0.0149466192170819,0.034965034965035,0.6,0.372349198063533,conservative,indicator
88,WFG3,10,7,29,0.0142348754448399,0.00569395017793594,0.0314685314685315,0.6,0.502362866391446,conservative,indicator
88,WFG3,10,7,30,0.0163701067615658,0.0142348754448399,0.0314685314685315,0.6,0.450919007854129,conservative,indicator
88,WFG3,10,7,31,0.0220640569395018,0.0163701067615658,0.027972027972028,0.6,0.447689556008469,conservative,indicator
88,WFG3,10,7,32,0.0177935943060498,0.0220640569395018,0.027972027972028,0.6,0.456479689651053,conservative,indicator
88,WFG3,10,7,33,0.0427046263345196,0.0177935943060498,0.0384615384615385,0.6,0.328528328424716,conservative,indicator
88,WFG3,10,7,34,0.0419928825622776,0.0427046263345196,0.0314685314685315,0.6,0.33697536087744,conservative,indicator
89,WFG3,10,8,1,0.0177777777777778,1,0.0384615384615385,0.6,0.403655190070491,curriculum,indicator
89,WFG3,10,8,2,0.00711743772241993,0.0177777777777778,0.0314685314685315,0.6,0.439684754713969,conservative,indicator
89,WFG3,10,8,3,0.0234875444839858,0.00711743772241993,0.034965034965035,0.6,0.431199849995229,conservative,indicator
89,WFG3,10,8,4,0.0213523131672598,0.0234875444839858,0.0384615384615385,0.6,0.403855981895989,conservative,indicator
89,WFG3,10,8,5,0.0149466192170819,0.0213523131672598,0.034965034965035,0.6,0.396189656199667,conservative,indicator
89,WFG3,10,8,6,0.0469750889679715,0.0149466192170819,0.0384615384615385,0.6,0.508566270422026,conservative,indicator
89,WFG3,10,8,7,0.00569395017793594,0.0469750889679715,0.0384615384615385,0.6,0.379272417405972,conservative,indicator
89,WFG3,10,8,8,0.00782918149466192,0.00569395017793594,0.0384615384615385,0.6,0.4570566444974,conservative,indicator
89,WFG3,10,8,9,0.00569395017793594,0.00782918149466192,0.041958041958042,0.6,0.395088257671088,conservative,indicator
89,WFG3,10,8,10,0.00711743772241993,0.00569395017793594,0.041958041958042,0.6,0.386358161896479,conservative,indicator
89,WFG3,10,8,11,0.0476868327402135,0.00711743772241993,0.041958041958042,0.6,0.403321871079841,conservative,indicator
89,WFG3,10,8,12,0.0163701067615658,0.0476868327402135,0.0384615384615385,0.6,0.498737395047479,conservative,indicator
89,WFG3,10,8,13,0.0113879003558719,0.0163701067615658,0.041958041958042,0.6,0.421993772835293,conservative,indicator
89,WFG3,10,8,14,0.0156583629893238,0.0113879003558719,0.041958041958042,0.6,0.405495752878761,conservative,indicator
89,WFG3,10,8,15,0.00711743772241993,0.0156583629893238,0.0384615384615385,0.6,0.405389619062519,conservative,indicator
89,WFG3,10,8,16,0.0220640569395018,0.00711743772241993,0.0384615384615385,0.6,0.336814663489634,conservative,indicator
89,WFG3,10,8,17,0.00142348754448399,0.0220640569395018,0.0384615384615385,0.6,0.362995669166026,conservative,indicator
89,WFG3,10,8,18,0.00925266903914591,0.00142348754448399,0.0384615384615385,0.6,0.379920932595364,conservative,indicator
89,WFG3,10,8,19,0.0291814946619217,0.00925266903914591,0.0384615384615385,0.6,0.442823097261573,conservative,indicator
89,WFG3,10,8,20,0.0526690391459075,0.0291814946619217,0.0314685314685315,0.6,0.426156718058713,conservative,indicator
89,WFG3,10,8,21,0.098932384341637,0.0526690391459075,0.034965034965035,0.6,0.451682517252785,conservative,indicator
89,WFG3,10,8,22,0.0298932384341637,0.098932384341637,0.034965034965035,0.6,0.468469991508533,conservative,indicator
89,WFG3,10,8,23,0.0832740213523132,0.0298932384341637,0.0384615384615385,0.6,0.511492332134481,conservative,indicator
89,WFG3,10,8,24,0.099644128113879,0.0832740213523132,0.0384615384615385,0.6,0.578948183691625,weighted,indicator
89,WFG3,10,8,25,0.0185053380782918,0.099644128113879,0.041958041958042,0.6,0.477495555117538,conservative,indicator
89,WFG3,10,8,26,0.0128113879003559,0.0185053380782918,0.048951048951049,0.6,0.494562865668633,conservative,indicator
89,WFG3,10,8,27,0.0483985765124555,0.0128113879003559,0.048951048951049,0.6,0.385408679335688,conservative,indicator
89,WFG3,10,8,28,0.0313167259786477,0.0483985765124555,0.027972027972028,0.6,0.462547562223454,conservative,indicator
89,WFG3,10,8,29,0.0234875444839858,0.0313167259786477,0.027972027972028,0.6,0.454431693923217,conservative,indicator
89,WFG3,10,8,30,0.0128113879003559,0.0234875444839858,0.027972027972028,0.6,0.386030925008837,conservative,indicator
89,WFG3,10,8,31,0.0583629893238434,0.0128113879003559,0.027972027972028,0.6,0.39425456071215,conservative,indicator
89,WFG3,10,8,32,0.0142348754448399,0.0583629893238434,0.027972027972028,0.7,0.386198680754447,conservative,indicator
89,WFG3,10,8,33,0.0270462633451957,0.0142348754448399,0.027972027972028,0.7,0.350902767504532,conservative,indicator
89,WFG3,10,8,34,0.0227758007117438,0.0270462633451957,0.027972027972028,0.7,0.358892437235708,conservative,indicator
90,WFG3,10,9,1,0.00888888888888889,1,0.0454545454545455,0.6,0.395131513490962,curriculum,indicator
90,WFG3,10,9,2,0.0128113879003559,0.00888888888888889,0.0454545454545455,0.6,0.394622665641543,conservative,indicator
90,WFG3,10,9,3,0.00427046263345196,0.0128113879003559,0.048951048951049,0.6,0.549386864796395,conservative,indicator
90,WFG3,10,9,4,0.0135231316725979,0.00427046263345196,0.0314685314685315,0.6,0.428745342389571,conservative,indicator
90,WFG3,10,9,5,0.00925266903914591,0.0135231316725979,0.0314685314685315,0.6,0.411610534311413,conservative,indicator
90,WFG3,10,9,6,0.00142348754448399,0.00925266903914591,0.027972027972028,0.6,0.403853130335544,conservative,indicator
90,WFG3,10,9,7,0.00854092526690392,0.00142348754448399,0.0314685314685315,0.6,0.412687812343392,conservative,indicator
90,WFG3,10,9,8,0.0120996441281139,0.00854092526690392,0.034965034965035,0.6,0.421166142935248,conservative,indicator
90,WFG3,10,9,9,0.0106761565836299,0.0120996441281139,0.0384615384615385,0.6,0.420769187617429,conservative,indicator
90,WFG3,10,9,10,0.00355871886120996,0.0106761565836299,0.0454545454545455,0.6,0.411881073459546,conservative,indicator
90,WFG3,10,9,11,0.00782918149466192,0.00355871886120996,0.041958041958042,0.6,0.39427279031256,conservative,indicator
90,WFG3,10,9,12,0.0128113879003559,0.00782918149466192,0.0384615384615385,0.6,0.411393572034835,conservative,indicator
90,WFG3,10,9,13,0.0185053380782918,0.0128113879003559,0.0384615384615385,0.6,0.411023855265423,conservative,indicator
90,WFG3,10,9,14,0.0220640569395018,0.0185053380782918,0.0454545454545455,0.6,0.402235802897776,conservative,indicator
90,WFG3,10,9,15,0.0220640569395018,0.0220640569395018,0.041958041958042,0.6,0.350966033440169,conservative,indicator
90,WFG3,10,9,16,0.00569395017793594,0.0220640569395018,0.041958041958042,0.6,0.37641163739623,conservative,indicator
90,WFG3,10,9,17,0.0405693950177936,0.00569395017793594,0.0454545454545455,0.6,0.598955156932666,weighted,indicator
90,WFG3,10,9,18,0.0448398576512456,0.0405693950177936,0.0454545454545455,0.6,0.598718310037658,weighted,indicator
90,WFG3,10,9,19,0.0249110320284698,0.0448398576512456,0.0454545454545455,0.6,0.32517588353177,conservative,indicator
90,WFG3,10,9,20,0.0227758007117438,0.0249110320284698,0.0454545454545455,0.6,0.325371308395707,conservative,indicator
90,WFG3,10,9,21,0.0113879003558719,0.0227758007117438,0.041958041958042,0.7,0.419721618670037,conservative,indicator
90,WFG3,10,9,22,0.0106761565836299,0.0113879003558719,0.041958041958042,0.7,0.419757350276552,conservative,indicator
90,WFG3,10,9,23,0.0362989323843416,0.0106761565836299,0.041958041958042,0.6,0.386292382020368,conservative,indicator
90,WFG3,10,9,24,0.0391459074733096,0.0362989323843416,0.041958041958042,0.6,0.403597444115529,conservative,indicator
90,WFG3,10,9,25,0.0106761565836299,0.0391459074733096,0.0384615384615385,0.6,0.380189296185767,conservative,indicator
90,WFG3,10,9,26,0.0249110320284698,0.0106761565836299,0.041958041958042,0.6,0.380450809475493,conservative,indicator
90,WFG3,10,9,27,0.0113879003558719,0.0249110320284698,0.041958041958042,0.6,0.371930133891722,conservative,indicator
90,WFG3,10,9,28,0.0185053380782918,0.0113879003558719,0.041958041958042,0.6,0.3893712295517,conservative,indicator
90,WFG3,10,9,29,0.0142348754448399,0.0185053380782918,0.0384615384615385,0.6,0.389515086136828,conservative,indicator
90,WFG3,10,9,30,0.00925266903914591,0.0142348754448399,0.041958041958042,0.6,0.398085311901019,conservative,indicator
90,WFG3,10,9,31,0.0227758007117438,0.00925266903914591,0.041958041958042,0.6,0.415655630336787,conservative,indicator
90,WFG3,10,9,32,0.00782918149466192,0.0227758007117438,0.041958041958042,0.6,0.415636377232453,conservative,indicator
90,WFG3,10,9,33,0.0120996441281139,0.00782918149466192,0.041958041958042,0.6,0.415685949625171,conservative,indicator
90,WFG3,10,9,34,0.0355871886120996,0.0120996441281139,0.041958041958042,0.6,0.450166154432639,conservative,indicator
91,WFG3,20,1,1,0.02,1,0.012987012987013,0.8,0.397601092635025,curriculum,indicator
91,WFG3,20,1,2,0.00782918149466192,0.02,0.012987012987013,0.8,0.416728815180613,conservative,indicator
91,WFG3,20,1,3,0.00640569395017794,0.00782918149466192,0.012987012987013,0.8,0.407999387726944,conservative,indicator
