target,comparator,problem,nx,ny,meanTarget,sdTarget,meanComparator,sdComparator,relativePercent,pDefault,pExact,pHolm,delta,ciLow,ciHigh
Original,CSEA,DTLZ7,18,18,12.1224186786928,2.79769106766626,27.6110531595971,2.24299547890843,-56.0957758162179,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Original,CSEA,WFG1,18,18,3.19333303922972,0.0279456898540895,3.27226279147452,0.0663267792566784,-2.41208476441567,3.64602307188997e-05,7.42490307554974e-06,5.19743215288482e-05,0.808641975308642,NaN,NaN
Original,CSEA,WFG2,18,18,2.12110405700194,0.682247407909086,3.5554344817969,1.02816369750002,-40.3419169200962,0.000121000654352384,4.10720047336374e-05,0.000205360023668187,0.753086419753086,NaN,NaN
Original,CSEA,WFG3,18,18,1.70062941382868,0.0586852565136405,1.57228857588724,0.0804592857929491,8.16267699897397,4.1817996755024e-05,9.10047038086584e-06,5.4602822285195e-05,-0.802469135802469,NaN,NaN
Original,CSEA,WFG4,18,18,6.63109836013158,0.638103652186272,9.08031297660836,0.862369359508486,-26.9727995366037,5.31112827906215e-07,1.54267672461038e-09,1.85121206953245e-08,0.981481481481482,NaN,NaN
Original,CSEA,WFG5,18,18,5.9731534798388,0.400046196839542,7.10219242067751,0.408855662632741,-15.8970480376116,1.40083032829993e-06,2.13770917553152e-08,2.13770917553152e-07,0.944444444444444,NaN,NaN
Original,CSEA,WFG6,18,18,5.27730383420541,0.200568344522488,7.45530883955533,0.514348591159297,-29.2141486318335,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Original,CSEA,WFG7,18,18,5.29686401257078,0.256666300626559,7.39039460108438,0.614903326825859,-28.3277240461073,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Original,CSEA,WFG8,18,18,5.69304894544652,0.266258656169107,7.78772768689207,0.345857317704038,-26.8971749612048,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Original,CSEA,WFG9,18,18,6.37876242221186,0.610608211373356,8.18353365155759,0.30660286325266,-22.0536910604898,6.25802306450466e-07,2.64458867076064e-09,2.90904753783671e-08,0.975308641975309,NaN,NaN
Original,PCSAEA_N100,DTLZ1,18,18,229.442633877168,36.1591837097623,361.626757972871,22.5164672825634,-36.5526392008911,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Original,PCSAEA_N100,DTLZ2,18,18,1.09462722154827,0.0887966235865311,1.50190467447838,0.0671101368245799,-27.1173969860341,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Original,PCSAEA_N100,DTLZ3,18,18,939.186001876187,139.879031402938,1287.97053906911,127.073732313371,-27.080164228369,8.66316812133417e-07,6.61147167690161e-09,3.96688300614097e-08,0.962962962962963,NaN,NaN
Original,PCSAEA_N100,DTLZ4,18,18,1.18140163836223,0.112407690111937,1.6503521150988,0.0698393050670188,-28.4151771277305,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Original,PCSAEA_N100,DTLZ5,18,18,0.660490949449532,0.146716396018774,0.998411260476944,0.0821915107567456,-33.8458032680828,1.19463657511177e-06,1.47656200784136e-08,7.3828100392068e-08,0.950617283950617,NaN,NaN
Original,PCSAEA_N100,DTLZ6,18,18,14.4627761588161,1.10041401867656,17.3939359629049,0.336076175636019,-16.8516189224791,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Original,PCSAEA_N100,DTLZ7,18,18,12.1224186786928,2.79769106766626,28.4158405195787,2.26569140949589,-57.3392218669712,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Original,PCSAEA_N100,WFG1,18,18,3.19333303922972,0.0279456898540895,3.38779538073367,0.0275629811913947,-5.74008520732545,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Original,PCSAEA_N100,WFG2,18,18,2.12110405700194,0.682247407909086,3.32371285928855,0.667842835271837,-36.1826924647164,3.17585155740203e-05,6.03693478817886e-06,1.20738695763577e-05,0.814814814814815,NaN,NaN
Original,PCSAEA_N100,WFG3,18,18,1.70062941382868,0.0586852565136405,1.69737269645571,0.0468733533869437,0.191868137137741,0.496358904794587,0.501010594299349,0.501010594299349,-0.135802469135802,NaN,NaN
Original,PCSAEA_N100,WFG4,18,18,6.63109836013158,0.638103652186272,8.94093536869395,0.565713914133193,-25.8344000187061,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Original,PCSAEA_N100,WFG5,18,18,5.9731534798388,0.400046196839542,6.92817759232172,0.332388667502627,-13.7846367209371,1.92055252578047e-06,4.29745658998605e-08,1.28923697699581e-07,0.932098765432099,NaN,NaN
Original,PCSAEA_N100,WFG6,18,18,5.27730383420541,0.200568344522488,7.30557238976394,0.316867671644279,-27.7633078881047,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Original,PCSAEA_N100,WFG7,18,18,5.29686401257078,0.256666300626559,7.54673266193038,0.358567203115039,-29.8124864116241,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Original,PCSAEA_N100,WFG8,18,18,5.69304894544652,0.266258656169107,7.38526505540229,0.361128236371909,-22.9134106529856,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Original,PCSAEA_N100,WFG9,18,18,6.37876242221186,0.610608211373356,7.87369618281181,0.344226715715003,-18.9864293197313,1.64102655497807e-06,3.06331521029775e-08,1.2253260841191e-07,0.938271604938272,NaN,NaN
Original,KRVEA_100,DTLZ1,18,18,229.442633877168,36.1591837097623,274.178669274187,33.6217604559594,-16.3163806708399,0.00132127687399942,0.000865276576096888,0.00606214653350678,0.62962962962963,NaN,NaN
Original,KRVEA_100,DTLZ2,18,18,1.09462722154827,0.0887966235865311,1.42501440952908,0.114259921578279,-23.1848313793533,7.36660007156096e-07,4.18726539537102e-09,5.44344501398232e-08,0.969135802469136,NaN,NaN
Original,KRVEA_100,DTLZ3,18,18,939.186001876187,139.879031402938,1040.5268633539,111.639579246506,-9.73937963995165,0.0353813352666331,0.03420697143766,0.13682788575064,0.41358024691358,NaN,NaN
Original,KRVEA_100,DTLZ4,18,18,1.18140163836223,0.112407690111937,1.6340327100352,0.124883646082393,-27.7002454659075,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Original,KRVEA_100,DTLZ5,18,18,0.660490949449532,0.146716396018774,0.896781407385111,0.0915242748720819,-26.3487240022704,1.810776177066e-05,2.53263441703178e-06,2.78589785873496e-05,0.839506172839506,NaN,NaN
Original,KRVEA_100,DTLZ6,18,18,14.4627761588161,1.10041401867656,15.6055995171451,1.12839422781498,-7.32316215774595,0.0011829627696507,0.000757768316688347,0.00606214653350678,0.635802469135803,NaN,NaN
Original,KRVEA_100,DTLZ7,18,18,12.1224186786928,2.79769106766626,1.65134104928236,0.209839971926073,634.095399854615,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,-1,NaN,NaN
Original,KRVEA_100,WFG1,18,18,3.19333303922972,0.0279456898540895,3.29112477794628,0.0552711407051623,-2.97137742609624,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Original,KRVEA_100,WFG2,18,18,2.12110405700194,0.682247407909086,2.05603939262037,0.183351330387217,3.16456312146094,0.0967081260884051,0.0970591369585421,0.291177410875626,0.327160493827161,NaN,NaN
Original,KRVEA_100,WFG3,18,18,1.70062941382868,0.0586852565136405,1.78322226264432,0.0517200242666484,-4.63166317210263,8.18199926302783e-05,2.38923159635978e-05,0.000238923159635978,0.771604938271605,NaN,NaN
Original,KRVEA_100,WFG4,18,18,6.63109836013158,0.638103652186272,6.54375005292508,0.636142428680445,1.33483562941799,0.739734243114265,0.742797787268252,0.923741681735588,-0.0679012345679012,NaN,NaN
Original,KRVEA_100,WFG5,18,18,5.9731534798388,0.400046196839542,5.12100504754432,0.551375528082437,16.6402576131635,0.000106306173518732,3.43847215148407e-05,0.000309462493633566,-0.759259259259259,NaN,NaN
Original,KRVEA_100,WFG6,18,18,5.27730383420541,0.200568344522488,5.01922961314523,0.2248812703294,5.14170980311988,0.0011829627696507,0.000757768316688347,0.00606214653350678,-0.635802469135803,NaN,NaN
Original,KRVEA_100,WFG7,18,18,5.29686401257078,0.256666300626559,6.36424388914846,0.565248047944461,-16.771511198646,1.92055252578047e-06,4.29745658998605e-08,5.15694790798326e-07,0.932098765432099,NaN,NaN
Original,KRVEA_100,WFG8,18,18,5.69304894544652,0.266258656169107,6.08005478337988,0.529814241329267,-6.36517024470344,0.0142068022172732,0.0128993327515459,0.0644966637577293,0.481481481481481,NaN,NaN
Original,KRVEA_100,WFG9,18,18,6.37876242221186,0.610608211373356,6.57190632720162,0.75744018829365,-2.93893271409423,0.457174726588917,0.461870840867794,0.923741681735588,0.148148148148148,NaN,NaN
Original,Weighted,DTLZ1,18,18,229.442633877168,36.1591837097623,217.730125831145,37.0865716301407,5.37936952973883,0.367216202022505,0.37170655384058,1,-0.179012345679012,NaN,NaN
Original,Weighted,DTLZ2,18,18,1.09462722154827,0.0887966235865311,1.2060106276405,0.0995191561167723,-9.23569026171348,0.0011829627696507,0.000757768316688347,0.0113665247503252,0.635802469135803,NaN,NaN
Original,Weighted,DTLZ3,18,18,939.186001876187,139.879031402938,905.142726492718,104.111836808928,3.76109472982025,0.189182309920301,0.191637415697813,1,-0.259259259259259,NaN,NaN
Original,Weighted,DTLZ4,18,18,1.18140163836223,0.112407690111937,1.2836625767578,0.114935977716299,-7.9663410188253,0.0236875264720147,0.0223593702233839,0.268312442680607,0.444444444444444,NaN,NaN
Original,Weighted,DTLZ5,18,18,0.660490949449532,0.146716396018774,0.829392805717201,0.115744586087465,-20.3645190919657,0.00164368813776486,0.00112213731953947,0.0157099224735525,0.617283950617284,NaN,NaN
Original,Weighted,DTLZ6,18,18,14.4627761588161,1.10041401867656,13.8114655089274,1.1675639247422,4.71572440641941,0.0641899711772807,0.0636823217390489,0.636823217390489,-0.364197530864198,NaN,NaN
Original,Weighted,DTLZ7,18,18,12.1224186786928,2.79769106766626,8.79711007305126,1.28488270210331,37.8000113449543,0.000531362958440904,0.000283833344060446,0.00454133350496714,-0.679012345679012,NaN,NaN
Original,Weighted,WFG1,18,18,3.19333303922972,0.0279456898540895,3.16682453098127,0.0377317923319269,0.837069057319728,0.0236875264720147,0.0223593702233839,0.268312442680607,-0.444444444444444,NaN,NaN
Original,Weighted,WFG2,18,18,2.12110405700194,0.682247407909086,2.1567679114684,0.472719925874462,-1.65357868488382,0.419790768046041,0.424456875921178,1,0.160493827160494,NaN,NaN
Original,Weighted,WFG3,18,18,1.70062941382868,0.0586852565136405,1.73193241588636,0.0701863365093176,-1.80740320872497,0.189182309920301,0.191637415697813,1,0.259259259259259,NaN,NaN
Original,Weighted,WFG4,18,18,6.63109836013158,0.638103652186272,6.6111798854443,0.835830687812274,0.301284718195904,0.623852080962324,0.627909807361219,1,-0.0987654320987654,NaN,NaN
Original,Weighted,WFG5,18,18,5.9731534798388,0.400046196839542,5.69300009992074,0.38053964176015,4.921014842806,0.0218020762238895,0.0204636413519917,0.266027337575893,-0.450617283950617,NaN,NaN
Original,Weighted,WFG6,18,18,5.27730383420541,0.200568344522488,5.25057572465492,0.273749442846537,0.509051025109142,0.669291126618089,0.673001474699777,1,-0.0864197530864197,NaN,NaN
Original,Weighted,WFG7,18,18,5.29686401257078,0.256666300626559,5.33024907468348,0.299073382266525,-0.626332121537521,0.886784835609217,0.888198369009441,1,0.0308641975308642,NaN,NaN
Original,Weighted,WFG8,18,18,5.69304894544652,0.266258656169107,5.77108512321372,0.252802602392417,-1.35219245776343,0.334556183874311,0.338850494713836,1,0.191358024691358,NaN,NaN
Original,Weighted,WFG9,18,18,6.37876242221186,0.610608211373356,6.51674422595857,0.623542989165887,-2.1173426324924,0.318950987361808,0.323126224024451,1,0.197530864197531,NaN,NaN
Original,Pruned,DTLZ2,18,9,1.09462722154827,0.0887966235865311,1.23877844455506,0.105199572218139,-11.6365621019955,0.00430894389594477,0.00290175118550405,0.0174105071130243,0.691358024691358,NaN,NaN
Original,Pruned,DTLZ5,18,9,0.660490949449532,0.146716396018774,0.855579102050675,0.148906935514792,-22.8018837923402,0.0126109556720435,0.0105393309969969,0.0526966549849845,0.604938271604938,NaN,NaN
Original,Pruned,DTLZ7,18,9,12.1224186786928,2.79769106766626,10.7667132806739,1.22577295205081,12.591636488104,0.17287843731443,0.176277970694447,0.52883391208334,-0.333333333333333,NaN,NaN
Original,Pruned,WFG4,18,9,6.63109836013158,0.638103652186272,6.40355886004021,0.560338240785284,3.55332878270667,0.425315157816193,0.432655369039808,0.52883391208334,-0.197530864197531,NaN,NaN
Original,Pruned,WFG7,18,9,5.29686401257078,0.256666300626559,5.46286801859305,0.290479381802982,-3.03877021112833,0.116706034152522,0.118085911037856,0.472343644151424,0.382716049382716,NaN,NaN
Original,Pruned,WFG9,18,9,6.37876242221186,0.610608211373356,6.61984844925002,0.507289444297805,-3.64186625851635,0.207617411154846,0.212036079862167,0.52883391208334,0.308641975308642,NaN,NaN
