algorithm,problem,D,run,FE,firstFE,nFinal,IGD,HV,runtime,file
REMO,WFG1,30,8,303,100,303,3.30167962350488,0.167272002324944,283.7850995,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG1_M10_D30_8.mat
REMO,WFG1,30,9,304,100,304,3.35063881217099,0.181192712309338,312.1871271,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG1_M10_D30_9.mat
REMO,WFG2,31,1,300,100,300,2.05140117994473,0.655246209183114,328.1606329,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_1.mat
REMO,WFG2,31,10,300,100,300,3.88777844036484,0.630643216196638,396.0847292,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_10.mat
REMO,WFG2,31,11,300,100,300,4.51653817663831,0.587768763756531,351.6006107,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_11.mat
REMO,WFG2,31,12,304,100,304,4.01671476747728,0.640166249153002,317.1323795,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_12.mat
REMO,WFG2,31,13,301,100,301,1.96491199655481,0.678119155201176,273.6947883,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_13.mat
REMO,WFG2,31,14,300,100,300,4.83630782865981,0.559738867972051,418.0275507,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_14.mat
REMO,WFG2,31,15,300,100,300,5.41975662035856,0.600610812025353,436.2412039,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_15.mat
REMO,WFG2,31,16,300,100,300,3.74306361307546,0.617567308752957,275.5238665,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_16.mat
REMO,WFG2,31,17,301,100,301,4.03022401066204,0.66165111756845,337.5914498,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_17.mat
REMO,WFG2,31,18,308,100,308,4.28336535634646,0.594886084769451,302.338866,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_18.mat
REMO,WFG2,31,2,300,100,300,3.34536222538631,0.551948134494014,412.5826788,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_2.mat
REMO,WFG2,31,3,301,100,301,3.23268354700925,0.610741836261628,395.9192217,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_3.mat
REMO,WFG2,31,4,302,100,302,1.7228952599491,0.705309533408116,287.7726029,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_4.mat
REMO,WFG2,31,5,300,100,300,2.88380071343341,0.613025962166013,341.3386389,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_5.mat
REMO,WFG2,31,6,301,100,301,4.32597712012201,0.650146029973843,348.170368,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_6.mat
REMO,WFG2,31,7,302,100,302,4.04688835863036,0.5405368627433,365.6252265,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_7.mat
REMO,WFG2,31,8,301,100,301,1.85308527812781,0.656104306136013,382.6318201,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_8.mat
REMO,WFG2,31,9,303,100,303,3.03349029967662,0.638332122724974,338.8198406,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG2_M10_D31_9.mat
REMO,WFG3,31,1,306,100,306,1.38793573394612,0,367.4997537,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_1.mat
REMO,WFG3,31,10,301,100,301,1.60543383865583,0,308.4414744,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_10.mat
REMO,WFG3,31,11,303,100,303,1.2693008496005,0,349.9102663,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_11.mat
REMO,WFG3,31,12,306,100,306,1.61599395540263,0,282.6722982,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_12.mat
REMO,WFG3,31,13,301,100,301,1.6026073777409,0,347.7685327,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_13.mat
REMO,WFG3,31,14,301,100,301,1.55418357191853,0,329.8184093,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_14.mat
REMO,WFG3,31,15,303,100,303,1.52426755109342,0,407.6806769,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_15.mat
REMO,WFG3,31,16,301,100,301,1.60117143261062,0,279.5616495,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_16.mat
REMO,WFG3,31,17,303,100,303,1.31684883985563,0,304.8705366,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_17.mat
REMO,WFG3,31,18,300,100,300,1.54900792023386,0,436.398499,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_18.mat
REMO,WFG3,31,2,301,100,301,1.47543175559043,0,339.0533413,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_2.mat
REMO,WFG3,31,3,301,100,301,1.57470219945266,0,372.6237348,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_3.mat
REMO,WFG3,31,4,300,100,300,1.57110358351849,0,382.4570196,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_4.mat
REMO,WFG3,31,5,302,100,302,1.52368263158324,0,386.8887935,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_5.mat
REMO,WFG3,31,6,304,100,304,1.61454208521947,0,323.76089,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_6.mat
REMO,WFG3,31,7,301,100,301,1.51646258159389,0,333.388596,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_7.mat
REMO,WFG3,31,8,308,100,308,1.55830607600321,0,435.0599602,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_8.mat
REMO,WFG3,31,9,304,100,304,1.47775178024967,0,363.9663683,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG3_M10_D31_9.mat
REMO,WFG4,30,1,300,100,300,7.44420615263679,0.483421918882726,483.7311948,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_1.mat
REMO,WFG4,30,10,300,100,300,7.23169855585533,0.516944718753315,469.9567738,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_10.mat
REMO,WFG4,30,11,301,100,301,8.49690181960331,0.438159453789697,447.4419166,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_11.mat
REMO,WFG4,30,12,301,100,301,7.96803658400223,0.485551900886222,481.8783241,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_12.mat
REMO,WFG4,30,13,300,100,300,6.95218072320683,0.508147924807955,489.6737767,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_13.mat
REMO,WFG4,30,14,300,100,300,7.50785019994241,0.472098346836007,492.6989905,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_14.mat
REMO,WFG4,30,15,303,100,303,9.1974174978615,0.399096181735666,479.2178634,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_15.mat
REMO,WFG4,30,16,300,100,300,9.18100159747086,0.370049734088144,437.2285653,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_16.mat
REMO,WFG4,30,17,300,100,300,9.16158281011286,0.396600605367368,380.6931956,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_17.mat
REMO,WFG4,30,18,301,100,301,9.925829716011,0.355025823709913,437.3687002,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_18.mat
REMO,WFG4,30,2,300,100,300,8.72100341490291,0.446611992363774,480.8760351,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_2.mat
REMO,WFG4,30,3,300,100,300,7.60225951444949,0.501145066492116,512.1554469,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_3.mat
REMO,WFG4,30,4,304,100,304,7.30017199264689,0.473053514526495,460.2550387,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_4.mat
REMO,WFG4,30,5,300,100,300,8.4366506847721,0.412085397277397,475.1723523,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_5.mat
REMO,WFG4,30,6,302,100,302,7.92867631559018,0.447494348369819,481.3931722,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_6.mat
REMO,WFG4,30,7,302,100,302,9.89967282147445,0.396238578598767,484.0328215,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_7.mat
REMO,WFG4,30,8,301,100,301,6.65663820051718,0.546905727836436,459.6551521,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_8.mat
REMO,WFG4,30,9,300,100,300,7.57391562528052,0.493826035008234,469.4946608,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG4_M10_D30_9.mat
REMO,WFG5,30,1,300,100,300,6.80605138508171,0.377780883802059,457.5641164,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_1.mat
REMO,WFG5,30,10,300,100,300,5.77120484919082,0.403965984833577,475.4277598,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_10.mat
REMO,WFG5,30,11,301,100,301,6.82140840096438,0.344571081860104,432.349193,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_11.mat
REMO,WFG5,30,12,305,100,305,7.17111751995279,0.376276659599812,459.1225932,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_12.mat
REMO,WFG5,30,13,300,100,300,7.3612963312855,0.382361300259735,473.6634796,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_13.mat
REMO,WFG5,30,14,300,100,300,6.70921651248396,0.34372797443767,479.4345122,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_14.mat
REMO,WFG5,30,15,300,100,300,6.24665131047496,0.369453020952041,459.5879059,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_15.mat
REMO,WFG5,30,16,300,100,300,7.62971065739261,0.321818309618463,468.2198435,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_16.mat
REMO,WFG5,30,17,302,100,302,7.8726677166995,0.359119248635522,482.5046358,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_17.mat
REMO,WFG5,30,18,300,100,300,6.72133548099059,0.372282314187982,472.2689511,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_18.mat
REMO,WFG5,30,2,300,100,300,7.4582133472562,0.359297855405462,478.62993,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_2.mat
REMO,WFG5,30,3,300,100,300,6.95961561566473,0.373928065547712,480.243396,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_3.mat
REMO,WFG5,30,4,300,100,300,6.86735468328604,0.379020422997776,489.9272613,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_4.mat
REMO,WFG5,30,5,300,100,300,7.30485294365585,0.37797068800625,425.6496566,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_5.mat
REMO,WFG5,30,6,300,100,300,6.99079776540886,0.368831224308635,460.3790247,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_6.mat
REMO,WFG5,30,7,300,100,300,7.18205083566809,0.343963408682064,482.5932402,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_7.mat
REMO,WFG5,30,8,300,100,300,6.25459356721011,0.382388163204206,452.87486,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_8.mat
REMO,WFG5,30,9,303,100,303,6.87055850058229,0.391740829089996,429.1072984,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG5_M10_D30_9.mat
REMO,WFG6,30,1,301,100,301,5.81523520726272,0.334421559685462,452.5629873,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_1.mat
REMO,WFG6,30,10,301,100,301,6.68598349882317,0.32898337741954,483.2258503,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_10.mat
REMO,WFG6,30,11,300,100,300,5.92597087621532,0.351679947958128,472.6784003,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_11.mat
REMO,WFG6,30,12,300,100,300,7.14840637061093,0.30560186747695,444.2408949,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_12.mat
REMO,WFG6,30,13,300,100,300,6.45512584437519,0.335937338987322,456.0324211,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_13.mat
REMO,WFG6,30,14,301,100,301,6.64506853685166,0.298670871597212,467.5784246,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_14.mat
REMO,WFG6,30,15,301,100,301,5.96617388892697,0.332900605508375,481.0713379,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_15.mat
REMO,WFG6,30,16,300,100,300,6.57129358970309,0.326054094201423,458.9795097,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_16.mat
REMO,WFG6,30,17,302,100,302,6.85398403860215,0.29292572566165,479.2811348,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_17.mat
REMO,WFG6,30,18,302,100,302,6.0463100172741,0.371924211011859,464.0508133,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_18.mat
REMO,WFG6,30,2,301,100,301,7.06919329936464,0.293106859823907,458.7794643,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_2.mat
REMO,WFG6,30,3,303,100,303,6.59526505301834,0.326831832902787,458.2228812,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_3.mat
REMO,WFG6,30,4,300,100,300,7.09516092936254,0.351152261695418,451.4642374,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_4.mat
REMO,WFG6,30,5,301,100,301,6.13239046784731,0.343968046589524,453.2428589,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_5.mat
REMO,WFG6,30,6,300,100,300,6.41290500106096,0.34978611242216,456.9874385,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_6.mat
REMO,WFG6,30,7,300,100,300,5.38374143914867,0.381014541360971,491.1590581,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_7.mat
REMO,WFG6,30,8,301,100,301,6.33044103810896,0.364156839803272,460.7169364,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_8.mat
REMO,WFG6,30,9,300,100,300,6.52666198548746,0.311399616186598,448.5488474,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG6_M10_D30_9.mat
REMO,WFG7,30,1,302,100,302,6.52733638342174,0.430299376532684,542.5030113,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_1.mat
REMO,WFG7,30,10,300,100,300,5.23578064719011,0.439554451665973,541.6939114,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_10.mat
REMO,WFG7,30,11,301,100,301,7.485124973034,0.394484705736156,515.5726864,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_11.mat
REMO,WFG7,30,12,300,100,300,6.1028292910681,0.489585254090749,570.1204861,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_12.mat
REMO,WFG7,30,13,301,100,301,6.72009917101637,0.371423610426119,539.3047725,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_13.mat
REMO,WFG7,30,14,302,100,302,7.26381799617918,0.39082129770568,540.4084729,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_14.mat
REMO,WFG7,30,15,301,100,301,5.29285894844901,0.502028604155806,523.568335,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_15.mat
REMO,WFG7,30,16,303,100,303,5.44960504857346,0.476427727490819,544.2921041,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_16.mat
REMO,WFG7,30,17,302,100,302,6.34556185264752,0.445040483600345,508.6863095,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_17.mat
REMO,WFG7,30,18,300,100,300,5.24692474250264,0.461682367163572,578.2987568,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_18.mat
REMO,WFG7,30,2,301,100,301,6.02202706631244,0.405463996387697,532.5277766,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_2.mat
REMO,WFG7,30,3,301,100,301,6.27995789472311,0.411347069010995,542.7930202,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_3.mat
REMO,WFG7,30,4,302,100,302,7.40817605918948,0.397893119862929,549.7856563,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_4.mat
REMO,WFG7,30,5,303,100,303,5.48847403141179,0.425906532482485,570.042743,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_5.mat
REMO,WFG7,30,6,301,100,301,7.13812638415535,0.388908735343762,546.1090212,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_6.mat
REMO,WFG7,30,7,300,100,300,6.40641536241626,0.483156520994983,517.5635079,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_7.mat
REMO,WFG7,30,8,301,100,301,6.10277721319874,0.446103306754311,545.9834533,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_8.mat
REMO,WFG7,30,9,303,100,303,6.54541904671131,0.443941676642301,548.0498606,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG7_M10_D30_9.mat
REMO,WFG8,30,1,301,100,301,6.43198359324378,0.411992620218878,569.7031052,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_1.mat
REMO,WFG8,30,10,300,100,300,6.49510549068329,0.391966632559327,550.7524691,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_10.mat
REMO,WFG8,30,11,303,100,303,6.83268662846256,0.360120742666487,536.5709129,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_11.mat
REMO,WFG8,30,12,300,100,300,6.33307718078748,0.361739531097551,546.0366046,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_12.mat
REMO,WFG8,30,13,301,100,301,7.28457467535252,0.334119066858671,530.8248741,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_13.mat
REMO,WFG8,30,14,301,100,301,6.66351671019059,0.416472906895838,554.9511878,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_14.mat
REMO,WFG8,30,15,300,100,300,7.7182818206648,0.385089613372898,555.1067761,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_15.mat
REMO,WFG8,30,16,300,100,300,7.37148808530291,0.398419936140443,573.7928742,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_16.mat
REMO,WFG8,30,17,300,100,300,7.8412934195076,0.345676951438794,553.6814175,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_17.mat
REMO,WFG8,30,18,300,100,300,7.5898425811649,0.373530743368034,555.865768,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_18.mat
REMO,WFG8,30,2,302,100,302,6.89342469149185,0.372158048020542,562.4157863,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_2.mat
REMO,WFG8,30,3,300,100,300,6.60433946091732,0.36448826461515,544.5211706,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_3.mat
REMO,WFG8,30,4,300,100,300,7.22726362866511,0.369812734307009,549.5153518,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_4.mat
REMO,WFG8,30,5,302,100,302,6.74370178986672,0.372200270903875,542.4511345,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_5.mat
REMO,WFG8,30,6,300,100,300,7.79647162183094,0.347616063092448,546.1128151,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_6.mat
REMO,WFG8,30,7,301,100,301,6.54560064167002,0.375685541409994,523.7197131,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_7.mat
REMO,WFG8,30,8,300,100,300,7.05770630794705,0.406351285502607,574.7005568,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_8.mat
REMO,WFG8,30,9,300,100,300,7.57672303212832,0.372580308415363,558.9544949,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG8_M10_D30_9.mat
REMO,WFG9,30,1,303,100,303,8.06619408540617,0.281205133780311,417.8028304,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG9_M10_D30_1.mat
REMO,WFG9,30,10,302,100,302,8.02699503697162,0.297683423584898,440.5510633,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG9_M10_D30_10.mat
REMO,WFG9,30,11,302,100,302,9.44138612972882,0.301368590461592,396.6411401,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG9_M10_D30_11.mat
REMO,WFG9,30,12,303,100,303,6.67562410737717,0.38719517877517,481.2740099,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG9_M10_D30_12.mat
REMO,WFG9,30,13,301,100,301,7.72014008384356,0.264289764089325,477.3760752,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG9_M10_D30_13.mat
REMO,WFG9,30,14,302,100,302,7.19229015379955,0.321051480724933,484.4592047,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG9_M10_D30_14.mat
REMO,WFG9,30,15,303,100,303,7.92334187973511,0.297914410354376,446.5740778,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG9_M10_D30_15.mat
REMO,WFG9,30,16,303,100,303,7.31081454506776,0.277254981931379,473.96102,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG9_M10_D30_16.mat
REMO,WFG9,30,17,300,100,300,8.09181447092709,0.263514661885116,392.1604363,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG9_M10_D30_17.mat
REMO,WFG9,30,18,302,100,302,6.35577180886771,0.311691085982211,473.2543643,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG9_M10_D30_18.mat
REMO,WFG9,30,2,301,100,301,7.99828341458637,0.285110419117863,485.7314106,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG9_M10_D30_2.mat
REMO,WFG9,30,3,301,100,301,8.24534326224404,0.32070953328817,512.7299951,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG9_M10_D30_3.mat
REMO,WFG9,30,4,302,100,302,7.81994781884997,0.309229921351784,499.2908457,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG9_M10_D30_4.mat
REMO,WFG9,30,5,303,100,303,7.66942325555773,0.293534862455505,479.1072102,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_WFG9_M10_D30_5.mat
