algorithm,problem,M,folder_M,D,run,path,sha256,final_fe,snapshots,metric_fields,IGD_count,IGD_final,IGDp_count,IGDp_final,error
REMO_new2_k,WFG6,10,10,30,12,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG6_M10_D30_12.mat,f726107ae1cf6cfd00fa6ea25aade348eadf51512b2d9f24578f7580a18d8a3d,301.0,18,IGD;runtime,18,5.594247466085888,,,
REMO_new2_k,WFG6,10,10,30,13,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG6_M10_D30_13.mat,2b8cc0f09cf55cc728b7cdeaf8e65b4bd38febe7e83ac15ab4649558ed073f74,301.0,18,IGD;runtime,18,5.411283237327856,,,
REMO_new2_k,WFG6,10,10,30,14,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG6_M10_D30_14.mat,3e1545168a1a7ba61a74838d4f85cc2390207d2ff918e474efc9f886db32ba15,302.0,18,IGD;runtime,18,6.161233959274497,,,
REMO_new2_k,WFG6,10,10,30,15,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG6_M10_D30_15.mat,4f9192568f213d946af222f6927c0cd14ee5f045a290d082a8e47da0ac55e716,303.0,18,IGD;runtime,18,5.265137992086979,,,
REMO_new2_k,WFG6,10,10,30,16,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG6_M10_D30_16.mat,64ea8a221b4ea16b1d3aee957eb2aa4212016e8c54fd42f359345a3ba21a1eab,301.0,18,IGD;runtime,18,5.345718645315694,,,
REMO_new2_k,WFG6,10,10,30,17,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG6_M10_D30_17.mat,4f4af860d61adfe97db1cb873cd86e36ec48a22d7bed8921ed94999d69d67947,305.0,18,IGD;runtime,18,5.2531836617455445,,,
REMO_new2_k,WFG6,10,10,30,18,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG6_M10_D30_18.mat,f2efa5b768ea125981214fcabcc8522e8b146eaec6755a5a8471f7e51a563b10,300.0,18,IGD;runtime,18,5.363165463948407,,,
REMO_new2_k,WFG6,10,10,30,2,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG6_M10_D30_2.mat,3a530d9a530815f1652acbd46a30af9de35006cf28bd88b57df83dd3989a3fa3,303.0,18,IGD;runtime,18,5.221496181754649,,,
REMO_new2_k,WFG6,10,10,30,3,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG6_M10_D30_3.mat,0a0f1fc9af8b252f0545a6edf3c96f5c2a31c3a23975f138cebd6815d6e18286,301.0,18,IGD;runtime,18,5.9501341940935015,,,
REMO_new2_k,WFG6,10,10,30,4,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG6_M10_D30_4.mat,ee3d0719df7a366ff3f44c669eb2324510acd29b829619448f7c043843e3b148,302.0,18,IGD;runtime,18,5.663801702674405,,,
REMO_new2_k,WFG6,10,10,30,5,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG6_M10_D30_5.mat,e96576082018db48755a5b458a95ba6195b56e29af57b699b3adab37b49610fb,301.0,18,IGD;runtime,18,5.140306250343646,,,
REMO_new2_k,WFG6,10,10,30,6,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG6_M10_D30_6.mat,74117b5529aed6947ab18929bcfe45b939bf867c57cf8c629e634016008c1ff6,301.0,18,IGD;runtime,18,5.684725338860603,,,
REMO_new2_k,WFG6,10,10,30,7,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG6_M10_D30_7.mat,cdaeb7d458c22f94cd3316f015af21b9b85b3ac4d61237252b5812c9f279e8c6,304.0,18,IGD;runtime,18,5.311157911441172,,,
REMO_new2_k,WFG6,10,10,30,8,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG6_M10_D30_8.mat,9851f2af1bcdf4456e9021a24eaa47522d0d9df148af16772f35270dc47fd711,302.0,18,IGD;runtime,18,5.295245748007281,,,
REMO_new2_k,WFG6,10,10,30,9,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG6_M10_D30_9.mat,cde16c409b6b28b1e717e6ef46d6bf4788f2e63050b5de0be8fad745b539e4dd,301.0,18,IGD;runtime,18,5.623849396946548,,,
REMO_new2_k,WFG7,10,10,30,1,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_1.mat,7475c34dcc4d89c7afb6c1fc2b0f5a4ac113bedd80bf25835e1139dd0251eaa0,300.0,18,IGD;runtime,18,5.6374597292528845,,,
REMO_new2_k,WFG7,10,10,30,10,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_10.mat,b1f0fc971877b54bc2ba05374c45ecd748221a6983a9088ff821ddd4a5eb6aac,302.0,18,IGD;runtime,18,5.0587832267442066,,,
REMO_new2_k,WFG7,10,10,30,11,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_11.mat,374dd6ea15dabf238b54ac498b6ab712c806a48908e3417560c7b6664fe41b76,300.0,18,IGD;runtime,18,5.121075063549504,,,
REMO_new2_k,WFG7,10,10,30,12,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_12.mat,3122065e71cd4f54d8fa2f336ff73ca872aae639306e9e597e66cc850859c63c,302.0,18,IGD;runtime,18,5.9342113219208255,,,
REMO_new2_k,WFG7,10,10,30,13,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_13.mat,f799d9e4197ff6f22ca851d3e36894f81daccf9a0a4c43dfe9850122bc9a5161,303.0,18,IGD;runtime,18,5.91449864108908,,,
REMO_new2_k,WFG7,10,10,30,14,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_14.mat,1d34fd6c986f272457b947e7138a6a1454ddc78787fbc97091bda93518b37ac1,303.0,18,IGD;runtime,18,5.334410709719832,,,
REMO_new2_k,WFG7,10,10,30,15,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_15.mat,fb042023e879c9fac313d58efd71c065a22f0d7b09e814f1408eb3bd8f3499a4,301.0,18,IGD;runtime,18,5.7525412575826955,,,
REMO_new2_k,WFG7,10,10,30,16,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_16.mat,872f3dd6b9d464922f5ce7ad74b8f52dce82a613ed03c6d647d07a73fb309aea,301.0,18,IGD;runtime,18,5.470390359526499,,,
REMO_new2_k,WFG7,10,10,30,17,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_17.mat,ec0385a11dd59f203889e0fd6a1d1d6d965965f62b0720fb99409674fe129f68,300.0,18,IGD;runtime,18,5.359650896765964,,,
REMO_new2_k,WFG7,10,10,30,18,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_18.mat,5fcb50e015ef551c3380bf0786d2153587bdfb8f4ee85446fc91d5c237371419,301.0,18,IGD;runtime,18,6.080479688344973,,,
REMO_new2_k,WFG7,10,10,30,2,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_2.mat,17dc746406a10c7323ec647ed79b66d2e4f4ce3eea87813ef74a5c8e9787aa56,302.0,18,IGD;runtime,18,5.723467215549528,,,
REMO_new2_k,WFG7,10,10,30,3,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_3.mat,038cbf0d843658047f0d7661c94796c8e511a5219873df48b5a3928f8510eb08,302.0,18,IGD;runtime,18,5.676332712023971,,,
REMO_new2_k,WFG7,10,10,30,4,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_4.mat,8cf30c72112fea1fb5be22a511a7a002ebb4aee5356f64ccf7c124714c346713,303.0,18,IGD;runtime,18,6.006430998600465,,,
REMO_new2_k,WFG7,10,10,30,5,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_5.mat,e9e577c1a027d31ad43d83fd8ada5a39b0985e07bee7314b4186ae8bb928ee5d,301.0,18,IGD;runtime,18,5.476038517255367,,,
REMO_new2_k,WFG7,10,10,30,6,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_6.mat,823ced2349c2482e7d436f09d7ecfe42c1bacabc6995ee390f2fe1a553a56622,302.0,18,IGD;runtime,18,5.525046991122741,,,
REMO_new2_k,WFG7,10,10,30,7,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_7.mat,e8fe07bd4c3909d3f56b9669256e646e366438701dc2076c88682ba82fd072d4,305.0,18,IGD;runtime,18,5.302387468126936,,,
REMO_new2_k,WFG7,10,10,30,8,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_8.mat,b08c780dda2b98ce4a2ddd483f3f385af7dad76cea1ea2cb5fc4b5ac069cc336,300.0,18,IGD;runtime,18,5.333176733556484,,,
REMO_new2_k,WFG7,10,10,30,9,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG7_M10_D30_9.mat,c6793fb41190336e24541603ea8b6045f0d866a45211c2223a593de87601e50e,303.0,18,IGD;runtime,18,5.351909182089183,,,
REMO_new2_k,WFG8,10,10,30,1,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_1.mat,60546e447d117a85b84857017c174d17ea08414192c5e791cd9124bf8592f9f8,300.0,18,IGD;runtime,18,5.992799364549461,,,
REMO_new2_k,WFG8,10,10,30,10,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_10.mat,f7a7dd33470f36ac658a3f6b5998e964e189bd08711f57165158157d995b55d3,302.0,18,IGD;runtime,18,5.869932017547403,,,
REMO_new2_k,WFG8,10,10,30,11,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_11.mat,5eaafb05aa36dc5e09c6af69ed2af90fccb55d4fe9e03a2e278e37cc03cb0d5a,300.0,18,IGD;runtime,18,5.802360419427713,,,
REMO_new2_k,WFG8,10,10,30,12,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_12.mat,859d96859fe5dc25f29c7cd5c08d38f38238223f30d299e6ea9699f866ab8385,301.0,18,IGD;runtime,18,6.0485392853658535,,,
REMO_new2_k,WFG8,10,10,30,13,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_13.mat,676331b7ae198260382a87f118c5cc7ee37acdcf8cda8d71c94abf885b445238,300.0,18,IGD;runtime,18,5.620217575134718,,,
REMO_new2_k,WFG8,10,10,30,14,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_14.mat,40d50d9ffcabac12cf23b7b94bb8d932a657720ae5aeae79bb49b970517d3822,303.0,18,IGD;runtime,18,5.350586071893242,,,
REMO_new2_k,WFG8,10,10,30,15,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_15.mat,b12bf4dd333d75c59bb2baa8bddb68815c3ca11200f96e3a446fecc7dc1fcda5,301.0,18,IGD;runtime,18,5.80554676929103,,,
REMO_new2_k,WFG8,10,10,30,16,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_16.mat,c123f44f5add456bed12d2b1689751a30b2c843c1d996f3693ae1119e8c2a664,300.0,18,IGD;runtime,18,6.149143481223129,,,
REMO_new2_k,WFG8,10,10,30,17,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_17.mat,f5df61ff5270da40d253b4d9683e1bb2377478a604c23ce1bfa195ce5ab7bf22,303.0,18,IGD;runtime,18,6.194044776956749,,,
REMO_new2_k,WFG8,10,10,30,18,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_18.mat,90b212ba0999840b1bd249e8a4605117fd6b29764db7441dffff6d27d1c9858e,303.0,18,IGD;runtime,18,5.585169707820071,,,
REMO_new2_k,WFG8,10,10,30,2,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_2.mat,c356c076fa182e8dc191f2fb6043a5d19f821297efb900ab00440069deb2ef46,300.0,18,IGD;runtime,18,5.945565303021081,,,
REMO_new2_k,WFG8,10,10,30,3,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_3.mat,398d26a87a5d6289ea58b2734032ff23be3d3dd7716d805142409ab2a75f3238,303.0,18,IGD;runtime,18,5.868857159297509,,,
REMO_new2_k,WFG8,10,10,30,4,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_4.mat,ba1f13c2faa1806cbf15e35556c45e46456e91bfd1af07b46e24122e4c83322e,304.0,18,IGD;runtime,18,5.689054227333115,,,
REMO_new2_k,WFG8,10,10,30,5,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_5.mat,f92973d0e5645075e6fe793b3bfc9c5d92ae1624bda6da96bca08676a01d6b16,303.0,18,IGD;runtime,18,6.15362972039067,,,
REMO_new2_k,WFG8,10,10,30,6,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_6.mat,bc769065e6ea1695438706b0b7d9314dc2dbc87b7696909d5fcc63f0087b6c47,301.0,18,IGD;runtime,18,5.97247770797335,,,
REMO_new2_k,WFG8,10,10,30,7,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_7.mat,16d02cc30445adbd9072a61e0af0d2042420d6ad12ce0cc6b38e56966d79dadf,300.0,18,IGD;runtime,18,5.966307205642063,,,
REMO_new2_k,WFG8,10,10,30,8,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_8.mat,013496abeccaa89db82b217126f0213c9b1d72673a5267fc3e5e87f649063e3e,303.0,18,IGD;runtime,18,5.894227682023158,,,
REMO_new2_k,WFG8,10,10,30,9,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG8_M10_D30_9.mat,7775c42731d00e955543bf21b4bd979863cf67d55f24e24aa06791362cb0ac14,300.0,18,IGD;runtime,18,6.121059691361928,,,
REMO_new2_k,WFG9,10,10,30,1,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_1.mat,4f0e445ba9ade105b55b0ac71a4cd894e977f6355681d602811bdbb321737d12,301.0,18,IGD;runtime,18,7.238904396335904,,,
REMO_new2_k,WFG9,10,10,30,10,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_10.mat,4bdb04b59dac6fc0fea0da046ca81a200074506bef8cea4c5a0897ea8809a5a7,303.0,18,IGD;runtime,18,7.0569620794285735,,,
REMO_new2_k,WFG9,10,10,30,11,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_11.mat,80d0ccca7595cfe907ce188b4043ed8b71dd098ce321f3d4520b628805b0a4dc,300.0,18,IGD;runtime,18,6.432978387452679,,,
REMO_new2_k,WFG9,10,10,30,12,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_12.mat,af0397493fb0bd66d28b871cc80e3d68cac2598f506e1c6a4d66f069733284de,301.0,18,IGD;runtime,18,5.87980803299092,,,
REMO_new2_k,WFG9,10,10,30,13,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_13.mat,50476c7a271e14a7aa1e70971a0cab3505cb0066b085c816302e715eb9eb2e53,301.0,18,IGD;runtime,18,7.268496544882293,,,
REMO_new2_k,WFG9,10,10,30,14,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_14.mat,64befbd8d106152bb8156b394fb531534654864aa0abbe83bced323b8fa47c46,300.0,18,IGD;runtime,18,6.95309328934422,,,
REMO_new2_k,WFG9,10,10,30,15,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_15.mat,62e4101f766d81efe7015f38e51d6fe77e36f12664d9a7fc4a0a872703a729a5,302.0,18,IGD;runtime,18,6.705801503128758,,,
REMO_new2_k,WFG9,10,10,30,16,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_16.mat,d6ac23bae19f92d12c95c459a55a54fbf9e18cc08afc65fdf41452685bbdbcc3,303.0,18,IGD;runtime,18,6.473175993480806,,,
REMO_new2_k,WFG9,10,10,30,17,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_17.mat,f2b781f78cdfc961ed18e19e7680fc583b4fef74435c7a76d57d50645f144c54,300.0,18,IGD;runtime,18,7.159208499108586,,,
REMO_new2_k,WFG9,10,10,30,18,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_18.mat,1408b2007b49d3fe5a09949bee6ad058a78b1dd7eeccc1eb65759ccfbbd7b137,301.0,18,IGD;runtime,18,6.996706909922693,,,
REMO_new2_k,WFG9,10,10,30,2,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_2.mat,ec9395a2b130cd823449018b4d53eff15ea641d51b12212d9f833b6cfd469463,302.0,18,IGD;runtime,18,6.909232729176969,,,
REMO_new2_k,WFG9,10,10,30,3,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_3.mat,7bc0c1c8954a7c08993918a02a9c570471dd7e78d31f0a3d26a8dc6fce6ee15e,303.0,18,IGD;runtime,18,6.45090125211567,,,
REMO_new2_k,WFG9,10,10,30,4,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_4.mat,f911ecf1e8bcb8a9b631448304a3a948a28697d0c7e2509fc836295edfb59512,300.0,18,IGD;runtime,18,7.3828655431722785,,,
REMO_new2_k,WFG9,10,10,30,5,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_5.mat,36ec10ea8251329a86fe16fc5f2227ca1b1fff722d858dcff7b0eda42dad90f3,300.0,18,IGD;runtime,18,7.274533028006385,,,
REMO_new2_k,WFG9,10,10,30,6,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_6.mat,47a3b084f29371a5237c33679275f6a35097c94420d25cb84f02867254bb8016,303.0,18,IGD;runtime,18,6.959098641508058,,,
REMO_new2_k,WFG9,10,10,30,7,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_7.mat,fd1901b46362de4a18590c40b045f7bd1f962665087c787595bc67c70e58803e,300.0,18,IGD;runtime,18,7.1374509920128295,,,
REMO_new2_k,WFG9,10,10,30,8,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_8.mat,6f482b8de508b6af0b0642954a7f3812086938254b10caddca0c36512023a623,301.0,18,IGD;runtime,18,6.245833571993267,,,
REMO_new2_k,WFG9,10,10,30,9,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_k\REMO_new2_k_WFG9_M10_D30_9.mat,689ecdc7654041a34a9efd6cb74b43818e208e46ca87c5f5b0b5e35e2e0eb54d,301.0,18,IGD;runtime,18,6.565057203680098,,,
RMEO_k_CDIS,DTLZ1,10,10,30,1,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\RMEO_k_CDIS\RMEO_k_CDIS_DTLZ1_M10_D30_1.mat,39ca35b7b04ed8f7f94da7d5a3bee4b0de9aa364976a144fffca13ee798e53e1,300.0,30,IGD;runtime,30,226.4736137648139,,,
RMEO_k_CDIS,DTLZ1,10,10,30,10,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\RMEO_k_CDIS\RMEO_k_CDIS_DTLZ1_M10_D30_10.mat,886dcfd5e6988c523bf6cebd4d93159e230e409210c0762884adfd5ed465e219,300.0,30,IGD;runtime,30,243.60645035845837,,,
RMEO_k_CDIS,DTLZ1,10,10,30,11,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\RMEO_k_CDIS\RMEO_k_CDIS_DTLZ1_M10_D30_11.mat,778bd19171475ea22381f9de63183e8bebd6d073e3643746878a1dc721d0c542,300.0,30,IGD;runtime,30,300.7558076333069,,,
RMEO_k_CDIS,DTLZ1,10,10,30,12,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\RMEO_k_CDIS\RMEO_k_CDIS_DTLZ1_M10_D30_12.mat,7b7809f30f29581073fd03bc60a0360ea12d76e0d4bd3981f13d6b512a20b40e,300.0,30,IGD;runtime,30,342.5793313950055,,,
RMEO_k_CDIS,DTLZ1,10,10,30,13,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\RMEO_k_CDIS\RMEO_k_CDIS_DTLZ1_M10_D30_13.mat,163f261265bf4515b92b6aea895b156a65ecd2713f990c6e4a9659351fe76260,300.0,30,IGD;runtime,30,207.77164646990863,,,
RMEO_k_CDIS,DTLZ1,10,10,30,14,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\RMEO_k_CDIS\RMEO_k_CDIS_DTLZ1_M10_D30_14.mat,211fa27b0923fc841064eb339bc7fd87115286b675bbde7b013a1642498daaf4,300.0,30,IGD;runtime,30,299.5570447017718,,,
RMEO_k_CDIS,DTLZ1,10,10,30,15,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\RMEO_k_CDIS\RMEO_k_CDIS_DTLZ1_M10_D30_15.mat,708e1134afd8572cd5e8595f6c2aec6cabbc1aec3de7c8ef85f960d830b24871,300.0,30,IGD;runtime,30,152.97214034253201,,,
RMEO_k_CDIS,DTLZ1,10,10,30,16,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\RMEO_k_CDIS\RMEO_k_CDIS_DTLZ1_M10_D30_16.mat,dd9e5bf7e5195423cd260d1c8c6326040df9a7fa877661fbce2dcf86d6c15891,300.0,30,IGD;runtime,30,269.12346049254097,,,
RMEO_k_CDIS,DTLZ1,10,10,30,17,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\RMEO_k_CDIS\RMEO_k_CDIS_DTLZ1_M10_D30_17.mat,d9d515f49a03407198f16bb7932129f5cad614b112455755288ebc15250b033d,300.0,30,IGD;runtime,30,225.4536795656374,,,
RMEO_k_CDIS,DTLZ1,10,10,30,18,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\RMEO_k_CDIS\RMEO_k_CDIS_DTLZ1_M10_D30_18.mat,1e6ba609ac08044062533429314e6587baa1c88e543d794f7b6b15519e7d84d6,300.0,30,IGD;runtime,30,175.59585662470724,,,
RMEO_k_CDIS,DTLZ1,10,10,30,2,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\RMEO_k_CDIS\RMEO_k_CDIS_DTLZ1_M10_D30_2.mat,6b7895f7ae90943b49c7cd68a2dd812c62971ee61271b0514997e0848c20da5a,300.0,30,IGD;runtime,30,287.5327553602564,,,
RMEO_k_CDIS,DTLZ1,10,10,30,3,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\RMEO_k_CDIS\RMEO_k_CDIS_DTLZ1_M10_D30_3.mat,613d0a21f974c2ec20e74fc31b05d2c3306a54b93d985eeb40af9b78328414a0,300.0,30,IGD;runtime,30,193.44970328808827,,,
RMEO_k_CDIS,DTLZ1,10,10,30,4,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\RMEO_k_CDIS\RMEO_k_CDIS_DTLZ1_M10_D30_4.mat,8f009f2f297442af154c1258761c1678f7bd026deb6da5c4d1e915fb096e9594,300.0,30,IGD;runtime,30,213.36627884117993,,,
RMEO_k_CDIS,DTLZ1,10,10,30,5,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\RMEO_k_CDIS\RMEO_k_CDIS_DTLZ1_M10_D30_5.mat,dacfd7c21e61a57c025c95ae0d43d74bcdc94f4f1a1785b303304f7e7cabd655,300.0,30,IGD;runtime,30,210.22338539488,,,
RMEO_k_CDIS,DTLZ1,10,10,30,6,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\RMEO_k_CDIS\RMEO_k_CDIS_DTLZ1_M10_D30_6.mat,2ad031ac058e524c05da231bab0169941fb9828ced566d824c52b6aa8cbdfc95,300.0,30,IGD;runtime,30,293.23812670043804,,,
RMEO_k_CDIS,DTLZ1,10,10,30,7,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\RMEO_k_CDIS\RMEO_k_CDIS_DTLZ1_M10_D30_7.mat,418c3cf54d966e958754c6a3d3d3fae4af100fc6ae4af50935bb9711465373ca,300.0,30,IGD;runtime,30,236.36090911018417,,,
