problem,M,run,gen,cand_idx,mu_F,sigma2_F,tildeS_F,mu_S,sigma2_S,tildeS_S,w_F,base_score,sign_F,sign_S,true_quality,dominated_by_pop,dominates_pop,catalog_F,catalog_S,conflict_type
DTLZ2,3,2,2,33,-0.671681,1.59018,1.53517,-1.90419,0.149671,1.02188,0.0860258,1.06604,-1,-1,-1,1,0,0,1,agree
DTLZ2,3,2,2,34,-2.21752,1.36415,0.575767,2.06914,1.02847,3.06504,0.429851,0,-1,1,-1,1,0,1,1,abstain
DTLZ2,3,2,2,35,-2.6194,0.554667,0.326345,-3.69009,0.0220411,0.103533,0.0382203,0.112049,-1,-1,-1,1,0,0,1,agree
DTLZ2,3,2,2,36,2.3912,0.778136,3.43611,-2.99689,0.0945204,0.459992,0.108314,0.782349,1,-1,1,0,1,1,1,conflict
DTLZ2,3,2,2,37,2.28117,0.311176,3.36782,-3.56636,0.118997,0.167161,0.276626,1.05255,1,-1,1,0,1,1,1,conflict
DTLZ2,3,2,2,38,-3.14522,0.421021,0,-3.89144,0.00632426,0,0.0148012,0,-1,-1,-1,1,0,0,1,agree
DTLZ2,3,2,2,39,-2.63802,0.462959,0.314786,-2.82547,0.00448652,0.548141,0.00960005,0.5459,-1,-1,1,1,1,0,0,agree
DTLZ2,3,2,2,40,3.20295,0.218768,3.93992,-3.51781,0.126603,0.192122,0.366573,1.56596,1,-1,1,0,1,1,1,conflict
DTLZ2,3,2,2,41,3.03235,0.0355274,3.83404,3.78245,0.0218465,3.94605,0.380779,3.9034,1,1,1,0,1,1,1,agree
DTLZ2,3,2,2,42,1.08904,2.47204,2.62794,-3.65291,0.0302253,0.122652,0.0120796,0.152915,1,-1,-1,1,0,0,1,conflict
DTLZ2,3,2,2,43,-1.13188,0.259323,1.24955,-3.39564,0.616945,0.254947,0.704059,0.955208,-1,-1,-1,1,0,0,0,agree
DTLZ2,3,2,2,44,2.56135,0.0577111,3.54171,-1.78429,1.35427,1.08353,0.959127,3.44124,1,-1,1,0,1,0,1,conflict
DTLZ2,3,2,2,45,-0.397268,7.25978,1.70548,-2.97852,0.290315,0.46944,0.038452,0.516968,-1,-1,-1,1,0,1,0,agree
DTLZ2,3,2,2,46,0.923897,0.396907,2.52545,3.83066,0.00988812,3.97084,0.0243097,3.9357,1,1,1,0,1,1,1,agree
DTLZ2,3,2,2,47,-0.625234,0.117388,1.564,-1.26223,1.251,1.35199,0.914213,1.54581,-1,-1,-1,1,0,0,1,agree
DTLZ2,3,2,2,48,1.0823,0.11817,2.62376,-3.75383,0.00135486,0.0707575,0.0113436,0.0997176,1,-1,-1,1,0,1,0,conflict
DTLZ2,3,2,2,49,-0.381106,1.34662,1.71551,-3.33615,0.0981304,0.28554,0.0679225,0.382667,-1,-1,1,0,1,1,0,agree
DTLZ2,3,2,2,50,3.29976,0.0241435,4,2.01906,2.53973,3.03928,0.990583,3.99095,1,1,1,0,1,1,1,agree
DTLZ2,3,2,3,1,-0.845821,0.217559,1.54008,-3.88209,0.000982501,0.0189164,0.00450025,0.025762,-1,-1,1,0,1,1,0,agree
DTLZ2,3,2,3,2,-1.36727,1.15397,1.23447,-3.91056,0.000211592,0.00429479,0.000184192,0.00452137,-1,-1,-1,1,0,0,1,agree
DTLZ2,3,2,3,3,2.13187,1.6642,3.28527,3.02763,0.0663733,3.56822,0.0383539,3.55737,1,1,-1,1,0,1,0,agree
DTLZ2,3,2,3,4,-0.37066,2.16365,1.81857,0.315089,2.11319,2.17487,0.494101,0,-1,1,1,1,1,1,1,abstain
DTLZ2,3,2,3,5,0.539033,2.69481,2.35173,-3.91892,0.00182268,0,0.00067628,0.00159043,1,-1,1,0,0,1,1,conflict
DTLZ2,3,2,3,6,2.05296,0.356327,3.23903,2.45373,0.120672,3.27343,0.252982,3.26473,1,1,1,0,1,1,1,agree
DTLZ2,3,2,3,7,1.43516,1.67743,2.87694,3.79233,0.0129132,3.96102,0.00763996,3.95274,1,1,1,0,1,1,1,agree
DTLZ2,3,2,3,8,2.03386,1.46412,3.22783,-1.92463,2.44957,1.0244,0.625898,0,1,-1,1,1,1,1,0,abstain
DTLZ2,3,2,3,9,2.34077,0.0608645,3.40771,-3.68963,0.0037459,0.117778,0.0579904,0.308562,1,-1,-1,1,0,1,0,conflict
DTLZ2,3,2,3,10,2.14907,0.98417,3.29536,-2.87268,0.277042,0.537417,0.219664,0,1,-1,1,0,1,1,0,abstain
DTLZ2,3,2,3,11,2.41842,0.758591,3.45322,-0.552775,2.92136,1.72908,0.793858,0,1,-1,1,1,1,0,1,abstain
DTLZ2,3,2,3,12,-1.98974,0.368632,0.869644,-2.15659,0.185896,0.905253,0.335234,0.893316,-1,-1,-1,1,0,0,1,agree
DTLZ2,3,2,3,13,-0.864337,0.792376,1.52923,3.86821,0.00625254,4,0.00783032,3.98065,-1,1,1,1,1,1,1,subwin
DTLZ2,3,2,3,14,1.0153,0.35483,2.63087,2.79708,0.0707731,3.44979,0.166291,3.31361,1,1,1,0,1,1,0,agree
DTLZ2,3,2,3,15,0.428006,0.211285,2.28666,-2.89596,0.47879,0.525459,0.693822,1.74742,1,-1,1,0,1,0,1,conflict
DTLZ2,3,2,3,16,-0.197267,0.130825,1.92019,-3.74513,0.0129129,0.089269,0.0898423,0.253764,-1,-1,-1,1,0,0,0,agree
DTLZ2,3,2,3,17,2.83528,0.422939,3.69754,-3.81838,0.00844204,0.0516441,0.019572,0.123002,1,-1,1,1,1,1,0,conflict
DTLZ2,3,2,3,18,-2.0831,0.0860802,0.814927,1.96364,0.413046,3.02168,0.827537,1.19551,-1,1,1,0,1,1,1,conflict
DTLZ2,3,2,3,19,2.54447,0.0782049,3.5271,-3.50758,0.09545,0.211292,0.549653,2.03383,1,-1,1,1,1,1,0,conflict
DTLZ2,3,2,3,20,-2.45992,0.0471139,0.594079,-0.275365,0.358345,1.87158,0.883799,0.742525,-1,-1,-1,1,0,0,0,agree
DTLZ2,3,2,3,21,1.1542,0.0353936,2.71227,-2.11231,0.109245,0.927996,0.755293,2.27565,1,-1,1,0,1,1,0,conflict
DTLZ2,3,2,3,22,3.29112,0.00898878,3.9647,-3.70155,0.00895459,0.111657,0.499047,2.03451,1,-1,-1,1,0,1,1,conflict
DTLZ2,3,2,3,23,1.69775,1.20378,3.03085,-1.36053,0.516844,1.31416,0.300382,0,1,-1,1,0,1,1,0,abstain
DTLZ2,3,2,3,24,-3.05562,0.148425,0.244943,-3.20184,0.207893,0.36834,0.583448,0.296345,-1,-1,-1,1,0,0,0,agree
DTLZ2,3,2,3,25,1.58324,0.756779,2.96373,2.84475,0.598072,3.47428,0.44143,3.24891,1,1,-1,1,0,1,0,agree
DTLZ2,3,2,3,26,-2.51724,0.0652986,0.560483,3.65094,0.024123,3.88839,0.269773,2.99062,-1,1,1,1,1,0,1,conflict
DTLZ2,3,2,3,27,2.64432,0.826481,3.58562,-3.77333,0.045709,0.0747854,0.0524081,0.258782,1,-1,1,0,1,1,1,conflict
DTLZ2,3,2,3,28,2.81321,0.2221,3.6846,2.42785,0.0951949,3.26013,0.300022,3.38748,1,1,1,0,1,1,1,agree
DTLZ2,3,2,3,29,3.35135,0.172357,4,-2.78924,0.0962326,0.580279,0.35829,1.80553,1,-1,1,0,1,1,0,conflict
DTLZ2,3,2,3,30,-1.29091,0.507411,1.27922,3.60004,0.0672931,3.86225,0.117093,3.55979,-1,1,-1,1,0,1,1,subwin
DTLZ2,3,2,3,31,2.20862,0.0792929,3.33026,2.29149,0.0774182,3.19009,0.494019,3.25934,1,1,1,1,1,0,1,agree
DTLZ2,3,2,3,32,1.77579,0.809343,3.07658,3.80761,0.0012737,3.96887,0.0015725,3.96747,1,1,1,0,1,1,1,agree
DTLZ2,3,2,3,33,0.208703,2.81844,2.15813,2.7482,0.740912,3.42468,0.208159,3.16104,1,1,1,0,1,1,1,agree
DTLZ2,3,2,3,34,2.68703,0.00899231,3.61065,-3.10699,0.329239,0.417061,0.973411,3.52574,1,-1,1,0,1,1,0,conflict
DTLZ2,3,2,3,35,2.91897,0.324725,3.74659,-1.59796,0.744252,1.1922,0.696228,2.97064,1,-1,1,0,1,1,1,conflict
DTLZ2,3,2,3,36,2.45734,0.440893,3.47603,-3.40511,0.168601,0.263925,0.276625,1.15247,1,-1,1,1,1,1,0,conflict
