algorithm,problem,M,D,runId,state,actualFE,IGD,provenance,note,file
REMO,DTLZ5,20,30,17,existing,301,0.234025041674239,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\REMO\REMO_DTLZ5_M20_D30_17.mat
REMO,DTLZ5,20,30,18,existing,302,0.295038388109655,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\REMO\REMO_DTLZ5_M20_D30_18.mat
REMO,DTLZ5,20,30,19,existing,303,0.186148201421438,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\REMO\REMO_DTLZ5_M20_D30_19.mat
REMO,DTLZ5,20,30,20,existing,306,0.216310708196457,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\REMO\REMO_DTLZ5_M20_D30_20.mat
REMO,DTLZ5,20,30,21,existing,301,0.347957379768914,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\REMO\REMO_DTLZ5_M20_D30_21.mat
REMO,DTLZ5,20,30,22,existing,304,0.285929049823937,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\REMO\REMO_DTLZ5_M20_D30_22.mat
REMO,DTLZ5,20,30,23,existing,304,0.244129126438346,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\REMO\REMO_DTLZ5_M20_D30_23.mat
REMO,DTLZ5,20,30,24,existing,301,0.302764604128961,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\REMO\REMO_DTLZ5_M20_D30_24.mat
REMO,DTLZ5,20,30,25,existing,302,0.219578294115014,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\REMO\REMO_DTLZ5_M20_D30_25.mat
REMO,DTLZ5,20,30,26,existing,303,0.333480256482694,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\REMO\REMO_DTLZ5_M20_D30_26.mat
REMO,DTLZ5,20,30,27,existing,304,0.224137955982182,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\REMO\REMO_DTLZ5_M20_D30_27.mat
REMO,DTLZ5,20,30,28,existing,306,0.2849529075511,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\REMO\REMO_DTLZ5_M20_D30_28.mat
REMO,DTLZ5,20,30,29,existing,300,0.313860782788496,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\REMO\REMO_DTLZ5_M20_D30_29.mat
REMO,DTLZ5,20,30,30,existing,301,0.201439204640502,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\REMO\REMO_DTLZ5_M20_D30_30.mat
PIEA,DTLZ5,20,30,1,existing,300,0.126991622941611,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_1.mat
PIEA,DTLZ5,20,30,2,existing,300,0.174311186468875,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_2.mat
PIEA,DTLZ5,20,30,3,existing,300,0.130892477476486,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_3.mat
PIEA,DTLZ5,20,30,4,existing,300,0.168605936819758,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_4.mat
PIEA,DTLZ5,20,30,5,existing,300,0.133138522908631,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_5.mat
PIEA,DTLZ5,20,30,6,existing,300,0.168266688169488,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_6.mat
PIEA,DTLZ5,20,30,7,existing,300,0.156108250425148,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_7.mat
PIEA,DTLZ5,20,30,8,existing,300,0.140527211085407,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_8.mat
PIEA,DTLZ5,20,30,9,existing,300,0.141722641416385,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_9.mat
PIEA,DTLZ5,20,30,10,existing,300,0.150415421649139,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_10.mat
PIEA,DTLZ5,20,30,11,existing,300,0.140788456017531,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_11.mat
PIEA,DTLZ5,20,30,12,existing,300,0.11845920720171,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_12.mat
PIEA,DTLZ5,20,30,13,existing,300,0.213241231011975,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_13.mat
PIEA,DTLZ5,20,30,14,existing,300,0.151089913132666,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_14.mat
PIEA,DTLZ5,20,30,15,existing,300,0.175129061463587,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_15.mat
PIEA,DTLZ5,20,30,16,existing,300,0.162954682996183,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_16.mat
PIEA,DTLZ5,20,30,17,existing,300,0.155970936989857,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_17.mat
PIEA,DTLZ5,20,30,18,existing,300,0.133993326257824,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_18.mat
PIEA,DTLZ5,20,30,19,existing,300,0.143783757903698,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_19.mat
PIEA,DTLZ5,20,30,20,existing,300,0.147640433396592,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_20.mat
PIEA,DTLZ5,20,30,21,existing,300,0.165248635333371,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_21.mat
PIEA,DTLZ5,20,30,22,existing,300,0.229604247418774,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_22.mat
PIEA,DTLZ5,20,30,23,existing,300,0.1413825198678,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_23.mat
PIEA,DTLZ5,20,30,24,existing,300,0.141203657274888,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_24.mat
PIEA,DTLZ5,20,30,25,existing,300,0.154578362077122,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_25.mat
PIEA,DTLZ5,20,30,26,existing,300,0.14857365008713,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_26.mat
PIEA,DTLZ5,20,30,27,existing,300,0.137396907745274,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_27.mat
PIEA,DTLZ5,20,30,28,existing,300,0.139021280706928,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_28.mat
PIEA,DTLZ5,20,30,29,existing,300,0.128341714389343,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_29.mat
PIEA,DTLZ5,20,30,30,existing,300,0.166074635158672,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PIEA\PIEA_DTLZ5_M20_D30_30.mat
CSEA,DTLZ5,20,30,1,existing,305,0.262662632536511,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_1.mat
CSEA,DTLZ5,20,30,2,existing,303,0.271193262632108,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_2.mat
CSEA,DTLZ5,20,30,3,existing,310,0.314762854531401,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_3.mat
CSEA,DTLZ5,20,30,4,existing,307,0.295012321520064,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_4.mat
CSEA,DTLZ5,20,30,5,existing,309,0.207110154751659,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_5.mat
CSEA,DTLZ5,20,30,6,existing,302,0.307018086968729,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_6.mat
CSEA,DTLZ5,20,30,7,existing,305,0.258274039517456,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_7.mat
CSEA,DTLZ5,20,30,8,existing,303,0.383118192908533,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_8.mat
CSEA,DTLZ5,20,30,9,existing,300,0.378556075788413,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_9.mat
CSEA,DTLZ5,20,30,10,existing,301,0.241564948042393,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_10.mat
CSEA,DTLZ5,20,30,11,existing,309,0.271613882125583,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_11.mat
CSEA,DTLZ5,20,30,12,existing,300,0.239959178145426,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_12.mat
CSEA,DTLZ5,20,30,13,existing,300,0.366025185571729,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_13.mat
CSEA,DTLZ5,20,30,14,existing,304,0.3258984044466,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_14.mat
CSEA,DTLZ5,20,30,15,existing,301,0.201070313324376,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_15.mat
CSEA,DTLZ5,20,30,16,existing,301,0.267361766739907,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_16.mat
CSEA,DTLZ5,20,30,17,existing,308,0.297854003848575,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_17.mat
CSEA,DTLZ5,20,30,18,existing,300,0.331031191128296,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_18.mat
CSEA,DTLZ5,20,30,19,existing,304,0.283790397023334,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_19.mat
CSEA,DTLZ5,20,30,20,existing,300,0.311153565390956,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_20.mat
CSEA,DTLZ5,20,30,21,existing,306,0.34926032663326,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_21.mat
CSEA,DTLZ5,20,30,22,existing,303,0.37469639477506,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_22.mat
CSEA,DTLZ5,20,30,23,existing,308,0.298336224166786,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_23.mat
CSEA,DTLZ5,20,30,24,existing,310,0.288311454283621,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_24.mat
CSEA,DTLZ5,20,30,25,existing,305,0.280357869331807,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_25.mat
CSEA,DTLZ5,20,30,26,existing,302,0.304456882544979,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_26.mat
CSEA,DTLZ5,20,30,27,existing,304,0.334103464932109,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_27.mat
CSEA,DTLZ5,20,30,28,existing,309,0.246162572359383,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_28.mat
CSEA,DTLZ5,20,30,29,existing,305,0.346635176695727,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_29.mat
CSEA,DTLZ5,20,30,30,existing,306,0.283750115993268,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\CSEA\CSEA_DTLZ5_M20_D30_30.mat
PCSAEA_N100,DTLZ5,20,30,1,existing,300,0.348391576893474,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_1.mat
PCSAEA_N100,DTLZ5,20,30,2,existing,300,0.462504918809121,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_2.mat
PCSAEA_N100,DTLZ5,20,30,3,existing,300,0.382753251012313,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_3.mat
PCSAEA_N100,DTLZ5,20,30,4,existing,300,0.381729938304098,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_4.mat
PCSAEA_N100,DTLZ5,20,30,5,existing,300,0.43480284757402,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_5.mat
PCSAEA_N100,DTLZ5,20,30,6,existing,300,0.436362393482765,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_6.mat
PCSAEA_N100,DTLZ5,20,30,7,existing,300,0.363735656530417,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_7.mat
PCSAEA_N100,DTLZ5,20,30,8,existing,300,0.462910288869929,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_8.mat
PCSAEA_N100,DTLZ5,20,30,9,existing,300,0.427208483073676,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_9.mat
PCSAEA_N100,DTLZ5,20,30,10,existing,300,0.477151184461697,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_10.mat
PCSAEA_N100,DTLZ5,20,30,11,existing,300,0.509901895671236,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_11.mat
PCSAEA_N100,DTLZ5,20,30,12,existing,300,0.4190038574299,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_12.mat
PCSAEA_N100,DTLZ5,20,30,13,existing,300,0.311023496453151,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_13.mat
PCSAEA_N100,DTLZ5,20,30,14,existing,300,0.356636150724143,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_14.mat
PCSAEA_N100,DTLZ5,20,30,15,existing,300,0.479157525062006,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_15.mat
PCSAEA_N100,DTLZ5,20,30,16,existing,300,0.461750785270444,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_16.mat
PCSAEA_N100,DTLZ5,20,30,17,existing,300,0.407587700399117,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_17.mat
PCSAEA_N100,DTLZ5,20,30,18,existing,300,0.412323743234131,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_18.mat
PCSAEA_N100,DTLZ5,20,30,19,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_19.mat
PCSAEA_N100,DTLZ5,20,30,20,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_20.mat
PCSAEA_N100,DTLZ5,20,30,21,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_21.mat
PCSAEA_N100,DTLZ5,20,30,22,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_22.mat
PCSAEA_N100,DTLZ5,20,30,23,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_23.mat
PCSAEA_N100,DTLZ5,20,30,24,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_24.mat
PCSAEA_N100,DTLZ5,20,30,25,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_25.mat
PCSAEA_N100,DTLZ5,20,30,26,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_26.mat
PCSAEA_N100,DTLZ5,20,30,27,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_27.mat
PCSAEA_N100,DTLZ5,20,30,28,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_28.mat
PCSAEA_N100,DTLZ5,20,30,29,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_29.mat
PCSAEA_N100,DTLZ5,20,30,30,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\PCSAEA_N100\PCSAEA_N100_DTLZ5_M20_D30_30.mat
KRVEA_100,DTLZ5,20,30,1,existing,300,0.413271397946916,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_1.mat
KRVEA_100,DTLZ5,20,30,2,existing,300,0.271279361090356,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_2.mat
KRVEA_100,DTLZ5,20,30,3,existing,300,0.268948246883042,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_3.mat
KRVEA_100,DTLZ5,20,30,4,existing,300,0.287296670478407,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_4.mat
KRVEA_100,DTLZ5,20,30,5,existing,300,0.301212740944303,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_5.mat
KRVEA_100,DTLZ5,20,30,6,existing,300,0.366604604237461,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_6.mat
KRVEA_100,DTLZ5,20,30,7,existing,300,0.39942153164661,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_7.mat
KRVEA_100,DTLZ5,20,30,8,existing,300,0.239444878168746,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_8.mat
KRVEA_100,DTLZ5,20,30,9,existing,300,0.168937939711913,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_9.mat
KRVEA_100,DTLZ5,20,30,10,existing,300,0.37818879518173,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_10.mat
KRVEA_100,DTLZ5,20,30,11,existing,300,0.246584445851074,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_11.mat
KRVEA_100,DTLZ5,20,30,12,existing,300,0.291473992002303,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_12.mat
KRVEA_100,DTLZ5,20,30,13,existing,300,0.202086722955749,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_13.mat
KRVEA_100,DTLZ5,20,30,14,existing,300,0.425990551114229,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_14.mat
KRVEA_100,DTLZ5,20,30,15,existing,300,0.429376658012052,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_15.mat
KRVEA_100,DTLZ5,20,30,16,existing,300,0.257364292054707,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_16.mat
KRVEA_100,DTLZ5,20,30,17,existing,300,0.430675088070167,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_17.mat
KRVEA_100,DTLZ5,20,30,18,existing,300,0.318066304332499,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_18.mat
KRVEA_100,DTLZ5,20,30,19,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_19.mat
KRVEA_100,DTLZ5,20,30,20,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_20.mat
KRVEA_100,DTLZ5,20,30,21,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_21.mat
KRVEA_100,DTLZ5,20,30,22,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_22.mat
KRVEA_100,DTLZ5,20,30,23,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_23.mat
KRVEA_100,DTLZ5,20,30,24,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_24.mat
KRVEA_100,DTLZ5,20,30,25,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\20目标\KRVEA_100\KRVEA_100_DTLZ5_M20_D30_25.mat
